         7279318 function calls (6904418 primitive calls) in 2.626 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 2561/762    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
     1244    0.001    0.000    0.001    0.000 var.j2:4(root)
      479    0.000    0.000    0.001    0.000 reflection.py:269(instantiate)
       55    0.000    0.000    0.033    0.001 py2cpp.py:545(on_method)
     1438    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
      622    0.000    0.000    0.013    0.000 py2cpp.py:867(<lambda>)
      355    0.000    0.000    0.001    0.000 <frozen _collections_abc>:473(__new__)
     1616    0.000    0.000    0.010    0.000 primary.py:48(match_feature)
      345    0.000    0.000    0.001    0.000 di.py:176(__to_annotated)
       92    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1624(find_spec)
     5004    0.000    0.000    0.000    0.000 reflection.py:91(attrs)
      410    0.000    0.000    0.015    0.000 element.py:25(var_type)
     1329    0.000    0.000    0.011    0.000 primary.py:133(match_feature)
  884/555    0.000    0.000    0.030    0.000 parser.py:557(parse_not)
      102    0.000    0.000    0.011    0.000 reflections.py:469(on_indexer)
   179/22    0.000    0.000    0.001    0.000 _compiler.py:37(_compile)
      476    0.000    0.000    0.002    0.000 async_utils.py:34(wrapper)
      970    0.000    0.000    0.006    0.000 primary.py:91(match_feature)
  346/322    0.000    0.000    0.033    0.000 reflections.py:262(__resolve_raw_recursive)
      212    0.000    0.000    0.001    0.000 cvars.py:63(in_value)
      193    0.000    0.000    0.002    0.000 _params.j2:4(root)
     1190    0.000    0.000    0.007    0.000 primary.py:163(match_feature)
     2564    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
  872/548    0.000    0.000    0.030    0.000 parser.py:548(parse_and)
      590    0.000    0.000    0.008    0.000 statement_simple.py:13(receivers)
      436    0.000    0.000    0.004    0.000 statement_compound.py:661(__org_inherits)
      603    0.000    0.000    0.086    0.000 py2cpp.py:773(<lambda>)
      989    0.000    0.000    0.001    0.000 doc_string.j2:4(root)
     1941    0.000    0.000    0.001    0.000 serializer.py:100(<lambda>)
  865/544    0.000    0.000    0.031    0.000 parser.py:539(parse_or)
   105/65    0.000    0.000    0.043    0.001 parser.py:255(parse_if)
     3599    0.000    0.000    0.000    0.000 <frozen _collections_abc>:850(__init__)
      189    0.000    0.000    0.002    0.000 statement_compound.py:317(statements)
      183    0.000    0.000    0.001    0.000 filters.py:812(do_indent)
      215    0.000    0.000    0.010    0.000 lexer.py:526(__init__)
      161    0.000    0.000    0.021    0.000 py2cpp.py:609(on_parameter)
      250    0.000    0.000    0.023    0.000 py2cpp.py:275(to_domain_name)
     4122    0.000    0.000    0.000    0.000 lexer.py:70(_get_flags)
   134/68    0.000    0.000    0.007    0.000 idtracking.py:252(visit_If)
  221/105    0.000    0.000    0.054    0.001 parser.py:167(parse_statement)
     2718    0.000    0.000    0.001    0.000 lexer.py:88(max_width)
      591    0.000    0.000    0.051    0.000 reflections.py:466(on_this_ref)
      168    0.000    0.000    0.008    0.000 py2cpp.py:160(explicit_class_attrs)
      535    0.000    0.000    0.009    0.000 _signature_common.j2:4(root)
     1073    0.000    0.000    0.013    0.000 statement_compound.py:556(is_property)
      128    0.000    0.000    0.008    0.000 parser.py:864(parse_call_args)
      534    0.000    0.000    0.001    0.000 parser.py:998(flush_data)
      282    0.000    0.000    0.002    0.000 _block.j2:4(root)
      501    0.000    0.000    0.001    0.000 move_assign_declare.j2:4(root)
      215    0.000    0.000    0.001    0.000 copy.py:62(copy)
     1568    0.000    0.000    0.001    0.000 resolver.py:64(register)
      209    0.000    0.000    0.059    0.000 py2cpp.py:862(is_relay_type)
  319/301    0.000    0.000    0.003    0.000 reflection.py:169(to_temporary)
      101    0.000    0.000    0.203    0.002 loaders.py:107(load)
  932/606    0.000    0.000    0.026    0.000 parser.py:586(parse_math1)
      772    0.000    0.000    0.001    0.000 typing.py:1368(__setattr__)
     3163    0.000    0.000    0.000    0.000 {built-in method builtins.max}
      310    0.000    0.000    0.068    0.000 py2cpp.py:847(is_relay_cvar_link)
      101    0.000    0.000    0.009    0.000 compiler.py:538(pull_dependencies)
       21    0.000    0.000    0.001    0.000 inspect.py:579(_getmembers)
  972/756    0.000    0.000    0.011    0.000 parser.py:773(parse_postfix)
      971    0.000    0.000    0.026    0.000 primary.py:84(match_feature)
  697/430    0.000    0.000    0.024    0.000 parser.py:524(parse_condexpr)
      365    0.000    0.000    0.012    0.000 py2cpp.py:732(on_argument)
     2352    0.000    0.000    0.000    0.000 template.py:30(__getattr__)
     1337    0.000    0.000    0.000    0.000 nodes.py:472(as_const)
      634    0.000    0.000    0.001    0.000 compiler.py:1434(_output_child_to_const)
      146    0.000    0.000    0.003    0.000 statement_compound.py:442(parameters)
  954/624    0.000    0.000    0.025    0.000 parser.py:607(parse_math2)
      345    0.000    0.000    0.000    0.000 di.py:191(__pluck_annotations)
      432    0.000    0.000    0.006    0.000 template.py:216(has_templates)
      101    0.000    0.000    0.000    0.000 <frozen posixpath>:72(join)
  954/624    0.000    0.000    0.025    0.000 parser.py:618(parse_pow)
      391    0.000    0.000    0.005    0.000 statement_compound.py:605(inherits)
      179    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
     1282    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      849    0.000    0.000    0.001    0.000 template.py:414(schema)
      216    0.000    0.000    0.072    0.000 py2cpp.py:1142(<lambda>)
      629    0.000    0.000    0.007    0.000 primary.py:98(match_feature)
      310    0.000    0.000    0.001    0.000 <frozen ntpath>:99(join)
      334    0.000    0.000    0.001    0.000 dsn.py:66(shift)
     2101    0.000    0.000    0.480    0.000 entrypoints.py:50(load)
      763    0.000    0.000    0.002    0.000 py2cpp.py:1454(on_fallback)
       14    0.000    0.000    0.001    0.000 resolver.py:27(load)
  138/107    0.000    0.000    0.060    0.001 {built-in method builtins.exec}
      328    0.000    0.000    0.001    0.000 dsn.py:40(left)
      458    0.000    0.000    0.002    0.000 parse_tree_builder.py:340(_init_builders)
     1168    0.000    0.000    0.000    0.000 lexer.py:342(__bool__)
      258    0.000    0.000    0.019    0.000 class_method.j2:4(root)
      134    0.000    0.000    0.001    0.000 idtracking.py:120(branch_update)
      841    0.000    0.000    0.006    0.000 primary.py:174(match_feature)
      602    0.000    0.000    0.003    0.000 py2cpp.py:837(is_relay_this)
      156    0.000    0.000    0.001    0.000 comment.py:142(parse_attributes)
      668    0.000    0.000    0.002    0.000 primary.py:362(type_name)
     1323    0.000    0.000    0.000    0.000 cvars.py:233(var_names)
      479    0.000    0.000    0.000    0.000 reflection.py:281(__init__)
       14    0.000    0.000    0.000    0.000 db.py:114(has_module)
        3    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
      849    0.000    0.000    0.008    0.000 traits.py:460(<lambda>)
      206    0.000    0.000    0.003    0.000 loader.py:93(__resolve_filepath)
      301    0.000    0.000    0.001    0.000 template.py:354(apply)
      819    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
      666    0.000    0.000    0.000    0.000 binary_operator.j2:4(root)
      136    0.000    0.000    0.001    0.000 compiler.py:584(enter_frame)
      101    0.000    0.000    0.185    0.002 environment.py:728(compile)
     2191    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
  251/250    0.000    0.000    0.016    0.000 naming.py:243(__make_general)
      802    0.000    0.000    0.000    0.000 runtime.py:251(get_all)
  322/161    0.000    0.000    0.000    0.000 dict.py:6(dict_pluck)
  847/534    0.000    0.000    0.032    0.000 parser.py:515(parse_expression)
      854    0.000    0.000    0.005    0.000 primary.py:181(match_feature)
      124    0.000    0.000    0.002    0.000 typing.py:1423(__init__)
        1    0.000    0.000    0.039    0.039 lark.py:505(load)
   105/65    0.000    0.000    0.023    0.000 compiler.py:1299(visit_If)
      476    0.000    0.000    0.000    0.000 async_utils.py:24(is_async)
  520/484    0.000    0.000    0.000    0.000 compiler.py:125(has_safe_repr)
      355    0.000    0.000    0.001    0.000 compiler.py:1632(visit_Const)
      722    0.000    0.000    0.002    0.000 literal.py:68(as_string)
      195    0.000    0.000    0.001    0.000 typing.py:173(_type_check)
  212/142    0.000    0.000    0.040    0.000 parser.py:196(parse_statements)
     1515    0.000    0.000    0.000    0.000 template.py:60(is_a)
     2501    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_dynamic}
      444    0.000    0.000    0.001    0.000 if.j2:4(root)
     1404    0.000    0.000    0.000    0.000 lexer.py:111(max_width)
        1    0.000    0.000    0.013    0.013 parser_frontends.py:150(create_contextual_lexer)
      458    0.000    0.000    0.000    0.000 var_of_type.j2:4(root)
      311    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
      147    0.000    0.000    0.001    0.000 str_format.j2:4(root)
      287    0.000    0.000    0.002    0.000 statement_compound.py:32(domain_name)
     1639    0.000    0.000    0.000    0.000 grammar.py:25(__hash__)
     2613    0.000    0.000    0.000    0.000 enum.py:1333(value)
     1865    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      150    0.000    0.000    0.005    0.000 parser.py:801(parse_subscript)
     1953    0.000    0.000    0.000    0.000 filters.py:850(<genexpr>)
      333    0.000    0.000    0.010    0.000 statement_compound.py:491(match_feature)
       78    0.000    0.000    0.001    0.000 comment.py:125(split_block)
      410    0.000    0.000    0.006    0.000 primary.py:40(class_type)
      919    0.000    0.000    0.000    0.000 typing.py:1294(_is_dunder)
  137/136    0.000    0.000    0.001    0.000 compiler.py:481(signature)
       49    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:304(acquire)
  402/204    0.000    0.000    0.006    0.000 idtracking.py:256(inner_visit)
  172/132    0.000    0.000    0.065    0.000 <frozen importlib._bootstrap>:1349(_find_and_load)
       44    0.000    0.000    0.011    0.000 reflections.py:620(each_binary_operator)
      428    0.000    0.000    0.006    0.000 statement_simple.py:24(receivers)
      730    0.000    0.000    0.000    0.000 argument.j2:4(root)
     1404    0.000    0.000    0.000    0.000 lexer.py:98(to_regexp)
      169    0.000    0.000    0.003    0.000 py2cpp.py:311(to_prop_name_by_decl)
     1283    0.000    0.000    0.000    0.000 db.py:125(completed)
      427    0.000    0.000    0.002    0.000 lexer.py:292(test_any)
      109    0.000    0.000    0.031    0.000 py2cpp.py:1358(proc_binary_operation_expression)
        4    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
      212    0.000    0.000    0.004    0.000 py2cpp.py:855(is_relay_cvar_cast)
      332    0.000    0.000    0.000    0.000 filters.py:566(sync_do_join)
      435    0.000    0.000    0.026    0.000 element.py:19(symbol)
      101    0.000    0.000    0.000    0.000 compiler.py:301(__init__)
       25    0.000    0.000    0.010    0.000 compiler.py:1160(visit_For)
      101    0.000    0.000    0.085    0.001 compiler.py:101(generate)
      303    0.000    0.000    0.000    0.000 environment.py:459(iter_extensions)
      250    0.000    0.000    0.016    0.000 naming.py:191(domain_name)
  313/101    0.000    0.000    0.035    0.000 compiler.py:442(blockvisit)
      614    0.000    0.000    0.000    0.000 compiler.py:281(visit_Name)
      119    0.000    0.000    0.003    0.000 query.py:164(factory)
      512    0.000    0.000    0.000    0.000 idtracking.py:116(load)
      940    0.000    0.000    0.002    0.000 lexer.py:294(<genexpr>)
      557    0.000    0.000    0.001    0.000 idtracking.py:238(visit_Name)
        3    0.000    0.000    0.056    0.019 __init__.py:1(<module>)
       37    0.000    0.000    0.048    0.001 <frozen importlib._bootstrap_external>:1093(get_code)
1192/1144    0.000    0.000    0.000    0.000 idtracking.py:68(find_ref)
      101    0.000    0.000    0.073    0.001 parser.py:1037(parse)
      641    0.000    0.000    0.000    0.000 lexer.py:598(_normalize_newlines)
  692/418    0.000    0.000    0.000    0.000 utils.py:742(__getattribute__)
       73    0.000    0.000    0.003    0.000 template.py:186(templates)
       44    0.000    0.000    0.076    0.002 py2cpp.py:884(on_indexer)
     1109    0.000    0.000    0.000    0.000 _parser.py:167(__getitem__)
      170    0.000    0.000    0.013    0.000 naming.py:87(accessible_name)
     1074    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      164    0.000    0.000    0.001    0.000 helper.py:42(<lambda>)
  253/234    0.000    0.000    0.000    0.000 nodes.py:865(as_const)
      316    0.000    0.000    0.000    0.000 environment.py:463(getitem)
      101    0.000    0.000    0.002    0.000 lexer.py:325(__init__)
      767    0.000    0.000    0.002    0.000 node.py:93(tag)
      148    0.000    0.000    0.001    0.000 _accessor.j2:4(root)
      187    0.000    0.000    0.005    0.000 primary.py:318(annotation)
  954/919    0.000    0.000    0.003    0.000 parser.py:786(parse_filter_expr)
  122/107    0.000    0.000    0.000    0.000 nodes.py:750(as_const)
      849    0.000    0.000    0.000    0.000 template.py:380(__init__)
      838    0.000    0.000    0.002    0.000 primary.py:251(match_feature)
       45    0.000    0.000    0.010    0.000 traits.py:190(try_operation)
       40    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
     1698    0.000    0.000    0.000    0.000 template.py:22(__init__)
      169    0.000    0.000    0.003    0.000 py2cpp.py:301(to_prop_name)
      206    0.000    0.000    0.000    0.000 <frozen ntpath>:80(isabs)
      226    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
      357    0.000    0.000    0.007    0.000 reflections.py:707(on_empty)
     1241    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       46    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap>:1240(_find_spec)
      101    0.000    0.000    0.078    0.001 environment.py:615(_parse)
       28    0.000    0.000    0.000    0.000 decorator.py:20(_parse)
      389    0.000    0.000    0.000    0.000 comment.py:82(__find_dedent)
      318    0.000    0.000    0.002    0.000 primary.py:113(tokens_without_this)
       76    0.000    0.000    0.008    0.000 reflections.py:459(on_class_ref)
      820    0.000    0.000    0.002    0.000 primary.py:262(match_feature)
      183    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
    69/22    0.000    0.000    0.002    0.000 _parser.py:451(_parse_sub)
      412    0.000    0.000    0.000    0.000 {built-in method nt._path_normpath}
       44    0.000    0.000    0.067    0.002 py2cpp.py:903(analyze_indexer_spec)
  190/188    0.000    0.000    0.000    0.000 nodes.py:841(as_const)
      721    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
      251    0.000    0.000    0.014    0.000 naming.py:100(make_manualy)
       96    0.000    0.000    0.001    0.000 compiler.py:1756(_filter_test_common)
      215    0.000    0.000    0.000    0.000 copy.py:248(_reconstruct)
      168    0.000    0.000    0.001    0.000 query.py:166(tester)
      101    0.000    0.000    0.005    0.000 environment.py:658(_tokenize)
      170    0.000    0.000    0.013    0.000 py2cpp.py:217(<lambda>)
   215/61    0.000    0.000    0.000    0.000 _parser.py:177(getwidth)
      102    0.000    0.000    0.000    0.000 utils.py:519(__setitem__)
      101    0.000    0.000    0.000    0.000 loaders.py:25(split_template_path)
      166    0.000    0.000    0.000    0.000 environment.py:495(_filter_test_common)
      308    0.000    0.000    0.046    0.000 primary.py:544(match_feature)
      266    0.000    0.000    0.000    0.000 compiler.py:1379(_make_finalize)
      331    0.000    0.000    0.000    0.000 idtracking.py:50(_define_ref)
       14    0.000    0.000    0.013    0.001 __init__.py:274(load)
      292    0.000    0.000    0.006    0.000 primary.py:278(keys)
      106    0.000    0.000    0.141    0.001 py2cpp.py:618(on_move_assign)
       89    0.000    0.000    0.006    0.000 parser.py:920(parse_call)
      186    0.000    0.000    0.000    0.000 compiler.py:168(__init__)
       49    0.000    0.000    0.001    0.000 compiler.py:1033(visit_Include)
      459    0.000    0.000    0.027    0.000 operator.py:29(elements)
     1054    0.000    0.000    0.000    0.000 enum.py:795(<genexpr>)
      589    0.000    0.000    0.000    0.000 idtracking.py:77(ref)
      294    0.000    0.000    0.001    0.000 node.py:158(id)
      132    0.000    0.000    0.002    0.000 primary.py:107(fullyname)
      170    0.000    0.000    0.001    0.000 naming.py:141(__namespace)
      294    0.000    0.000    0.000    0.000 cache.py:24(index_of)
      101    0.000    0.000    0.085    0.001 environment.py:679(_generate)
      233    0.000    0.000    0.000    0.000 comment.py:114(__each_trim)
      664    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot_ex}
      126    0.000    0.000    0.009    0.000 compiler.py:142(find_undeclared)
      240    0.000    0.000    0.058    0.000 reflections.py:512(on_var_of_type)
      498    0.000    0.000    0.022    0.000 statement_simple.py:17(_elements)
      390    0.000    0.000    0.000    0.000 comment.py:99(__find_dedent_line)
      198    0.000    0.000    0.006    0.000 py2cpp.py:881(on_this_ref)
      267    0.000    0.000    0.016    0.000 statement_compound.py:322(_org_statements)
      136    0.000    0.000    0.011    0.000 idtracking.py:46(analyze_node)
      485    0.000    0.000    0.029    0.000 statement_compound.py:24(statements)
       74    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:513(cache_from_source)
      719    0.000    0.000    0.000    0.000 lexer.py:734(<genexpr>)
      360    0.000    0.000    0.000    0.000 compiler.py:1427(_output_const_repr)
      138    0.000    0.000    0.000    0.000 typing.py:260(_collect_type_parameters)
      124    0.000    0.000    0.010    0.000 node.py:121(factory)
      585    0.000    0.000    0.000    0.000 parser.py:150(is_tuple_end)
      438    0.000    0.000    0.001    0.000 primary.py:283(sliced)
      101    0.000    0.000    0.002    0.000 lexer.py:604(tokenize)
      711    0.000    0.000    0.000    0.000 parse_tree_builder.py:158(_should_expand)
      321    0.000    0.000    0.014    0.000 finder.py:77(by_symbolic)
       78    0.000    0.000    0.017    0.000 py2cpp.py:1387(on_doc_string)
      291    0.000    0.000    0.029    0.000 statement_compound.py:513(match_feature)
     46/6    0.000    0.000    0.065    0.011 <frozen importlib._bootstrap>:1304(_find_and_load_unlocked)
      349    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       41    0.000    0.000    0.004    0.000 parser.py:927(parse_filter)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       78    0.000    0.000    0.001    0.000 comment.py:165(parse_returns)
    89/88    0.000    0.000    0.003    0.000 compiler.py:1843(visit_Call)
      192    0.000    0.000    0.008    0.000 primary.py:273(receiver)
      121    0.000    0.000    0.002    0.000 primary.py:68(declare)
       73    0.000    0.000    0.010    0.000 py2cpp.py:321(fetch_function_template_names)
      715    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
     1404    0.000    0.000    0.000    0.000 lexer.py:102(_get_width)
      101    0.000    0.000    0.000    0.000 <frozen codecs>:322(decode)
       78    0.000    0.000    0.014    0.000 statement_compound.py:309(comment)
      457    0.000    0.000    0.001    0.000 grammar.py:112(_deserialize)
       28    0.000    0.000    0.004    0.000 module.py:61(identity)
      155    0.000    0.000    0.003    0.000 literal.py:75(match_feature)
      166    0.000    0.000    0.001    0.000 filters.py:1776(<lambda>)
      114    0.000    0.000    0.000    0.000 compiler.py:219(copy)
      101    0.000    0.000    0.000    0.000 environment.py:1244(_from_namespace)
      161    0.000    0.000    0.010    0.000 element.py:34(default_value)
       57    0.000    0.000    0.002    0.000 parser.py:473(parse_assign_target)
       81    0.000    0.000    0.008    0.000 reflections.py:134(__from_declable)
      101    0.000    0.000    0.001    0.000 environment.py:1213(from_code)
      156    0.000    0.000    0.000    0.000 else_if.j2:4(root)
      112    0.000    0.000    0.000    0.000 nodes.py:718(args_as_const)
       15    0.000    0.000    0.026    0.002 py2cpp.py:498(on_class_method)
       64    0.000    0.000    0.004    0.000 py2cpp.py:682(on_return)
      225    0.000    0.000    0.001    0.000 statement_compound.py:468(block)
       73    0.000    0.000    0.006    0.000 traits.py:397(function_templates)
      939    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
      379    0.000    0.000    0.001    0.000 reflections.py:387(on_argument)
      238    0.000    0.000    0.001    0.000 filters.py:1779(select_or_reject)
        1    0.000    0.000    0.039    0.039 lark.py:524(_load)
      101    0.000    0.000    0.000    0.000 environment.py:642(preprocess)
       84    0.000    0.000    0.001    0.000 py2cpp.py:367(to_accessor)
      101    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
       49    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
       78    0.000    0.000    0.005    0.000 literal.py:85(data)
      386    0.000    0.000    0.018    0.000 statement_simple.py:30(value)
       25    0.000    0.000    0.011    0.000 parser.py:236(parse_for)
      294    0.000    0.000    0.000    0.000 module.py:113(identify)
   225/15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1384(_recalculate)
      443    0.000    0.000    0.000    0.000 compiler.py:945(<genexpr>)
      600    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       45    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1522(_get_spec)
      143    0.000    0.000    0.014    0.000 statement_compound.py:450(return_type)
      350    0.000    0.000    0.000    0.000 nodes.py:614(as_const)
    48/41    0.000    0.000    0.002    0.000 compiler.py:1798(visit_Filter)
       71    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1214(get_data)
      111    0.000    0.000    0.009    0.000 idtracking.py:178(_simple_visit)
       41    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
      212    0.000    0.000    0.000    0.000 enum.py:791(__iter__)
       62    0.000    0.000    0.001    0.000 typing.py:1634(__getitem__)
      311    0.000    0.000    0.001    0.000 <frozen ntpath>:573(abspath)
      137    0.000    0.000    0.002    0.000 primary.py:368(sub_types)
      243    0.000    0.000    0.000    0.000 cvars.py:153(is_entity)
       49    0.000    0.000    0.003    0.000 parser.py:345(parse_include)
      624    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       98    0.000    0.000    0.000    0.000 path.py:155(relativefy)
       36    0.000    0.000    0.013    0.000 class.j2:4(root)
      152    0.000    0.000    0.002    0.000 statement_compound.py:461(statements)
      372    0.000    0.000    0.000    0.000 decorator.py:227(contains)
     1180    0.000    0.000    0.000    0.000 nodes.py:94(get_eval_context)
      273    0.000    0.000    0.000    0.000 compiler.py:1455(_output_child_pre)
      161    0.000    0.000    0.000    0.000 helper.py:37(<lambda>)
       14    0.000    0.000    0.162    0.012 persistent.py:89(restore)
      131    0.000    0.000    0.065    0.000 module.py:20(load_module_path)
      108    0.000    0.000    0.000    0.000 di.py:331(bind)
       78    0.000    0.000    0.006    0.000 py2cpp.py:760(on_types_name)
      964    0.000    0.000    0.000    0.000 nodes.py:587(as_const)
      145    0.000    0.000    0.000    0.000 node.py:362(_ancestor)
      147    0.000    0.000    0.000    0.000 typing.py:1358(__getattr__)
      116    0.000    0.000    0.001    0.000 <frozen genericpath>:89(getmtime)
       72    0.000    0.000    0.001    0.000 filters.py:1348(sync_do_list)
     41/8    0.000    0.000    0.064    0.008 <frozen importlib._bootstrap>:911(_load_unlocked)
       16    0.000    0.000    0.000    0.000 {built-in method nt._path_exists}
      516    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
       98    0.000    0.000    0.002    0.000 py2cpp.py:343(allow_move_assign)
      101    0.000    0.000    0.001    0.000 compiler.py:723(write_commons)
      124    0.000    0.000    0.001    0.000 typing.py:1307(__init__)
      656    0.000    0.000    0.000    0.000 _parser.py:239(__next)
      802    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       43    0.000    0.000    0.000    0.000 cache.py:40(identifier)
       28    0.000    0.000    0.004    0.000 loader.py:32(load)
      149    0.000    0.000    0.000    0.000 compiler.py:495(<genexpr>)
      104    0.000    0.000    0.003    0.000 statement_compound.py:91(else_ifs)
      320    0.000    0.000    0.000    0.000 return.j2:4(root)
       93    0.000    0.000    0.005    0.000 reflections.py:153(__from_class_def)
      711    0.000    0.000    0.000    0.000 enum.py:1328(name)
      101    0.000    0.000    0.005    0.000 parser.py:53(__init__)
        4    0.000    0.000    0.019    0.005 py2cpp.py:559(on_class)
       17    0.000    0.000    0.001    0.000 statement_compound.py:701(decl_this_vars)
       49    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:372(release)
      156    0.000    0.000    0.002    0.000 statement_compound.py:101(if_clause)
      187    0.000    0.000    0.001    0.000 __init__.py:169(fullmatch)
       32    0.000    0.000    0.006    0.000 parser.py:225(parse_set)
      100    0.000    0.000    0.008    0.000 statement_compound.py:715(match_feature)
      125    0.000    0.000    0.001    0.000 len.j2:4(root)
       14    0.000    0.000    0.058    0.004 parser.py:73(__load_entry)
       79    0.000    0.000    0.006    0.000 constructor.j2:4(root)
  132/117    0.000    0.000    0.001    0.000 nodes.py:797(as_const)
      427    0.000    0.000    0.000    0.000 _parser.py:260(get)
       69    0.000    0.000    0.064    0.001 py2cpp.py:1307(on_comparison)
      101    0.000    0.000    0.002    0.000 lexer.py:428(get_lexer)
      101    0.000    0.000    0.000    0.000 environment.py:1110(make_globals)
       32    0.000    0.000    0.000    0.000 compiler.py:784(pop_assign_tracking)
      145    0.000    0.000    0.000    0.000 query.py:89(ancestor)
       26    0.000    0.000    0.001    0.000 typing.py:753(Union)
      101    0.000    0.000    0.000    0.000 lexer.py:397(close)
      101    0.000    0.000    0.000    0.000 <frozen codecs>:312(__init__)
      215    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
  520/506    0.000    0.000    0.000    0.000 idtracking.py:59(find_load)
    75/52    0.000    0.000    0.000    0.000 nodes.py:499(as_const)
      170    0.000    0.000    0.000    0.000 naming.py:157(__ancestor_classes)
    92/83    0.000    0.000    0.001    0.000 compiler.py:1713(visit_Getattr)
      227    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1380(_get_parent_path)
      142    0.000    0.000    0.003    0.000 query.py:153(expand)
      294    0.000    0.000    0.000    0.000 query.py:210(id)
      156    0.000    0.000    0.001    0.000 statement_compound.py:56(block)
       85    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
    58/56    0.000    0.000    0.001    0.000 compiler.py:1725(visit_Getitem)
       78    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
       78    0.000    0.000    0.000    0.000 decorator.py:138(parse)
      142    0.000    0.000    0.003    0.000 node.py:374(_under_expand)
      273    0.000    0.000    0.000    0.000 compiler.py:1471(_output_child_post)
       15    0.000    0.000    0.000    0.000 typing.py:1207(_generic_class_getitem)
       28    0.000    0.000    0.097    0.003 cache.py:257(wrapper)
      138    0.000    0.000    0.000    0.000 _return_type.j2:4(root)
       78    0.000    0.000    0.000    0.000 comment.py:181(parse_raises)
        1    0.000    0.000    0.036    0.036 load_grammar.py:1(<module>)
      288    0.000    0.000    0.002    0.000 primary.py:102(domain_name)
      186    0.000    0.000    0.000    0.000 idtracking.py:31(__init__)
      154    0.000    0.000    0.000    0.000 _comment.j2:4(root)
       69    0.000    0.000    0.000    0.000 filters.py:1745(prepare_select_or_reject)
      115    0.000    0.000    0.001    0.000 primary.py:447(sub_types)
       76    0.000    0.000    0.000    0.000 _template_types.j2:4(root)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:833(spec_from_file_location)
       51    0.000    0.000    0.000    0.000 nodes.py:206(set_ctx)
      802    0.000    0.000    0.000    0.000 environment.py:941(join_path)
       67    0.000    0.000    0.003    0.000 py2cpp.py:1384(on_string)
       44    0.000    0.000    0.026    0.001 py2cpp.py:904(<lambda>)
      396    0.000    0.000    0.000    0.000 this_ref.j2:4(root)
       33    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
       66    0.000    0.000    0.066    0.001 di.py:376(__bind_proxy)
        3    0.000    0.000    0.011    0.004 py2cpp.py:506(on_constructor)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.eval}
       49    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:124(setdefault)
