         5854691 function calls (5660064 primitive calls) in 1.717 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       95    0.000    0.000    0.001    0.000 py2cpp.py:452(is_on_cvar_relay)
      491    0.000    0.000    0.001    0.000 symbol.py:695(__init__)
        1    0.000    0.000    0.001    0.001 py2cpp.py:463(on_relay_of_type)
     6353    0.001    0.000    0.001    0.000 {method 'values' of 'dict' objects}
      122    0.000    0.000    0.001    0.000 __init__.py:168(fullmatch)
      142    0.000    0.000    0.001    0.000 nodes.py:588(from_untrusted)
       13    0.000    0.000    0.001    0.000 symbol.py:649(clone)
     3978    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
       92    0.000    0.000    0.001    0.000 symbols.py:668(on_pair)
      137    0.000    0.000    0.001    0.000 reflection.py:259(make_updates)
       37    0.000    0.000    0.001    0.000 lexer.py:323(__init__)
      344    0.000    0.000    0.001    0.000 doc_string.j2:4(root)
      213    0.000    0.000    0.001    0.000 primary.py:210(key)
        3    0.000    0.000    0.001    0.000 py2cpp.py:704(on_tenary_operator)
     5449    0.001    0.000    0.001    0.000 {built-in method from_iterable}
       86    0.000    0.000    0.001    0.000 statement_compound.py:143(iterates)
       19    0.000    0.000    0.001    0.000 parser.py:830(parse_subscribed)
      140    0.000    0.000    0.001    0.000 filters.py:1753(select_or_reject)
       25    0.000    0.000    0.001    0.000 statement_compound.py:239(access)
        5    0.000    0.000    0.001    0.000 py2cpp.py:477(on_dict_type)
       73    0.000    0.000    0.001    0.000 filters.py:784(do_indent)
       26    0.000    0.000    0.001    0.000 comment.py:90(split_block)
       50    0.000    0.000    0.001    0.000 statement_compound.py:369(statements)
      258    0.000    0.000    0.001    0.000 node.py:359(_under_expand)
      141    0.000    0.000    0.001    0.000 py2cpp.py:366(on_decl_local_var)
     5032    0.001    0.000    0.001    0.000 {method 'write' of '_io.StringIO' objects}
      179    0.000    0.000    0.001    0.000 statement_compound.py:24(statements)
       22    0.000    0.000    0.001    0.000 compiler.py:1698(visit_Compare)
     3406    0.001    0.000    0.001    0.000 resolver.py:57(can_resolve)
      302    0.000    0.000    0.001    0.000 filters.py:538(sync_do_join)
      212    0.000    0.000    0.001    0.000 parser.py:989(flush_data)
      128    0.000    0.000    0.001    0.000 di.py:322(resolve)
   122/17    0.000    0.000    0.001    0.000 _compiler.py:37(_compile)
       52    0.000    0.000    0.000    0.000 comment.py:107(parse_attributes)
       76    0.000    0.000    0.000    0.000 compiler.py:1753(_filter_test_common)
     4546    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
      144    0.000    0.000    0.000    0.000 literal.py:97(first)
     1320    0.000    0.000    0.000    0.000 compiler.py:474(newline)
       23    0.000    0.000    0.000    0.000 parser.py:471(parse_assign_target)
       50    0.000    0.000    0.000    0.000 statement_compound.py:350(parameters)
     2017    0.000    0.000    0.000    0.000 utils.py:81(from_obj)
      256    0.000    0.000    0.000    0.000 di.py:263(can_resolve)
      144    0.000    0.000    0.000    0.000 literal.py:102(second)
       37    0.000    0.000    0.000    0.000 utils.py:155(open_if_exists)
      180    0.000    0.000    0.000    0.000 symbol.py:929(literal)
     3587    0.000    0.000    0.000    0.000 symbol.py:505(_raws)
      384    0.000    0.000    0.000    0.000 di.py:284(__symbolize)
      246    0.000    0.000    0.000    0.000 compiler.py:1590(visit_Name)
      204    0.000    0.000    0.000    0.000 idtracking.py:86(copy)
      124    0.000    0.000    0.000    0.000 nodes.py:238(__eq__)
     4022    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      137    0.000    0.000    0.000    0.000 reflection.py:281(apply)
     4239    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      258    0.000    0.000    0.000    0.000 query.py:160(expand)
      124    0.000    0.000    0.000    0.000 primary.py:463(iterates)
      338    0.000    0.000    0.000    0.000 compiler.py:1431(_output_child_to_const)
      104    0.000    0.000    0.000    0.000 statement_compound.py:133(for_in)
       19    0.000    0.000    0.000    0.000 compiler.py:1170(<genexpr>)
       10    0.000    0.000    0.000    0.000 parser.py:911(parse_call)
       22    0.000    0.000    0.000    0.000 idtracking.py:202(visit_For)
       56    0.000    0.000    0.000    0.000 literal.py:128(items)
     2896    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
     3662    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
       65    0.000    0.000    0.000    0.000 element.py:28(default_value)
      112    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
    77/68    0.000    0.000    0.000    0.000 nodes.py:795(as_const)
      118    0.000    0.000    0.000    0.000 filters.py:1750(<lambda>)
    38/33    0.000    0.000    0.000    0.000 compiler.py:259(visit_Filter)
     1782    0.000    0.000    0.000    0.000 reflection.py:28(__getattr__)
      115    0.000    0.000    0.000    0.000 primary.py:29(domain_name)
       30    0.000    0.000    0.000    0.000 statement_compound.py:251(comment)
       69    0.000    0.000    0.000    0.000 compiler.py:581(enter_frame)
      132    0.000    0.000    0.000    0.000 symbols.py:326(on_fallback)
       38    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
       38    0.000    0.000    0.000    0.000 {built-in method _io.open}
      188    0.000    0.000    0.000    0.000 dict.j2:4(root)
     3579    0.000    0.000    0.000    0.000 symbol.py:881(__init__)
     1771    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       75    0.000    0.000    0.000    0.000 statement_compound.py:375(block)
    67/58    0.000    0.000    0.000    0.000 nodes.py:748(as_const)
      169    0.000    0.000    0.000    0.000 lexer.py:290(test_any)
      668    0.000    0.000    0.000    0.000 binary_operator.j2:4(root)
       46    0.000    0.000    0.000    0.000 statement_compound.py:72(statements)
       46    0.000    0.000    0.000    0.000 statement_compound.py:77(else_ifs)
     1209    0.000    0.000    0.000    0.000 environment.py:480(getattr)
     2206    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x9e9620}
      702    0.000    0.000    0.000    0.000 func_call_cast_bin_to_bin.j2:4(root)
       25    0.000    0.000    0.000    0.000 statement_compound.py:363(comment)
       46    0.000    0.000    0.000    0.000 statement_compound.py:82(else_statements)
  813/671    0.000    0.000    0.000    0.000 symbol.py:538(decl)
       36    0.000    0.000    0.000    0.000 statement_compound.py:138(statements)
       65    0.000    0.000    0.000    0.000 element.py:23(var_type)
     1813    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       93    0.000    0.000    0.000    0.000 symbols.py:527(<lambda>)
     1268    0.000    0.000    0.000    0.000 entry.py:55(value)
       48    0.000    0.000    0.000    0.000 compiler.py:481(signature)
       11    0.000    0.000    0.000    0.000 py2cpp.py:483(on_custom_type)
       37    0.000    0.000    0.000    0.000 compiler.py:720(write_commons)
      118    0.000    0.000    0.000    0.000 filters.py:1744(func)
      601    0.000    0.000    0.000    0.000 enum.py:193(__get__)
      246    0.000    0.000    0.000    0.000 idtracking.py:238(visit_Name)
       68    0.000    0.000    0.000    0.000 operator.py:16(operator)
       65    0.000    0.000    0.000    0.000 element.py:17(symbol)
       10    0.000    0.000    0.000    0.000 compiler.py:1840(visit_Call)
       23    0.000    0.000    0.000    0.000 py2cpp.py:344(on_comment)
       46    0.000    0.000    0.000    0.000 statement_compound.py:92(else_block)
        1    0.000    0.000    0.000    0.000 __init__.py:71(search_function)
       37    0.000    0.000    0.000    0.000 environment.py:1210(from_code)
     2436    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
      180    0.000    0.000    0.000    0.000 symbol.py:755(__init__)
       40    0.000    0.000    0.000    0.000 enum.j2:4(root)
       23    0.000    0.000    0.000    0.000 statement_simple.py:123(text)
    19/18    0.000    0.000    0.000    0.000 compiler.py:1722(visit_Getitem)
      118    0.000    0.000    0.000    0.000 environment.py:568(call_test)
      199    0.000    0.000    0.000    0.000 symbol.py:596(extends)
       26    0.000    0.000    0.000    0.000 __init__.py:240(split)
       38    0.000    0.000    0.000    0.000 contextlib.py:136(__enter__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.__import__}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1343(_find_and_load)
       51    0.000    0.000    0.000    0.000 statement_compound.py:127(symbols)
       17    0.000    0.000    0.000    0.000 _compiler.py:509(_compile_info)
     1708    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      142    0.000    0.000    0.000    0.000 if.j2:4(root)
       26    0.000    0.000    0.000    0.000 comment.py:130(parse_returns)
       26    0.000    0.000    0.000    0.000 __init__.py:269(findall)
       38    0.000    0.000    0.000    0.000 {built-in method builtins.exec}
       68    0.000    0.000    0.000    0.000 operator.py:21(value)
     1371    0.000    0.000    0.000    0.000 {built-in method builtins.max}
     1663    0.000    0.000    0.000    0.000 render.py:56(__indentation)
      118    0.000    0.000    0.000    0.000 environment.py:493(_filter_test_common)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1298(_find_and_load_unlocked)
      128    0.000    0.000    0.000    0.000 di.py:193(__pluck_annotations)
     1813    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      373    0.000    0.000    0.000    0.000 async_utils.py:24(is_async)
      127    0.000    0.000    0.000    0.000 symbol.py:722(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:223(parse_set)
       48    0.000    0.000    0.000    0.000 for.j2:4(root)
      696    0.000    0.000    0.000    0.000 reflection.py:306(__init__)
      384    0.000    0.000    0.000    0.000 module.py:53(fullyname)
     2086    0.000    0.000    0.000    0.000 symbol.py:699(decl)
       46    0.000    0.000    0.000    0.000 statement_compound.py:88(block)
       55    0.000    0.000    0.000    0.000 idtracking.py:120(branch_update)
      650    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
      567    0.000    0.000    0.000    0.000 statement_compound.py:243(operations)
      264    0.000    0.000    0.000    0.000 lexer.py:596(_normalize_newlines)
       42    0.000    0.000    0.000    0.000 primary.py:274(template_types)
      778    0.000    0.000    0.000    0.000 _parser.py:167(__getitem__)
      317    0.000    0.000    0.000    0.000 lexer.py:292(<genexpr>)
        4    0.000    0.000    0.000    0.000 compiler.py:60(visitor)
       13    0.000    0.000    0.000    0.000 statement_compound.py:502(statements)
       36    0.000    0.000    0.000    0.000 statement_compound.py:147(block)
       39    0.000    0.000    0.000    0.000 compiler.py:232(soft)
      223    0.000    0.000    0.000    0.000 idtracking.py:116(load)
        1    0.000    0.000    0.000    0.000 compiler.py:1558(visit_Assign)
     1663    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
      475    0.000    0.000    0.000    0.000 indexer.j2:4(root)
      640    0.000    0.000    0.000    0.000 di.py:110(_acceptable_symbol)
        1    0.000    0.000    0.000    0.000 render.py:26(flush)
        7    0.000    0.000    0.000    0.000 class.j2:4(root)
   146/44    0.000    0.000    0.000    0.000 _parser.py:177(getwidth)
      890    0.000    0.000    0.000    0.000 {built-in method _functools.cmp_to_key}
     1395    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       39    0.000    0.000    0.000    0.000 compiler.py:219(copy)
       25    0.000    0.000    0.000    0.000 accessible.py:5(to_access)
    28/25    0.000    0.000    0.000    0.000 compiler.py:1710(visit_Getattr)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:905(_load_unlocked)
      101    0.000    0.000    0.000    0.000 compiler.py:1629(visit_Const)
       10    0.000    0.000    0.000    0.000 statement_compound.py:487(generic_types)
      137    0.000    0.000    0.000    0.000 comment.py:68(__trim_description)
     1623    0.000    0.000    0.000    0.000 symbol.py:672(decl)
      573    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      111    0.000    0.000    0.000    0.000 environment.py:457(iter_extensions)
       16    0.000    0.000    0.000    0.000 symbols.py:675(on_dict)
     1478    0.000    0.000    0.000    0.000 filters.py:822(<genexpr>)
        6    0.000    0.000    0.000    0.000 py2cpp.py:635(on_not_compare)
      550    0.000    0.000    0.000    0.000 lexer.py:340(__bool__)
     1392    0.000    0.000    0.000    0.000 reflection.py:20(__init__)
      128    0.000    0.000    0.000    0.000 di.py:23(can_resolve)
      226    0.000    0.000    0.000    0.000 parameter.j2:4(root)
      113    0.000    0.000    0.000    0.000 compiler.py:168(__init__)
       37    0.000    0.000    0.000    0.000 <frozen genericpath>:27(isfile)
       21    0.000    0.000    0.000    0.000 statement_compound.py:398(class_types)
      256    0.000    0.000    0.000    0.000 di.py:137(__find_symbol)
      206    0.000    0.000    0.000    0.000 var_of_type.j2:4(root)
       63    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      250    0.000    0.000    0.000    0.000 parser.py:148(is_tuple_end)
      195    0.000    0.000    0.000    0.000 compiler.py:1424(_output_const_repr)
       23    0.000    0.000    0.000    0.000 nodes.py:204(set_ctx)
      270    0.000    0.000    0.000    0.000 compiler.py:281(visit_Name)
       37    0.000    0.000    0.000    0.000 environment.py:640(preprocess)
      106    0.000    0.000    0.000    0.000 symbols.py:443(<lambda>)
       17    0.000    0.000    0.000    0.000 primary.py:507(scope_part)
       38    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1004(exec_module)
       99    0.000    0.000    0.000    0.000 symbols.py:621(<lambda>)
       26    0.000    0.000    0.000    0.000 literal.py:70(plain)
       73    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       22    0.000    0.000    0.000    0.000 primary.py:355(template_types)
        4    0.000    0.000    0.000    0.000 statement_compound.py:456(binded_this)
       17    0.000    0.000    0.000    0.000 primary.py:496(domain_name)
       90    0.000    0.000    0.000    0.000 for_range.j2:4(root)
       37    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
      128    0.000    0.000    0.000    0.000 di.py:87(resolve)
       27    0.000    0.000    0.000    0.000 _parser.py:97(closegroup)
      128    0.000    0.000    0.000    0.000 di.py:36(__inner_binded)
       22    0.000    0.000    0.000    0.000 idtracking.py:291(visit_For)
      456    0.000    0.000    0.000    0.000 list.j2:4(root)
  145/142    0.000    0.000    0.000    0.000 compiler.py:125(has_safe_repr)
      180    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
       44    0.000    0.000    0.000    0.000 closure.j2:4(root)
        1    0.000    0.000    0.000    0.000 parser.py:744(parse_list)
       38    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
      409    0.000    0.000    0.000    0.000 nodes.py:470(as_const)
       25    0.000    0.000    0.000    0.000 statement_compound.py:358(return_type)
       76    0.000    0.000    0.000    0.000 compiler.py:226(inner)
       37    0.000    0.000    0.000    0.000 compiler.py:301(__init__)
      137    0.000    0.000    0.000    0.000 compiler.py:1376(_make_finalize)
      141    0.000    0.000    0.000    0.000 compiler.py:1452(_output_child_pre)
      999    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
      247    0.000    0.000    0.000    0.000 idtracking.py:77(ref)
      128    0.000    0.000    0.000    0.000 di.py:178(__to_annotated)
       37    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       21    0.000    0.000    0.000    0.000 py2cpp.py:360(on_decl_class_param)
       38    0.000    0.000    0.000    0.000 utils.py:519(__setitem__)
       85    0.000    0.000    0.000    0.000 comment.py:79(__each_trim)
      284    0.000    0.000    0.000    0.000 _parser.py:260(get)
       69    0.000    0.000    0.000    0.000 compiler.py:597(leave_frame)
       75    0.000    0.000    0.000    0.000 func_call_print.j2:4(root)
      149    0.000    0.000    0.000    0.000 cvars.py:181(keys)
        2    0.000    0.000    0.000    0.000 parser.py:341(parse_include)
      141    0.000    0.000    0.000    0.000 compiler.py:1468(_output_child_post)
       23    0.000    0.000    0.000    0.000 statement_compound.py:67(condition)
       10    0.000    0.000    0.000    0.000 idtracking.py:300(visit_FilterBlock)
       20    0.000    0.000    0.000    0.000 statement_simple.py:84(return_value)
      522    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       18    0.000    0.000    0.000    0.000 statement_compound.py:508(block)
      826    0.000    0.000    0.000    0.000 symbols.py:538(on_argument)
  484/470    0.000    0.000    0.000    0.000 idtracking.py:68(find_ref)
       22    0.000    0.000    0.000    0.000 compiler.py:1706(visit_Operand)
      326    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       53    0.000    0.000    0.000    0.000 nodes.py:716(args_as_const)
      189    0.000    0.000    0.000    0.000 nodes.py:612(as_const)
      122    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
    68/62    0.000    0.000    0.000    0.000 nodes.py:863(as_const)
      140    0.000    0.000    0.000    0.000 idtracking.py:50(_define_ref)
       16    0.000    0.000    0.000    0.000 py2cpp.py:709(on_string)
       66    0.000    0.000    0.000    0.000 _parser.py:371(_escape)
      591    0.000    0.000    0.000    0.000 enum.py:1242(name)
      256    0.000    0.000    0.000    0.000 _parser.py:175(append)
       68    0.000    0.000    0.000    0.000 filters.py:1719(prepare_select_or_reject)
       18    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
       92    0.000    0.000    0.000    0.000 filters.py:175(do_replace)
      239    0.000    0.000    0.000    0.000 symbol.py:463(decl)
       38    0.000    0.000    0.000    0.000 contextlib.py:108(__init__)
       37    0.000    0.000    0.000    0.000 environment.py:1241(_from_namespace)
      408    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       37    0.000    0.000    0.000    0.000 <frozen posixpath>:408(normpath)
       25    0.000    0.000    0.000    0.000 enum.py:696(__call__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1077(get_code)
      296    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        5    0.000    0.000    0.000    0.000 statement_compound.py:496(comment)
       37    0.000    0.000    0.000    0.000 loaders.py:25(split_template_path)
        8    0.000    0.000    0.000    0.000 statement_simple.py:134(import_symbols)
      325    0.000    0.000    0.000    0.000 lexer.py:732(<genexpr>)
      445    0.000    0.000    0.000    0.000 _parser.py:239(__next)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
    45/43    0.000    0.000    0.000    0.000 nodes.py:839(as_const)
      375    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
      166    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       30    0.000    0.000    0.000    0.000 nodes.py:918(as_const)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:1(<module>)
      254    0.000    0.000    0.000    0.000 _parser.py:163(__len__)
      626    0.000    0.000    0.000    0.000 py2cpp.py:624(on_argument)
      256    0.000    0.000    0.000    0.000 di.py:274(__can_resolve)
       99    0.000    0.000    0.000    0.000 unary_operator.j2:4(root)
       37    0.000    0.000    0.000    0.000 lexer.py:395(close)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1234(_find_spec)
       15    0.000    0.000    0.000    0.000 enum.py:1509(__and__)
    27/19    0.000    0.000    0.000    0.000 sequence.py:66(update)
        2    0.000    0.000    0.000    0.000 typing.py:1017(_generic_class_getitem)
       19    0.000    0.000    0.000    0.000 symbols.py:653(on_float)
       11    0.000    0.000    0.000    0.000 py2cpp.py:372(on_import_name)
       25    0.000    0.000    0.000    0.000 enum.py:1099(__new__)
       10    0.000    0.000    0.000    0.000 primary.py:290(value_type)
      192    0.000    0.000    0.000    0.000 compiler.py:941(<genexpr>)
       37    0.000    0.000    0.000    0.000 environment.py:1107(make_globals)
      215    0.000    0.000    0.000    0.000 _parser.py:255(match)
        9    0.000    0.000    0.000    0.000 compiler.py:1743(visit_Slice)
      136    0.000    0.000    0.000    0.000 enum.py:1222(__hash__)
       10    0.000    0.000    0.000    0.000 primary.py:278(primary_type)
       19    0.000    0.000    0.000    0.000 dsn.py:66(shift)
      113    0.000    0.000    0.000    0.000 idtracking.py:31(__init__)
      185    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       10    0.000    0.000    0.000    0.000 enum.py:1499(__or__)
       24    0.000    0.000    0.000    0.000 for_dict_items.j2:4(root)
      287    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       43    0.000    0.000    0.000    0.000 cvars.py:209(to_accessor)
        2    0.000    0.000    0.000    0.000 compiler.py:1030(visit_Include)
       10    0.000    0.000    0.000    0.000 expression.py:7(expression)
       26    0.000    0.000    0.000    0.000 comment.py:169(parse_note)
       69    0.000    0.000    0.000    0.000 idtracking.py:175(__init__)
       11    0.000    0.000    0.000    0.000 nodes.py:885(as_const)
        1    0.000    0.000    0.000    0.000 statement_compound.py:537(class_vars)
       50    0.000    0.000    0.000    0.000 compiler.py:495(<genexpr>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1532(find_spec)
       21    0.000    0.000    0.000    0.000 py2cpp.py:121(<lambda>)
        1    0.000    0.000    0.000    0.000 statement_compound.py:302(_decl_vars_with)
      145    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
    25/15    0.000    0.000    0.000    0.000 _compiler.py:434(_get_literal_prefix)
      428    0.000    0.000    0.000    0.000 nodes.py:92(get_eval_context)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1503(_get_spec)
      267    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 statement_compound.py:597(collect)
      122    0.000    0.000    0.000    0.000 reflection.py:320(case)
       27    0.000    0.000    0.000    0.000 _parser.py:85(opengroup)
       26    0.000    0.000    0.000    0.000 comment.py:180(parse_examples)
      148    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      194    0.000    0.000    0.000    0.000 accessible.py:30(operation_by)
      101    0.000    0.000    0.000    0.000 reflection.py:68(is_a)
      204    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
       25    0.000    0.000    0.000    0.000 idtracking.py:112(declare_parameter)
       21    0.000    0.000    0.000    0.000 decorator.j2:4(root)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1605(find_spec)
      116    0.000    0.000    0.000    0.000 _parser.py:292(tell)
       76    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       13    0.000    0.000    0.000    0.000 _compiler.py:465(_get_charset_prefix)
       26    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
      301    0.000    0.000    0.000    0.000 nodes.py:585(as_const)
        2    0.000    0.000    0.000    0.000 typing.py:1210(__init__)
       37    0.000    0.000    0.000    0.000 compiler.py:608(func)
       70    0.000    0.000    0.000    0.000 filters.py:1507(sync_do_select)
        1    0.000    0.000    0.000    0.000 primary.py:539(binded_this)
       59    0.000    0.000    0.000    0.000 compiler.py:277(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:806(module_from_spec)
       10    0.000    0.000    0.000    0.000 statement_compound.py:305(_inherit_generic_types)
  226/223    0.000    0.000    0.000    0.000 idtracking.py:59(find_load)
       26    0.000    0.000    0.000    0.000 _compiler.py:396(_simple)
      113    0.000    0.000    0.000    0.000 runtime.py:249(get_all)
        4    0.000    0.000    0.000    0.000 statement_simple.py:42(receiver)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:416(__enter__)
      231    0.000    0.000    0.000    0.000 compiler.py:418(outdent)
      231    0.000    0.000    0.000    0.000 compiler.py:414(indent)
       80    0.000    0.000    0.000    0.000 return.j2:4(root)
        5    0.000    0.000    0.000    0.000 primary.py:304(key_type)
       12    0.000    0.000    0.000    0.000 compiler.py:422(start_write)
        4    0.000    0.000    0.000    0.000 statement_simple.py:130(import_path)
       10    0.000    0.000    0.000    0.000 compiler.py:389(buffer)
        1    0.000    0.000    0.000    0.000 idtracking.py:286(visit_Assign)
    21/12    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
        3    0.000    0.000    0.000    0.000 primary.py:482(iterates)
        5    0.000    0.000    0.000    0.000 primary.py:309(value_type)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
       37    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        6    0.000    0.000    0.000    0.000 operator.py:80(primary)
        5    0.000    0.000    0.000    0.000 primary.py:315(primary_type)
        2    0.000    0.000    0.000    0.000 lexer.py:352(look)
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedWriter' objects}
       17    0.000    0.000    0.000    0.000 node.py:142(id)
       37    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
       37    0.000    0.000    0.000    0.000 {built-in method posix._path_normpath}
        2    0.000    0.000    0.000    0.000 primary.py:252(receiver)
        2    0.000    0.000    0.000    0.000 general.py:30(statements)
      165    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        8    0.000    0.000    0.000    0.000 symbols.py:528(<lambda>)
        1    0.000    0.000    0.000    0.000 statement_compound.py:541(this_vars)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:766(_compile_bytecode)
      122    0.000    0.000    0.000    0.000 reflection.py:331(other_case)
    21/12    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.000    0.000 statement_compound.py:520(constructor_exists)
       10    0.000    0.000    0.000    0.000 symbol.py:481(clone)
      118    0.000    0.000    0.000    0.000 {built-in method _operator.ne}
        6    0.000    0.000    0.000    0.000 operator.py:85(condition)
       88    0.000    0.000    0.000    0.000 _parser.py:82(groups)
       13    0.000    0.000    0.000    0.000 nodes.py:521(as_const)
        4    0.000    0.000    0.000    0.000 relay_of_type.j2:4(root)
        4    0.000    0.000    0.000    0.000 statement_simple.py:47(var_type)
        1    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
      138    0.000    0.000    0.000    0.000 symbol.py:812(context)
        6    0.000    0.000    0.000    0.000 operator.py:90(secondary)
        1    0.000    0.000    0.000    0.000 enum.py:1369(_missing_)
        4    0.000    0.000    0.000    0.000 primary.py:477(for_in)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:632(cached)
       18    0.000    0.000    0.000    0.000 _compiler.py:214(_compile_charset)
       33    0.000    0.000    0.000    0.000 _parser.py:171(__setitem__)
      142    0.000    0.000    0.000    0.000 symbol.py:427(_raws)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1198(get_data)
       13    0.000    0.000    0.000    0.000 symbol.py:621(__init__)
       52    0.000    0.000    0.000    0.000 py2cpp.py:721(on_pair)
       99    0.000    0.000    0.000    0.000 compiler.py:762(get_resolve_func)
        8    0.000    0.000    0.000    0.000 symbols.py:51(get_object)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:304(acquire)
       12    0.000    0.000    0.000    0.000 block.j2:4(root)
       14    0.000    0.000    0.000    0.000 typing.py:1156(__setattr__)
      133    0.000    0.000    0.000    0.000 environment.py:461(getitem)
       26    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        3    0.000    0.000    0.000    0.000 primary.py:471(symbols)
       17    0.000    0.000    0.000    0.000 _parser.py:230(__init__)
       37    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:497(cache_from_source)
      129    0.000    0.000    0.000    0.000 _parser.py:112(__init__)
      176    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       16    0.000    0.000    0.000    0.000 import.j2:4(root)
       17    0.000    0.000    0.000    0.000 query.py:221(id)
       37    0.000    0.000    0.000    0.000 compiler.py:255(__init__)
       37    0.000    0.000    0.000    0.000 __init__.py:999(__init__)
       40    0.000    0.000    0.000    0.000 compiler.py:384(temporary_identifier)
       40    0.000    0.000    0.000    0.000 list_type.j2:4(root)
