         68508122 function calls (65184661 primitive calls) in 24.793 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     8568    0.003    0.000    0.050    0.000 primary.py:163(match_feature)
      760    0.003    0.000    0.004    0.000 {method 'decode' of 'bytes' objects}
     1580    0.003    0.000    0.022    0.000 _accessor.j2:4(root)
    10009    0.003    0.000    0.004    0.000 lexer.py:277(test)
     4809    0.003    0.000    0.024    0.000 filters.py:1348(sync_do_list)
     1636    0.003    0.000    0.064    0.000 py2cpp.py:371(on_parameter)
     1663    0.003    0.000    0.137    0.000 py2cpp.py:144(to_domain_name)
    24024    0.003    0.000    0.003    0.000 reflections.py:42(__procedural_resolver)
    16192    0.003    0.000    0.005    0.000 template.py:58(is_a)
      127    0.003    0.000    0.007    0.000 resolver.py:30(load)
     1726    0.003    0.000    0.008    0.000 comment.py:142(parse_attributes)
     8074    0.003    0.000    0.015    0.000 environment.py:570(call_test)
  363/106    0.003    0.000    0.081    0.001 parser.py:988(subparse)
     5062    0.003    0.000    0.004    0.000 parameter.j2:4(root)
     1167    0.003    0.000    0.118    0.000 reflections.py:451(on_class_ref)
     1330    0.003    0.000    0.003    0.000 parser.py:154(_analyze_entry)
 1992/461    0.003    0.000    0.016    0.000 optimizer.py:31(generic_visit)
      863    0.003    0.000    0.009    0.000 comment.py:125(split_block)
     3952    0.003    0.000    0.061    0.000 statement_simple.py:24(receivers)
     2675    0.003    0.000    0.005    0.000 dsn.py:66(shift)
    12755    0.003    0.000    3.362    0.000 entrypoints.py:46(load)
     2490    0.003    0.000    0.005    0.000 <frozen ntpath>:87(isabs)
      623    0.003    0.000    0.068    0.000 reflections.py:461(on_indexer)
     6363    0.003    0.000    0.008    0.000 move_assign.j2:4(root)
      790    0.002    0.000    0.032    0.000 template.py:163(templates)
     9638    0.002    0.000    0.002    0.000 {method 'index' of 'list' objects}
    10159    0.002    0.000    0.004    0.000 serializer.py:98(<lambda>)
     4275    0.002    0.000    0.162    0.000 element.py:17(symbol)
   7992/9    0.002    0.000    0.008    0.001 utils.py:35(_deserialize)
     9069    0.002    0.000    0.002    0.000 template.py:264(__init__)
        1    0.002    0.002    0.006    0.006 lalr_analysis.py:60(deserialize)
     2052    0.002    0.000    0.098    0.000 naming.py:63(accessible_name)
     3482    0.002    0.000    0.022    0.000 py2cpp.py:547(is_on_cvar_exchanger)
     3935    0.002    0.000    0.058    0.000 reflections.py:692(on_empty)
     6111    0.002    0.000    0.003    0.000 enum.py:197(__get__)
  891/419    0.002    0.000    0.007    0.000 parser.py:124(_parse)
     8074    0.002    0.000    0.017    0.000 filters.py:1770(func)
     3782    0.002    0.000    0.177    0.000 naming.py:75(make_manualy)
    17999    0.002    0.000    0.002    0.000 filters.py:850(<genexpr>)
     6953    0.002    0.000    0.040    0.000 primary.py:181(match_feature)
     3399    0.002    0.000    0.297    0.000 reflections.py:458(on_this_ref)
     5387    0.002    0.000    0.014    0.000 literal.py:68(as_string)
     3305    0.002    0.000    0.379    0.000 reflections.py:502(on_var_of_type)
     8330    0.002    0.000    0.019    0.000 primary.py:249(match_feature)
      254    0.002    0.000    0.089    0.000 module.py:61(identity)
    14508    0.002    0.000    0.002    0.000 {method 'write' of '_io.StringIO' objects}
     3478    0.002    0.000    0.682    0.000 primary.py:484(match_feature)
     4680    0.002    0.000    0.005    0.000 decorator.j2:4(root)
     3885    0.002    0.000    0.004    0.000 comment.py:82(__find_dedent)
        1    0.002    0.002    0.003    0.003 {built-in method _pickle.load}
  227/132    0.002    0.000    0.005    0.000 _parser.py:512(_parse)
      998    0.002    0.000    0.029    0.000 query.py:164(factory)
     3273    0.002    0.000    0.242    0.000 statement_compound.py:319(_org_statements)
     1013    0.002    0.000    0.208    0.000 statement_compound.py:465(match_feature)
     1316    0.002    0.000    0.031    0.000 class.j2:4(root)
    20240    0.002    0.000    0.002    0.000 {built-in method builtins.setattr}
     1748    0.002    0.000    0.004    0.000 reflection.py:266(instantiate)
    14455    0.002    0.000    0.002    0.000 {method 'group' of 're.Match' objects}
      510    0.002    0.000    0.039    0.000 template.py:84(returns)
     8051    0.002    0.000    0.016    0.000 primary.py:260(match_feature)
      342    0.002    0.000    0.015    0.000 compiler.py:1482(visit_Output)
     1540    0.002    0.000    0.007    0.000 query.py:166(tester)
     4428    0.002    0.000    0.062    0.000 template.py:205(unpack_symbols)
     1459    0.002    0.000    0.002    0.000 {method 'splitlines' of 'str' objects}
    18138    0.002    0.000    0.002    0.000 template.py:20(__init__)
      106    0.002    0.000    0.101    0.001 compiler.py:829(visit_Template)
     2052    0.002    0.000    0.008    0.000 naming.py:93(__namespace)
       27    0.002    0.000    0.002    0.000 {built-in method marshal.loads}
      696    0.002    0.000    0.153    0.000 py2cpp.py:1016(proc_binary_operator_expression)
     1391    0.002    0.000    0.102    0.000 statement_compound.py:418(match_feature)
     1773    0.002    0.000    0.009    0.000 entrypoint.j2:4(root)
     3938    0.002    0.000    0.002    0.000 comment.py:99(__find_dedent_line)
     5597    0.002    0.000    0.002    0.000 filters.py:1533(sync_do_select)
     1503    0.002    0.000    0.005    0.000 _decorators.j2:4(root)
     1378    0.002    0.000    0.115    0.000 node.py:120(factory)
     5500    0.002    0.000    0.047    0.000 lexer.py:380(__next__)
      969    0.002    0.000    0.002    0.000 {method 'split' of 're.Pattern' objects}
      477    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:96(_path_join)
     2239    0.002    0.000    0.034    0.000 primary.py:344(template_types)
     1237    0.002    0.000    0.019    0.000 primary.py:67(declare)
      296    0.002    0.000    0.292    0.001 py2cpp.py:608(analyze_indexer_spec)
1275/1160    0.002    0.000    0.017    0.000 parser.py:646(parse_primary)
     3218    0.002    0.000    0.002    0.000 {built-in method nt._path_normpath}
     1636    0.002    0.000    0.124    0.000 element.py:28(default_value)
     2035    0.002    0.000    0.002    0.000 {method 'fullmatch' of 're.Pattern' objects}
      993    0.002    0.000    1.473    0.001 py2cpp.py:383(on_move_assign)
      791    0.002    0.000    0.111    0.000 py2cpp.py:168(fetch_function_template_names)
      299    0.001    0.000    0.080    0.000 traits.py:169(try_operation)
     3595    0.001    0.000    0.007    0.000 compiler.py:467(writeline)
       98    0.001    0.000    0.154    0.002 py2cpp.py:326(on_class)
     3218    0.001    0.000    0.004    0.000 <frozen ntpath>:564(normpath)
      925    0.001    0.000    0.223    0.000 statement_compound.py:306(comment)
      863    0.001    0.000    0.005    0.000 comment.py:165(parse_returns)
     1319    0.001    0.000    0.001    0.000 cvars.py:165(to_operator)
     5543    0.001    0.000    0.002    0.000 <string>:1(<lambda>)
     4383    0.001    0.000    0.291    0.000 statement_compound.py:24(statements)
     2604    0.001    0.000    0.016    0.000 statement_compound.py:399(block)
     2159    0.001    0.000    0.002    0.000 comment.py:114(__each_trim)
     6028    0.001    0.000    0.001    0.000 runtime.py:251(get_all)
     1641    0.001    0.000    0.028    0.000 literal.py:75(match_feature)
     1424    0.001    0.000    0.010    0.000 statement_compound.py:32(domain_name)
        1    0.001    0.001    0.011    0.011 lexer.py:631(__init__)
    15677    0.001    0.000    0.001    0.000 {built-in method nt.fspath}
 1230/772    0.001    0.000    0.032    0.000 parser.py:628(parse_unary)
4916/2898    0.001    0.000    0.001    0.000 utils.py:742(__getattribute__)
     4330    0.001    0.000    0.016    0.000 reflections.py:381(on_argument)
     3386    0.001    0.000    0.002    0.000 py2cpp.py:550(is_type_relay)
     2274    0.001    0.000    0.003    0.000 generic_call.j2:4(root)
     2026    0.001    0.000    0.003    0.000 if.j2:4(root)
      106    0.001    0.000    0.008    0.000 nodes.py:231(set_environment)
      997    0.001    0.000    0.006    0.000 render.py:39(<lambda>)
      969    0.001    0.000    0.004    0.000 py2cpp.py:190(to_accessor)
     1787    0.001    0.000    0.024    0.000 statement_compound.py:392(statements)
      863    0.001    0.000    0.088    0.000 py2cpp.py:1036(on_doc_string)
     1748    0.001    0.000    0.002    0.000 reflection.py:278(__init__)
     1864    0.001    0.000    0.056    0.000 primary.py:271(receiver)
      863    0.001    0.000    0.044    0.000 literal.py:85(data)
     1884    0.001    0.000    0.010    0.000 primary.py:423(template_types)
     3112    0.001    0.000    0.008    0.000 <frozen ntpath>:596(abspath)
      791    0.001    0.000    0.058    0.000 traits.py:320(function_templates)
      216    0.001    0.000    0.099    0.000 py2cpp.py:269(on_class_method)
     2188    0.001    0.000    0.002    0.000 import.j2:4(root)
     1986    0.001    0.000    0.184    0.000 statement_simple.py:30(value)
     1415    0.001    0.000    0.122    0.000 naming.py:164(accessible_name)
     1663    0.001    0.000    0.095    0.000 naming.py:140(domain_name)
     1982    0.001    0.000    0.001    0.000 env.py:37(paths)
     1177    0.001    0.000    0.015    0.000 _decl_this_var.j2:4(root)
      296    0.001    0.000    0.321    0.001 py2cpp.py:584(on_indexer)
      944    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
     1636    0.001    0.000    0.212    0.000 element.py:23(var_type)
 1132/703    0.001    0.000    0.036    0.000 parser.py:563(parse_compare)
  677/622    0.001    0.000    0.001    0.000 sequence.py:67(update)
     3761    0.001    0.000    0.002    0.000 lexer.py:559(<lambda>)
  202/200    0.001    0.000    0.016    0.000 statement_compound.py:690(_collect_impl)
     1747    0.001    0.000    0.002    0.000 filters.py:177(do_replace)
      966    0.001    0.000    0.067    0.000 io.py:74(hash)
       51    0.001    0.000    0.044    0.001 py2cpp.py:275(on_constructor)
      887    0.001    0.000    0.005    0.000 lexer.py:556(<genexpr>)
     1095    0.001    0.000    0.004    0.000 path.py:153(relativefy)
     1451    0.001    0.000    0.012    0.000 constructor.j2:4(root)
     2053    0.001    0.000    0.009    0.000 primary.py:117(tokens_without_this)
      620    0.001    0.000    0.003    0.000 nodes.py:590(from_untrusted)
      280    0.001    0.000    0.084    0.000 reflections.py:599(each_binary_operator)
     2052    0.001    0.000    0.006    0.000 naming.py:108(__ancestor_classes)
     1212    0.001    0.000    0.032    0.000 query.py:153(expand)
     5934    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
     2123    0.001    0.000    0.040    0.000 statement_simple.py:152(import_path)
     4663    0.001    0.000    0.005    0.000 lexer.py:376(skip_if)
     8044    0.001    0.000    0.001    0.000 {method 'end' of 're.Match' objects}
     5360    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
     1838    0.001    0.000    0.046    0.000 primary.py:276(keys)
     4663    0.001    0.000    0.004    0.000 lexer.py:367(next_if)
     4697    0.001    0.000    0.001    0.000 {built-in method builtins.min}
     1141    0.001    0.000    0.099    0.000 primary.py:355(match_feature)
   965/51    0.001    0.000    4.628    0.091 modules.py:58(load)
     2931    0.001    0.000    0.196    0.000 operator.py:29(elements)
     1870    0.001    0.000    0.001    0.000 _comment.j2:4(root)
     2889    0.001    0.000    0.242    0.000 statement_simple.py:17(_elements)
      863    0.001    0.000    0.001    0.000 {method 'findall' of 're.Pattern' objects}
      942    0.001    0.000    0.036    0.000 py2cpp.py:675(on_custom_type)
      925    0.001    0.000    0.083    0.000 py2cpp.py:502(on_types_name)
       51    0.001    0.000    0.001    0.000 {method 'write' of '_io.BufferedWriter' objects}
      765    0.001    0.000    0.059    0.000 reflections.py:132(__from_declable)
      254    0.001    0.000    0.031    0.000 io.py:34(load)
     3104    0.001    0.000    0.007    0.000 {method 'extend' of 'collections.deque' objects}
     1906    0.001    0.000    0.002    0.000 module.py:81(module_path_to_filepath)
      127    0.001    0.000    0.987    0.008 persistent.py:89(restore)
      832    0.001    0.000    0.001    0.000 cvar_to.j2:4(root)
      382    0.001    0.000    0.002    0.000 cache.py:40(identifier)
     3648    0.001    0.000    0.001    0.000 compiler.py:474(newline)
  722/720    0.001    0.000    0.040    0.000 parser.py:680(parse_tuple)
     2757    0.001    0.000    0.007    0.000 primary.py:281(sliced)
  472/419    0.001    0.000    0.001    0.000 parser.py:295(to_formatter)
      127    0.001    0.000    0.741    0.006 parser.py:71(__load_entry)
      574    0.001    0.000    0.007    0.000 py2cpp.py:178(allow_override_from_method)
     1094    0.001    0.000    0.013    0.000 statement_simple.py:156(symbols)
     3320    0.001    0.000    0.001    0.000 return.j2:4(root)
  304/129    0.001    0.000    0.002    0.000 _compiler.py:37(_compile)
      703    0.001    0.000    0.002    0.000 compiler.py:1593(visit_Name)
      461    0.001    0.000    0.002    0.000 nodes.py:240(__eq__)
      763    0.001    0.000    0.001    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
      659    0.001    0.000    0.001    0.000 idtracking.py:86(copy)
      207    0.001    0.000    0.003    0.000 {method 'sort' of 'list' objects}
     6099    0.001    0.000    0.001    0.000 enum.py:1274(name)
     1528    0.001    0.000    0.002    0.000 node.py:157(id)
1077/1036    0.001    0.000    0.037    0.000 <frozen importlib._bootstrap>:1349(_find_and_load)
      127    0.001    0.000    0.044    0.000 parser.py:47(__load_parser)
      254    0.001    0.000    0.752    0.003 cache.py:255(wrapper)
      892    0.001    0.000    0.001    0.000 _template_types.j2:4(root)
      106    0.001    0.000    0.026    0.000 loaders.py:194(get_source)
     1035    0.001    0.000    0.040    0.000 module.py:20(load_module_path)
      936    0.001    0.000    0.033    0.000 py2cpp.py:378(on_decorator)
     2516    0.001    0.000    0.002    0.000 lexer.py:81(to_regexp)
      604    0.001    0.000    0.009    0.000 primary.py:111(fullyname)
     1528    0.001    0.000    0.001    0.000 cache.py:28(index_of)
      127    0.001    0.000    1.117    0.009 restore_symbols.py:21(__call__)
     1677    0.001    0.000    0.003    0.000 __init__.py:169(fullmatch)
   127/17    0.001    0.000    3.120    0.184 modules.py:89(__load_dependencies)
      254    0.001    0.000    0.092    0.000 persistent.py:101(_gen_filepath)
      899    0.001    0.000    0.003    0.000 di.py:327(bind)
      934    0.001    0.000    0.006    0.000 node.py:390(_ancestor)
      553    0.001    0.000    0.034    0.000 terminal.py:9(match_terminal)
  472/419    0.001    0.000    0.004    0.000 parser.py:90(block)
      254    0.001    0.000    0.115    0.000 decoder.py:332(decode)
     1212    0.001    0.000    0.033    0.000 node.py:402(_under_expand)
     1608    0.001    0.000    0.001    0.000 {method 'search' of 're.Pattern' objects}
     1787    0.001    0.000    0.018    0.000 lexer.py:403(expect)
      794    0.001    0.000    0.021    0.000 statement_compound.py:294(accessor)
     1429    0.001    0.000    0.011    0.000 __init__.py:174(search)
      791    0.001    0.000    0.045    0.000 reflections.py:149(__from_class_def)
     2523    0.001    0.000    0.001    0.000 {method 'translate' of 'str' objects}
      127    0.001    0.000    3.359    0.026 entrypoints.py:26(handler)
      392    0.001    0.000    0.001    0.000 parse_tree_builder.py:162(maybe_create_child_filter)
     2173    0.001    0.000    0.001    0.000 anno_assign.j2:4(root)
      407    0.001    0.000    0.035    0.000 reflections.py:213(resolve_constructor)
     3816    0.001    0.000    0.001    0.000 <frozen _collections_abc>:511(_is_param_expr)
  480/313    0.001    0.000    0.035    0.000 reflections.py:278(__resolve_raw_fallback)
      442    0.001    0.000    0.506    0.001 py2cpp.py:965(on_comparison)
      962    0.001    0.000    0.142    0.000 primary.py:202(alias)
      939    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
      206    0.001    0.000    0.003    0.000 query.py:101(factory)
 1212/772    0.001    0.000    0.033    0.000 parser.py:597(parse_concat)
     1895    0.001    0.000    0.012    0.000 primary.py:292(match_feature)
     4944    0.001    0.000    0.001    0.000 {built-in method _operator.ne}
     8074    0.001    0.000    0.001    0.000 filters.py:1561(<lambda>)
     2523    0.001    0.000    0.001    0.000 __init__.py:255(escape)
      934    0.001    0.000    0.005    0.000 query.py:89(ancestor)
     8074    0.001    0.000    0.001    0.000 filters.py:1763(transfunc)
      780    0.001    0.000    0.025    0.000 primary.py:432(or_types)
      254    0.001    0.000    0.117    0.000 __init__.py:299(loads)
     3642    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
      956    0.001    0.000    0.147    0.000 primary.py:193(symbol)
  461/283    0.001    0.000    0.024    0.000 compiler.py:46(new_func)
      480    0.001    0.000    0.004    0.000 reflections.py:67(get_object)
     6573    0.001    0.000    0.001    0.000 primary.py:312(type_name)
      419    0.001    0.000    0.009    0.000 parser.py:284(parse_to_formatter)
      969    0.001    0.000    0.001    0.000 accessible.py:7(to_accessor)
     3761    0.001    0.000    0.001    0.000 lexer.py:394(_regexp_has_newline)
     1794    0.001    0.000    0.001    0.000 {method 'groupdict' of 're.Match' objects}
      870    0.001    0.000    0.010    0.000 render.py:46(<lambda>)
 1139/703    0.001    0.000    0.037    0.000 parser.py:557(parse_not)
     1035    0.001    0.000    0.038    0.000 __init__.py:73(import_module)
      518    0.001    0.000    0.042    0.000 di.py:372(__bind_proxy)
     1528    0.001    0.000    0.001    0.000 module.py:109(identify)
      479    0.001    0.000    0.011    0.000 statement_compound.py:721(_merged_by)
  472/419    0.001    0.000    0.004    0.000 parser.py:223(_parse_block)
      127    0.001    0.000    0.008    0.000 resolver.py:13(__init__)
 1117/688    0.001    0.000    0.038    0.000 parser.py:548(parse_and)
  472/419    0.001    0.000    0.020    0.000 py2cpp.py:136(formatter)
      127    0.001    0.000    0.698    0.005 parser.py:157(load)
  928/918    0.001    0.000    0.042    0.000 primary.py:392(match_feature)
1037/1035    0.001    0.000    0.037    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
      481    0.001    0.000    0.005    0.000 statement_compound.py:735(_merged)
       96    0.001    0.000    0.082    0.001 py2cpp.py:220(on_for)
      817    0.001    0.000    0.195    0.000 statement_compound.py:386(comment)
     1128    0.001    0.000    0.117    0.000 statement_compound.py:440(match_feature)
   136/84    0.001    0.000    0.051    0.001 parser.py:255(parse_if)
      927    0.001    0.000    0.001    0.000 _initializer.j2:4(root)
     2032    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
     6028    0.001    0.000    0.001    0.000 environment.py:941(join_path)
      854    0.001    0.000    0.014    0.000 statement_compound.py:101(if_clause)
      635    0.001    0.000    0.001    0.000 module.py:48(filepath)
 1113/686    0.001    0.000    0.039    0.000 parser.py:539(parse_or)
      129    0.001    0.000    0.002    0.000 _compiler.py:511(_compile_info)
      106    0.001    0.000    0.011    0.000 compiler.py:538(pull_dependencies)
      106    0.001    0.000    0.252    0.002 loaders.py:107(load)
      672    0.001    0.000    0.021    0.000 py2cpp.py:428(on_return)
      855    0.001    0.000    0.001    0.000 compiler.py:1434(_output_child_to_const)
      279    0.001    0.000    0.088    0.000 py2cpp.py:577(on_class_ref)
       96    0.001    0.000    0.001    0.000 cvars.py:186(to_move)
      863    0.001    0.000    0.003    0.000 __init__.py:199(split)
      832    0.001    0.000    0.020    0.000 statement_simple.py:44(receiver)
     1794    0.001    0.000    0.001    0.000 lexer.py:734(<genexpr>)
     3947    0.000    0.000    0.001    0.000 lexer.py:528(<genexpr>)
  276/154    0.000    0.000    0.064    0.000 parser.py:167(parse_statement)
      155    0.000    0.000    0.011    0.000 parser.py:864(parse_call_args)
      196    0.000    0.000    0.004    0.000 _statements.j2:4(root)
     1699    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      817    0.000    0.000    0.130    0.000 statement_compound.py:381(return_type)
     1023    0.000    0.000    0.075    0.000 primary.py:368(match_feature)
      254    0.000    0.000    0.094    0.000 general.py:45(imports)
      863    0.000    0.000    0.003    0.000 literal.py:80(as_string)
 1212/772    0.000    0.000    0.032    0.000 parser.py:618(parse_pow)
     3130    0.000    0.000    0.000    0.000 {built-in method _operator.eq}
      186    0.000    0.000    0.001    0.000 <frozen posixpath>:71(join)
     1198    0.000    0.000    0.004    0.000 terminal.py:18(can_expand)
       93    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1590(find_spec)
 1192/759    0.000    0.000    0.033    0.000 parser.py:586(parse_math1)
  906/534    0.000    0.000    0.031    0.000 parser.py:524(parse_condexpr)
        1    0.000    0.000   24.794   24.794 transpile.py:274(exec)
      570    0.000    0.000    0.017    0.000 statement_compound.py:91(else_ifs)
      639    0.000    0.000    0.001    0.000 parser.py:998(flush_data)
        1    0.000    0.000    0.001    0.001 parse_tree_builder.py:358(create_callback)
      570    0.000    0.000    0.003    0.000 len.j2:4(root)
     1225    0.000    0.000    0.002    0.000 py2cpp.py:1183(sub_cvar_relay)
      127    0.000    0.000    0.972    0.008 persistent.py:164(_restore)
      130    0.000    0.000    0.004    0.000 py2cpp.py:679(on_union_type)
     2664    0.000    0.000    0.001    0.000 _parser.py:168(__getitem__)
  181/129    0.000    0.000    0.006    0.000 _parser.py:452(_parse_sub)
     1582    0.000    0.000    0.000    0.000 nodes.py:472(as_const)
      863    0.000    0.000    0.002    0.000 __init__.py:209(findall)
   172/86    0.000    0.000    0.008    0.000 idtracking.py:252(visit_If)
      950    0.000    0.000    0.004    0.000 primary.py:198(entity_symbol)
 1212/772    0.000    0.000    0.032    0.000 parser.py:607(parse_math2)
      299    0.000    0.000    0.032    0.000 traits.py:203(_find_method)
      840    0.000    0.000    0.002    0.000 dict.j2:4(root)
      553    0.000    0.000    0.002    0.000 path.py:134(consists_of_only)
      863    0.000    0.000    0.003    0.000 comment.py:204(parse_note)
      480    0.000    0.000    0.003    0.000 finder.py:25(get_object)
      172    0.000    0.000    0.001    0.000 idtracking.py:120(branch_update)
     1528    0.000    0.000    0.001    0.000 query.py:210(id)
      570    0.000    0.000    0.007    0.000 statement_compound.py:105(block)
  345/173    0.000    0.000    0.001    0.000 _parser.py:178(getwidth)
      766    0.000    0.000    0.003    0.000 py2cpp.py:1033(on_string)
      683    0.000    0.000    0.010    0.000 reflections.py:633(on_integer)
      129    0.000    0.000    0.011    0.000 _compiler.py:740(compile)
      127    0.000    0.000    0.115    0.001 __init__.py:274(load)
     2202    0.000    0.000    0.000    0.000 _parser.py:240(__next)
      275    0.000    0.000    0.001    0.000 py2cpp.py:1105(break_relay)
     1902    0.000    0.000    0.008    0.000 primary.py:106(domain_name)
      381    0.000    0.000    0.023    0.000 io.py:54(mtime)
      956    0.000    0.000    0.150    0.000 primary.py:188(tokens)
 1230/958    0.000    0.000    0.013    0.000 parser.py:773(parse_postfix)
      355    0.000    0.000    0.012    0.000 py2cpp.py:405(on_anno_assign)
      127    0.000    0.000    1.120    0.009 module.py:82(preprocess)
     3166    0.000    0.000    0.000    0.000 environment.py:463(getitem)
      889    0.000    0.000    0.039    0.000 io.py:23(exists)
  144/113    0.000    0.000    0.029    0.000 {built-in method builtins.exec}
     1494    0.000    0.000    0.000    0.000 lexer.py:342(__bool__)
      506    0.000    0.000    0.056    0.000 statement_simple.py:49(var_type)
      567    0.000    0.000    0.008    0.000 reflections.py:639(on_string)
     1035    0.000    0.000    0.039    0.000 module.py:8(load_module)
      764    0.000    0.000    0.004    0.000 statement_compound.py:56(block)
      318    0.000    0.000    0.024    0.000 statement_compound.py:605(match_feature)
     1884    0.000    0.000    0.001    0.000 _parser.py:261(get)
      254    0.000    0.000    0.001    0.000 cache.py:225(get)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_dynamic}
      106    0.000    0.000    0.225    0.002 environment.py:728(compile)
      899    0.000    0.000    0.001    0.000 di.py:42(bind)
      146    0.000    0.000    0.001    0.000 compiler.py:584(enter_frame)
     1170    0.000    0.000    0.000    0.000 statement_compound.py:298(operations)
       95    0.000    0.000    0.066    0.001 traits.py:248(iterates)
      542    0.000    0.000    0.034    0.000 literal.py:31(match_feature)
      967    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:645(parent)
      494    0.000    0.000    0.001    0.000 lexer.py:292(test_any)
      474    0.000    0.000    0.001    0.000 compiler.py:1632(visit_Const)
     1107    0.000    0.000    0.006    0.000 primary.py:299(match_feature)
     1225    0.000    0.000    0.000    0.000 cvars.py:83(is_raw_raw)
      672    0.000    0.000    0.097    0.000 statement_simple.py:93(return_value)
     3761    0.000    0.000    0.000    0.000 lexer.py:70(_get_flags)
      568    0.000    0.000    0.039    0.000 statement_compound.py:85(statements)
      186    0.000    0.000    0.009    0.000 lexer.py:526(__init__)
      523    0.000    0.000    0.003    0.000 statement_compound.py:491(class_types)
      128    0.000    0.000    0.749    0.006 cache.py:89(get)
      942    0.000    0.000    0.001    0.000 cast_bin_to_bin.j2:4(root)
      407    0.000    0.000    0.037    0.000 traits.py:233(constructor)
  651/620    0.000    0.000    0.000    0.000 compiler.py:125(has_safe_repr)
      772    0.000    0.000    0.001    0.000 typing.py:1169(__setattr__)
      127    0.000    0.000    0.785    0.006 parser.py:35(__call__)
      469    0.000    0.000    0.000    0.000 utils.py:738(__init__)
       51    0.000    0.000    0.017    0.000 writer.py:24(flush)
 2053/784    0.000    0.000    0.001    0.000 {built-in method builtins.hash}
   136/84    0.000    0.000    0.026    0.000 compiler.py:1299(visit_If)
  175/173    0.000    0.000    0.001    0.000 compiler.py:481(signature)
      258    0.000    0.000    0.001    0.000 enum.py:1541(__and__)
 1099/672    0.000    0.000    0.040    0.000 parser.py:515(parse_expression)
      669    0.000    0.000    0.006    0.000 statement_compound.py:565(block)
      419    0.000    0.000    0.007    0.000 parser.py:111(parse)
     2516    0.000    0.000    0.000    0.000 lexer.py:88(max_width)
      129    0.000    0.000    0.006    0.000 _parser.py:969(parse)
1497/1449    0.000    0.000    0.000    0.000 idtracking.py:68(find_ref)
     1198    0.000    0.000    0.003    0.000 node.py:94(tag)
     1415    0.000    0.000    0.001    0.000 lexer.py:294(<genexpr>)
  257/167    0.000    0.000    0.046    0.000 parser.py:196(parse_statements)
      485    0.000    0.000    0.001    0.000 else_if.j2:4(root)
      261    0.000    0.000    0.004    0.000 py2cpp.py:612(is_cvar)
     1751    0.000    0.000    0.001    0.000 _parser.py:176(append)
      445    0.000    0.000    0.007    0.000 reflections.py:387(on_argument_label)
       39    0.000    0.000    0.074    0.002 py2cpp.py:915(on_comp_for)
       21    0.000    0.000    0.001    0.000 inspect.py:562(_getmembers)
       51    0.000    0.000    0.003    0.000 reflections.py:654(on_list)
      863    0.000    0.000    0.001    0.000 comment.py:181(parse_raises)
      173    0.000    0.000    0.006    0.000 parser.py:801(parse_subscript)
  516/258    0.000    0.000    0.007    0.000 idtracking.py:256(inner_visit)
     3167    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
      165    0.000    0.000    0.004    0.000 primary.py:489(can_resolve_super)
       51    0.000    0.000    0.005    0.000 module.py:104(handler)
      770    0.000    0.000    0.000    0.000 compiler.py:281(visit_Name)
      956    0.000    0.000    0.150    0.000 py2cpp.py:509(on_import_as_name)
      206    0.000    0.000    0.001    0.000 {built-in method builtins.all}
      186    0.000    0.000    0.001    0.000 copy.py:61(copy)
      863    0.000    0.000    0.002    0.000 comment.py:215(parse_examples)
  188/155    0.000    0.000    0.001    0.000 nodes.py:750(as_const)
      170    0.000    0.000    0.001    0.000 compiler.py:1756(_filter_test_common)
      646    0.000    0.000    0.001    0.000 idtracking.py:116(load)
  312/306    0.000    0.000    0.000    0.000 nodes.py:841(as_const)
      523    0.000    0.000    0.007    0.000 statement_compound.py:483(is_override)
      561    0.000    0.000    0.008    0.000 statement_compound.py:558(statements)
       51    0.000    0.000    0.000    0.000 encoder.py:205(iterencode)
        1    0.000    0.000    0.031    0.031 lark.py:505(load)
      234    0.000    0.000    0.008    0.000 <frozen genericpath>:65(getmtime)
      332    0.000    0.000    0.002    0.000 closure.j2:4(root)
     1451    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      703    0.000    0.000    0.001    0.000 idtracking.py:238(visit_Name)
      784    0.000    0.000    0.001    0.000 dict_type.j2:4(root)
  363/106    0.000    0.000    0.042    0.000 compiler.py:442(blockvisit)
      106    0.000    0.000    0.102    0.001 compiler.py:101(generate)
       51    0.000    0.000    0.024    0.000 py2cpp.py:202(on_entrypoint)
      284    0.000    0.000    0.014    0.000 py2cpp.py:214(on_if)
