         216605363 function calls (206138951 primitive calls) in 79.292 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    20547    0.011    0.000    0.113    0.000 py2cpp.py:899(is_relay_this)
    21502    0.011    0.000    0.077    0.000 primary.py:359(type_name)
     5709    0.011    0.000    0.545    0.000 py2cpp.py:285(to_domain_name)
    19409    0.011    0.000    0.083    0.000 primary.py:113(tokens_without_this)
    17910    0.011    0.000    0.014    0.000 var_of_type.j2:4(root)
     2062    0.010    0.000    2.149    0.001 py2cpp.py:1416(proc_binary_operation)
    18632    0.010    0.000    0.012    0.000 async_utils.py:24(is_async)
    17600    0.010    0.000    0.831    0.000 statement_compound.py:322(_org_statements)
    11202    0.010    0.000    0.010    0.000 {built-in method nt._getfullpathname}
    25519    0.010    0.000    0.169    0.000 primary.py:174(match_feature)
     4338    0.010    0.000    0.453    0.000 reflections.py:459(on_class_ref)
      440    0.010    0.000    0.028    0.000 resolver.py:27(load)
     6235    0.010    0.000    0.015    0.000 nodes.py:129(__init__)
16967/704    0.010    0.000    0.041    0.000 nodes.py:195(find_all)
     4735    0.010    0.000    0.130    0.000 class.j2:4(root)
32888/19372    0.010    0.000    0.010    0.000 utils.py:742(__getattribute__)
    13122    0.010    0.000    0.015    0.000 filters.py:566(sync_do_join)
     2921    0.010    0.000    0.029    0.000 comment.py:125(split_block)
     9611    0.010    0.000    0.169    0.000 py2cpp.py:917(is_relay_cvar_cast)
     8888    0.009    0.000    0.070    0.000 lexer.py:615(wrap)
     6721    0.009    0.000    0.117    0.000 py2cpp.py:361(__prop_name_via_decl)
    44879    0.009    0.000    0.097    0.000 primary.py:58(domain_name)
     9464    0.009    0.000    0.015    0.000 <frozen ntpath>:80(isabs)
    23623    0.009    0.000    0.029    0.000 template.py:420(schema)
     6055    0.009    0.000    0.044    0.000 _accessor.j2:4(root)
    21830    0.009    0.000    0.057    0.000 literal.py:68(as_string)
    23623    0.009    0.000    0.221    0.000 traits.py:460(<lambda>)
    42604    0.009    0.000    9.350    0.000 entrypoints.py:50(load)
     1919    0.009    0.000    0.009    0.000 {method 'decode' of 'bytes' objects}
     5842    0.009    0.000    0.026    0.000 comment.py:142(parse_attributes)
     2844    0.009    0.000    0.115    0.000 template.py:186(templates)
     6008    0.008    0.000    0.388    0.000 naming.py:87(accessible_name)
12430/1471    0.008    0.000    0.047    0.000 visitor.py:44(generic_visit)
    13256    0.008    0.000    0.009    0.000 environment.py:463(getitem)
    58605    0.008    0.000    0.008    0.000 filters.py:850(<genexpr>)
      608    0.008    0.000    0.028    0.000 _str_format.j2:30(macro)
      880    0.008    0.000    0.173    0.000 module.py:61(identity)
    47643    0.008    0.000    0.008    0.000 enum.py:795(<genexpr>)
    11739    0.008    0.000    0.983    0.000 reflections.py:466(on_this_ref)
5873/5709    0.008    0.000    0.380    0.000 naming.py:243(__make_general)
    17834    0.008    0.000    0.750    0.000 finder.py:77(by_symbolic)
    40232    0.007    0.000    0.014    0.000 template.py:60(is_a)
    12412    0.007    0.000    0.234    0.000 reflections.py:707(on_empty)
     3343    0.007    0.000    0.691    0.000 statement_compound.py:534(match_feature)
10825/8620    0.007    0.000    0.014    0.000 utils.py:74(deserialize)
     3118    0.007    0.000    0.012    0.000 block.py:342(break_separator)
    21617    0.007    0.000    0.741    0.000 statement_simple.py:17(_elements)
    29882    0.007    0.000    0.011    0.000 serializer.py:100(<lambda>)
    12789    0.007    0.000    0.012    0.000 comment.py:82(__find_dedent)
    21937    0.007    0.000    1.279    0.000 statement_compound.py:24(statements)
      608    0.007    0.000    0.621    0.001 py2cpp.py:448(make_string_formatters)
     5562    0.007    0.000    0.013    0.000 reflection.py:269(instantiate)
    23764    0.007    0.000    0.011    0.000 visitor.py:28(get_visitor)
     4183    0.007    0.000    0.024    0.000 _decorators.j2:4(root)
    15642    0.007    0.000    2.226    0.000 cvars.py:190(resolve_type)
    10347    0.007    0.000    2.271    0.000 reflections.py:512(on_var_of_type)
    16214    0.007    0.000    0.028    0.000 decorator.py:227(contains)
      305    0.007    0.000    0.009    0.000 block.py:311(break_last_block)
    25466    0.007    0.000    0.064    0.000 primary.py:251(match_feature)
     5071    0.006    0.000    0.006    0.000 {method 'splitlines' of 'str' objects}
     5390    0.006    0.000    0.671    0.000 py2cpp.py:311(to_prop_name)
    35880    0.006    0.000    0.006    0.000 {method 'add' of 'set' objects}
     5921    0.006    0.000    0.010    0.000 environment.py:495(_filter_test_common)
 3969/881    0.006    0.000    0.027    0.000 visitor.py:61(generic_visit)
     5368    0.006    0.000    0.388    0.000 node.py:121(factory)
    23521    0.006    0.000    0.006    0.000 {built-in method nt._path_splitroot_ex}
     2759    0.006    0.000    0.084    0.000 query.py:164(factory)
     8801    0.006    0.000    0.016    0.000 if.j2:4(root)
     9590    0.006    0.000    0.028    0.000 node.py:362(_ancestor)
     6008    0.006    0.000    0.031    0.000 naming.py:141(__namespace)
    23623    0.006    0.000    0.006    0.000 template.py:386(__init__)
     9904    0.006    0.000    2.309    0.000 primary.py:541(match_feature)
    24454    0.006    0.000    0.053    0.000 primary.py:262(match_feature)
    16998    0.006    0.000    0.022    0.000 decorator.py:44(path)
     8640    0.006    0.000    0.030    0.000 filters.py:1779(select_or_reject)
     6587    0.006    0.000    0.006    0.000 {method 'fullmatch' of 're.Pattern' objects}
    13915    0.006    0.000    0.015    0.000 decorator.j2:4(root)
      152    0.006    0.000    0.006    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      689    0.006    0.000    0.174    0.000 statement_compound.py:738(var_value)
     6008    0.006    0.000    0.404    0.000 py2cpp.py:227(<lambda>)
    11419    0.006    0.000    0.008    0.000 binary_operator.j2:4(root)
     4296    0.006    0.000    0.024    0.000 query.py:166(tester)
     9623    0.006    0.000    0.529    0.000 element.py:19(symbol)
     5594    0.006    0.000    0.043    0.000 statement_compound.py:32(domain_name)
     2847    0.006    0.000    0.389    0.000 py2cpp.py:374(fetch_function_template_names)
    47350    0.006    0.000    0.006    0.000 template.py:22(__init__)
     6742    0.006    0.000    0.860    0.000 py2cpp.py:321(to_prop_name_by_decl)
     3325    0.005    0.000    0.699    0.000 statement_compound.py:309(comment)
      795    0.005    0.000    0.005    0.000 {built-in method nt.stat}
     9716    0.005    0.000    0.011    0.000 import.j2:4(root)
     2782    0.005    0.000    0.015    0.000 decorator.py:20(_parse)
20393/10084    0.005    0.000    0.079    0.000 {built-in method builtins.next}
    12909    0.005    0.000    0.005    0.000 comment.py:99(__find_dedent_line)
     2921    0.005    0.000    0.019    0.000 comment.py:165(parse_returns)
     4426    0.005    0.000    0.309    0.000 statement_compound.py:491(match_feature)
 3969/881    0.005    0.000    0.030    0.000 optimizer.py:31(generic_visit)
     9590    0.005    0.000    0.021    0.000 query.py:89(ancestor)
    11639    0.005    0.000    0.008    0.000 compiler.py:453(write)
       47    0.005    0.000    0.005    0.000 {built-in method _io.open_code}
     4374    0.005    0.000    0.041    0.000 primary.py:107(fullyname)
     3112    0.005    0.000    5.157    0.002 py2cpp.py:668(on_move_assign)
     6986    0.005    0.000    0.063    0.000 primary.py:365(sub_types)
      355    0.005    0.000    0.258    0.001 py2cpp.py:606(on_class)
    16342    0.005    0.000    0.007    0.000 lexer.py:277(test)
     6210    0.005    0.000    0.398    0.000 element.py:34(default_value)
     9119    0.005    0.000    0.040    0.000 statement_compound.py:468(block)
     6947    0.005    0.000    0.008    0.000 comment.py:114(__each_trim)
     1111    0.005    0.000    1.119    0.001 py2cpp.py:946(on_indexer)
     2061    0.005    0.000    0.497    0.000 py2cpp.py:1446(proc_binary_operation_expression)
     6543    0.005    0.000    0.150    0.000 statement_simple.py:62(var_type)
     9536    0.005    0.000    0.166    0.000 statement_simple.py:176(import_path)
     8083    0.005    0.000    0.175    0.000 statement_compound.py:649(statements)
    11354    0.005    0.000    0.005    0.000 {built-in method nt._path_normpath}
      645    0.005    0.000    0.005    0.000 {built-in method nt._path_exists}
     2921    0.005    0.000    0.299    0.000 py2cpp.py:1475(on_doc_string)
     7056    0.005    0.000    0.022    0.000 entrypoint.j2:4(root)
     4320    0.005    0.000    0.055    0.000 constructor.j2:4(root)
     8481    0.005    0.000    0.048    0.000 statement_compound.py:656(block)
    16998    0.005    0.000    0.027    0.000 decorator.py:94(any)
     2612    0.005    0.000    0.111    0.000 py2cpp.py:735(on_return)
     5921    0.005    0.000    0.021    0.000 filters.py:1776(<lambda>)
     7708    0.005    0.000    0.149    0.000 primary.py:278(keys)
  564/152    0.005    0.000    0.131    0.001 parser.py:988(subparse)
     3417    0.005    0.000    0.021    0.000 py2cpp.py:414(to_accessor)
     9611    0.005    0.000    0.005    0.000 enum.py:791(__iter__)
    13862    0.004    0.000    0.589    0.000 statement_simple.py:30(value)
     6641    0.004    0.000    0.030    0.000 primary.py:444(sub_types)
     3073    0.004    0.000    0.004    0.000 {method 'split' of 're.Pattern' objects}
     4923    0.004    0.000    0.464    0.000 literal.py:75(match_feature)
     5873    0.004    0.000    0.345    0.000 naming.py:100(make_manualy)
     1111    0.004    0.000    1.014    0.001 py2cpp.py:965(analyze_indexer_spec)
     7086    0.004    0.000    0.008    0.000 cvars.py:206(to_operator)
     1279    0.004    0.000    0.251    0.000 template.py:107(returns)
     6056    0.004    0.000    0.018    0.000 helper.py:37(<lambda>)
      552    0.004    0.000    0.305    0.001 py2cpp.py:544(on_class_method)
     5562    0.004    0.000    0.006    0.000 reflection.py:281(__init__)
     3213    0.004    0.000    0.013    0.000 path.py:155(relativefy)
    12949    0.004    0.000    0.006    0.000 return.j2:4(root)
     6192    0.004    0.000    0.071    0.000 statement_compound.py:461(statements)
    11202    0.004    0.000    0.019    0.000 <frozen ntpath>:573(abspath)
     2847    0.004    0.000    0.216    0.000 traits.py:397(function_templates)
    13155    0.004    0.000    0.049    0.000 reflections.py:387(on_argument)
     5709    0.004    0.000    0.384    0.000 naming.py:191(domain_name)
     3285    0.004    0.000    0.005    0.000 decorator.py:138(parse)
    18071    0.004    0.000    0.081    0.000 primary.py:102(domain_name)
     2755    0.004    0.000    0.034    0.000 filters.py:1348(sync_do_list)
     4184    0.004    0.000    0.125    0.000 loader.py:72(hash)
     5602    0.004    0.000    0.514    0.000 statement_compound.py:450(return_type)
    11552    0.004    0.000    0.009    0.000 __init__.py:1033(__contains__)
     2564    0.004    0.000    0.238    0.000 reflections.py:134(__from_declable)
        1    0.004    0.004    0.008    0.008 lalr_analysis.py:60(deserialize)
 4620/204    0.004    0.000   13.568    0.067 modules.py:58(load)
    11521    0.004    0.000    0.027    0.000 primary.py:283(sliced)
    33810    0.004    0.000    0.004    0.000 primary.py:314(type_name)
     2912    0.004    0.000    0.040    0.000 statement_compound.py:611(inherit_sub_types)
    18035    0.004    0.000    0.004    0.000 {method 'strip' of 'str' objects}
     6074    0.004    0.000    0.006    0.000 filters.py:177(do_replace)
     3589    0.004    0.000    0.093    0.000 query.py:153(expand)
     5380    0.004    0.000    0.005    0.000 _return_type.j2:4(root)
    24463    0.004    0.000    0.004    0.000 {method 'group' of 're.Match' objects}
     5056    0.004    0.000    0.178    0.000 primary.py:273(receiver)
     2921    0.004    0.000    0.147    0.000 literal.py:85(data)
     4912    0.004    0.000    0.045    0.000 statement_simple.py:180(symbols)
     3285    0.004    0.000    0.315    0.000 py2cpp.py:822(on_types_name)
     4324    0.003    0.000    0.142    0.000 py2cpp.py:943(on_this_ref)
     5945    0.003    0.000    0.010    0.000 node.py:158(id)
     3579    0.003    0.000    0.181    0.000 reflections.py:153(__from_class_def)
      169    0.003    0.000    0.204    0.001 py2cpp.py:552(on_constructor)
15341/9749    0.003    0.000    0.013    0.000 {built-in method builtins.hash}
    34517    0.003    0.000    0.003    0.000 environment.py:941(join_path)
     1761    0.003    0.000    0.069    0.000 statement_compound.py:632(depended_types)
     2313    0.003    0.000    0.015    0.000 helper.py:42(<lambda>)
     3589    0.003    0.000    0.097    0.000 node.py:374(_under_expand)
     6008    0.003    0.000    0.017    0.000 naming.py:157(__ancestor_classes)
      880    0.003    0.000    0.116    0.000 loader.py:32(load)
     7468    0.003    0.000    0.005    0.000 module.py:83(module_path_to_filepath)
        1    0.003    0.003    0.003    0.003 {built-in method _pickle.load}
     7018    0.003    0.000    0.004    0.000 _comment.j2:4(root)
    22089    0.003    0.000    0.003    0.000 {method 'write' of '_io.StringIO' objects}
     5945    0.003    0.000    0.004    0.000 cache.py:24(index_of)
     3251    0.003    0.000    0.004    0.000 _template_types.j2:4(root)
     3017    0.003    0.000    0.065    0.000 py2cpp.py:390(allow_move_assign)
   9761/9    0.003    0.000    0.011    0.001 utils.py:35(_deserialize)
     2341    0.003    0.000    0.114    0.000 py2cpp.py:1026(on_custom_type)
     3550    0.003    0.000    0.009    0.000 decorator.py:187(any)
     8227    0.003    0.000    0.530    0.000 operator.py:29(elements)
   440/68    0.003    0.000   10.983    0.162 modules.py:91(__load_dependencies)
     4598    0.003    0.000    0.003    0.000 utils.py:738(__init__)
    23577    0.003    0.000    0.003    0.000 enum.py:1328(name)
      204    0.003    0.000    0.003    0.000 {method 'write' of '_io.BufferedWriter' objects}
     1321    0.003    0.000    0.007    0.000 cache.py:40(identifier)
2059/1942    0.003    0.000    0.004    0.000 sequence.py:64(update)
     6785    0.003    0.000    0.012    0.000 node.py:390(query_raw)
     2603    0.003    0.000    0.003    0.000 filters.py:1745(prepare_select_or_reject)
      140    0.003    0.000    0.269    0.002 py2cpp.py:418(make_lambda_binds)
     5660    0.003    0.000    0.012    0.000 __init__.py:169(fullmatch)
     3090    0.003    0.000    0.010    0.000 di.py:331(bind)
     2564    0.003    0.000    0.003    0.000 {method 'encode' of 'str' objects}
      440    0.003    0.000    3.237    0.007 persistent.py:89(restore)
      152    0.003    0.000    0.173    0.001 compiler.py:829(visit_Template)
     2783    0.003    0.000    0.110    0.000 py2cpp.py:663(on_decorator)
      502    0.003    0.000    0.027    0.000 compiler.py:1482(visit_Output)
     2641    0.003    0.000    0.003    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
     3539    0.003    0.000    0.049    0.000 module.py:20(load_module_path)
2165/1947    0.003    0.000    0.029    0.000 parser.py:646(parse_primary)
     3400    0.003    0.000    0.009    0.000 else_if.j2:4(root)
    15846    0.003    0.000    0.003    0.000 {method 'rstrip' of 'str' objects}
      440    0.003    0.000    1.926    0.004 parser.py:73(__load_entry)
     9035    0.003    0.000    0.075    0.000 lexer.py:380(__next__)
     2923    0.003    0.000    0.054    0.000 statement_compound.py:297(accessor)
      438    0.003    0.000    0.226    0.001 traits.py:190(try_operation)
     5921    0.003    0.000    0.013    0.000 environment.py:570(call_test)
     2921    0.003    0.000    0.003    0.000 {method 'findall' of 're.Pattern' objects}
     7604    0.003    0.000    0.051    0.000 primary.py:294(match_feature)
      779    0.003    0.000    0.010    0.000 query.py:101(factory)
     6265    0.003    0.000    0.015    0.000 helper.py:62(<lambda>)
      880    0.003    0.000    1.945    0.002 cache.py:257(wrapper)
    11552    0.003    0.000    0.012    0.000 <frozen _collections_abc>:870(__contains__)
      413    0.003    0.000    0.243    0.001 reflections.py:620(each_binary_operator)
     4199    0.003    0.000    0.005    0.000 generic_call.j2:4(root)
      880    0.002    0.000    0.181    0.000 persistent.py:101(_gen_filepath)
     1520    0.002    0.000    0.028    0.000 throw.j2:4(root)
     3402    0.002    0.000    0.505    0.000 primary.py:202(alias)
      440    0.002    0.000    0.062    0.000 parser.py:49(__load_parser)
     7516    0.002    0.000    0.004    0.000 enum.py:1308(__hash__)
     1676    0.002    0.000    0.103    0.000 terminal.py:9(match_terminal)
      440    0.002    0.000    9.341    0.021 entrypoints.py:26(handler)
     5945    0.002    0.000    0.002    0.000 module.py:113(identify)
      204    0.002    0.000    0.009    0.000 module.py:107(handler)
     3285    0.002    0.000    0.007    0.000 helper.py:32(<lambda>)
      140    0.002    0.000    0.077    0.001 primary.py:675(ref_vars)
     5921    0.002    0.000    0.003    0.000 py2cpp.py:270(__accessible_name_for_class)
     3401    0.002    0.000    0.521    0.000 primary.py:193(symbol)
     2292    0.002    0.000    0.020    0.000 py2cpp.py:378(allow_override_from_method)
    21567    0.002    0.000    0.002    0.000 {built-in method nt.fspath}
     2074    0.002    0.000    0.038    0.000 statement_compound.py:396(definition_type)
3580/3540    0.002    0.000    0.037    0.000 <frozen importlib._bootstrap>:1349(_find_and_load)
     5921    0.002    0.000    0.015    0.000 filters.py:1770(func)
      880    0.002    0.000    0.659    0.001 decoder.py:340(decode)
     5207    0.002    0.000    0.010    0.000 compiler.py:467(writeline)
      152    0.002    0.000    0.014    0.000 nodes.py:231(set_environment)
     3417    0.002    0.000    0.004    0.000 accessible.py:7(to_accessor)
     2860    0.002    0.000    0.003    0.000 sequence.py:20(last_index_of)
     5814    0.002    0.000    0.013    0.000 statement_compound.py:434(template_params)
     1770    0.002    0.000    0.057    0.000 di.py:376(__bind_proxy)
     2927    0.002    0.000    0.611    0.000 statement_compound.py:455(comment)
1931/1743    0.002    0.000    0.011    0.000 statement_compound.py:615(expand_sub_types)
      608    0.002    0.000    0.014    0.000 <frozen _collections_abc>:657(<genexpr>)
    14954    0.002    0.000    0.002    0.000 <frozen _collections_abc>:515(_is_param_expr)
     2843    0.002    0.000    0.003    0.000 anno_assign.j2:4(root)
     3539    0.002    0.000    0.042    0.000 __init__.py:71(import_module)
     8836    0.002    0.000    0.002    0.000 this_ref.j2:4(root)
     1362    0.002    0.000    1.298    0.001 py2cpp.py:1395(on_comparison)
     5234    0.002    0.000    0.851    0.000 statement_simple.py:105(return_value)
2087/1309    0.002    0.000    0.052    0.000 parser.py:628(parse_unary)
    23104    0.002    0.000    0.002    0.000 __init__.py:1034(<genexpr>)
     1850    0.002    0.000    0.027    0.000 _definition_class.j2:4(root)
     2653    0.002    0.000    0.005    0.000 _initializer.j2:4(root)
    13952    0.002    0.000    0.002    0.000 {built-in method builtins.min}
     3198    0.002    0.000    0.046    0.000 statement_compound.py:101(if_clause)
     3316    0.002    0.000    0.004    0.000 literalize.j2:4(root)
1856/1134    0.002    0.000    0.060    0.000 parser.py:563(parse_compare)
     7658    0.002    0.000    0.007    0.000 lexer.py:367(next_if)
     2132    0.002    0.000    0.068    0.000 statement_compound.py:91(else_ifs)
     5945    0.002    0.000    0.006    0.000 query.py:210(id)
     2678    0.002    0.000    0.033    0.000 statement_compound.py:481(is_pure)
     6252    0.002    0.000    0.002    0.000 string.j2:4(root)
      380    0.002    0.000    0.227    0.001 py2cpp.py:744(on_throw)
     5856    0.002    0.000    0.003    0.000 utils.py:751(__setitem__)
     3709    0.002    0.000    0.370    0.000 statement_compound.py:513(match_feature)
     1187    0.002    0.000    0.006    0.000 nodes.py:590(from_untrusted)
     1012    0.002    0.000    0.292    0.000 py2cpp.py:939(on_class_ref)
      694    0.002    0.000    0.017    0.000 _statements.j2:4(root)
      880    0.002    0.000    0.667    0.001 __init__.py:299(loads)
      440    0.002    0.000    1.831    0.004 parser.py:159(load)
      440    0.002    0.000    0.032    0.000 resolver.py:11(__init__)
     2123    0.002    0.000    0.011    0.000 statement_compound.py:560(class_types)
     2200    0.002    0.000    0.004    0.000 module.py:48(filepath)
       27    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:782(_compile_bytecode)
    14188    0.002    0.000    0.002    0.000 {method 'end' of 're.Match' objects}
     3282    0.002    0.000    0.014    0.000 statement_compound.py:56(block)
     2921    0.002    0.000    0.011    0.000 literal.py:80(as_string)
     3161    0.002    0.000    0.057    0.000 reflections.py:652(on_string)
     1563    0.002    0.000    0.060    0.000 py2cpp.py:1472(on_string)
      440    0.002    0.000    0.598    0.001 __init__.py:274(load)
      880    0.002    0.000    0.280    0.000 general.py:45(imports)
     1575    0.002    0.000    0.049    0.000 str_format.j2:4(root)
     7658    0.002    0.000    0.009    0.000 lexer.py:376(skip_if)
 1325/786    0.002    0.000    0.095    0.000 reflections.py:279(__resolve_raw_fallback)
     2921    0.002    0.000    0.008    0.000 __init__.py:241(split)
     2442    0.002    0.000    0.003    0.000 _signature_prefix.j2:4(root)
     1057    0.002    0.000    0.303    0.000 py2cpp.py:966(<lambda>)
       27    0.002    0.000    0.002    0.000 {built-in method marshal.loads}
     5197    0.002    0.000    0.012    0.000 {method 'extend' of 'collections.deque' objects}
3541/3539    0.002    0.000    0.040    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
     3090    0.002    0.000    0.004    0.000 di.py:42(bind)
        1    0.002    0.002    0.013    0.013 lexer.py:631(__init__)
     3400    0.002    0.000    0.014    0.000 primary.py:198(entity_symbol)
     2921    0.002    0.000    0.007    0.000 __init__.py:270(findall)
     4348    0.002    0.000    0.018    0.000 primary.py:117(class_types)
     1325    0.002    0.000    0.015    0.000 finder.py:25(get_object)
      517    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:101(_path_join)
        1    0.002    0.002   79.298   79.298 transpile.py:303(_run_impl)
     1389    0.002    0.000    0.065    0.000 py2cpp.py:1466(on_integer)
     1871    0.002    0.000    0.003    0.000 cvars.py:202(contains)
      881    0.002    0.000    0.003    0.000 nodes.py:240(__eq__)
     2755    0.002    0.000    0.002    0.000 filters.py:1533(sync_do_select)
     2557    0.002    0.000    0.009    0.000 statement_compound.py:596(template_params)
     5688    0.002    0.000    0.002    0.000 runtime.py:877(__eq__)
     2722    0.002    0.000    0.238    0.000 primary.py:376(match_feature)
     2702    0.002    0.000    0.002    0.000 _signature_suffix.j2:4(root)
     3401    0.002    0.000    0.530    0.000 primary.py:188(tokens)
      809    0.002    0.000    0.005    0.000 _inherits.j2:4(root)
      984    0.002    0.000    0.082    0.000 statement_compound.py:715(match_feature)
1173/1154    0.002    0.000    0.068    0.000 parser.py:680(parse_tuple)
1966/1354    0.002    0.000    0.011    0.000 reflection.py:235(__hash__)
      440    0.001    0.000    3.220    0.007 persistent.py:164(_restore)
      694    0.001    0.000    0.007    0.000 _classify.j2:4(root)
     2079    0.001    0.000    0.007    0.000 decorator.py:217(match_args)
     3468    0.001    0.000    0.012    0.000 terminal.py:18(can_expand)
     2921    0.001    0.000    0.011    0.000 comment.py:204(parse_note)
      390    0.001    0.000    0.057    0.000 template.py:142(parameter)
     2921    0.001    0.000    0.003    0.000 comment.py:181(parse_raises)
     3477    0.001    0.000    0.006    0.000 py2cpp.py:1848(sub_cvar_relay)
     1676    0.001    0.000    0.006    0.000 path.py:136(consists_of_only)
2444/2402    0.001    0.000    0.108    0.000 primary.py:413(match_feature)
     1029    0.001    0.000    0.057    0.000 py2cpp.py:479(on_if)
     2340    0.001    0.000    0.041    0.000 reflections.py:646(on_integer)
     3539    0.001    0.000    0.045    0.000 module.py:8(load_module)
     1122    0.001    0.000    0.003    0.000 idtracking.py:86(copy)
     2605    0.001    0.000    0.005    0.000 dict.j2:4(root)
      538    0.001    0.000    0.109    0.000 py2cpp.py:704(on_anno_assign)
     2132    0.001    0.000    0.019    0.000 statement_compound.py:105(block)
      444    0.001    0.000    0.040    0.000 statement_simple.py:40(var_type)
     2606    0.001    0.000    0.014    0.000 statement_compound.py:385(symbol)
     1200    0.001    0.000    0.003    0.000 compiler.py:1593(visit_Name)
     5312    0.001    0.000    0.002    0.000 compiler.py:474(newline)
     8108    0.001    0.000    0.001    0.000 cvars.py:198(equals)
     4144    0.001    0.000    0.003    0.000 lexer.py:559(<lambda>)
    16872    0.001    0.000    0.001    0.000 primary.py:63(symbol)
     4064    0.001    0.000    0.022    0.000 primary.py:301(match_feature)
     2300    0.001    0.000    0.002    0.000 node.py:59(__hash__)
      348    0.001    0.000    0.002    0.000 ue_view_helper.py:85(filter_decl_var)
     2095    0.001    0.000    0.426    0.000 statement_compound.py:85(statements)
     1537    0.001    0.000    0.103    0.000 literal.py:31(match_feature)
      167    0.001    0.000    0.011    0.000 reflections.py:677(on_dict)
     3564    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
     3080    0.001    0.000    0.039    0.000 loader.py:21(exists)
     2603    0.001    0.000    0.001    0.000 {method 'search' of 're.Pattern' objects}
      608    0.001    0.000    0.030    0.000 runtime.py:692(__call__)
     8365    0.001    0.000    0.001    0.000 runtime.py:816(__init__)
      204    0.001    0.000    0.001    0.000 encoder.py:205(iterencode)
      440    0.001    0.000    1.989    0.005 parser.py:37(__call__)
      981    0.001    0.000    0.143    0.000 statement_compound.py:733(type_literal)
      260    0.001    0.000    0.312    0.001 py2cpp.py:485(on_for)
     1027    0.001    0.000    0.005    0.000 lexer.py:556(<genexpr>)
     2517    0.001    0.000    0.015    0.000 primary.py:389(match_feature)
     1715    0.001    0.000    0.005    0.000 decorator.py:124(match_args)
     1320    0.001    0.000    0.025    0.000 loader.py:52(mtime)
      204    0.001    0.000    0.066    0.000 writer.py:39(_flush)
     2123    0.001    0.000    0.021    0.000 statement_compound.py:552(is_override)
      204    0.001    0.000    0.052    0.000 py2cpp.py:467(on_entrypoint)
      608    0.001    0.000    0.017    0.000 environment.py:1428(_get_default_module)
     3401    0.001    0.000    0.532    0.000 py2cpp.py:829(on_import_as_name)
      152    0.001    0.000    0.029    0.000 loaders.py:194(get_source)
     1954    0.001    0.000    0.004    0.000 __init__.py:174(search)
      880    0.001    0.000    0.005    0.000 cache.py:227(get)
      386    0.001    0.000    0.004    0.000 _after.j2:4(root)
     2801    0.001    0.000    0.027    0.000 lexer.py:403(expect)
      337    0.001    0.000    0.002    0.000 block.py:197(_skip_other_block)
     2191    0.001    0.000    0.005    0.000 cvar_down.j2:4(root)
      825    0.001    0.000    0.038    0.000 py2cpp.py:766(on_comment)
     2778    0.001    0.000    0.002    0.000 integer.j2:4(root)
  881/491    0.001    0.000    0.044    0.000 compiler.py:46(new_func)
     3285    0.001    0.000    0.089    0.000 primary.py:167(class_types)
     2921    0.001    0.000    0.008    0.000 comment.py:215(parse_examples)
  898/689    0.001    0.000    0.012    0.000 primary.py:213(domain_name)
     8990    0.001    0.000    0.001    0.000 decorator.py:149(__init__)
      258    0.001    0.000    0.179    0.001 traits.py:325(iterates)
     1197    0.001    0.000    0.021    0.000 reflections.py:664(on_pair)
2055/1309    0.001    0.000    0.054    0.000 parser.py:597(parse_concat)
      889    0.001    0.000    0.003    0.000 py2cpp.py:1697(break_relay)
     2456    0.001    0.000    0.002    0.000 translation.py:17(import_dsn)
  271/209    0.001    0.000    0.022    0.000 statement_compound.py:758(_collect_impl)
      608    0.001    0.000    0.009    0.000 statement_compound.py:803(_merged)
      880    0.001    0.000    0.004    0.000 di.py:347(unbind)
  871/204    0.001    0.000   65.654    0.322 py2cpp.py:155(transpile)
     1206    0.001    0.000    0.002    0.000 cvar_to.j2:4(root)
      440    0.001    0.000    3.696    0.008 module.py:85(preprocess)
      441    0.001    0.000    0.005    0.000 cache.py:108(gen_cache_path)
     5921    0.001    0.000    0.001    0.000 {built-in method _operator.ne}
     1980    0.001    0.000    0.001    0.000 _decl_this_var.j2:4(root)
     3220    0.001    0.000    0.001    0.000 move_assign.j2:4(root)
     2842    0.001    0.000    0.001    0.000 {method 'groupdict' of 're.Match' objects}
1871/1134    0.001    0.000    0.062    0.000 parser.py:557(parse_not)
     1321    0.001    0.000    0.001    0.000 {built-in method nt.getcwd}
   135/34    0.001    0.000    0.003    0.000 _parser.py:511(_parse)
      685    0.001    0.000    0.008    0.000 _prepare.j2:4(root)
      239    0.001    0.000    0.004    0.000 {method 'sort' of 'list' objects}
      441    0.001    0.000    1.936    0.004 cache.py:91(get)
1825/1103    0.001    0.000    0.064    0.000 parser.py:548(parse_and)
      651    0.001    0.000    0.066    0.000 traits.py:310(constructor)
      204    0.001    0.000    0.070    0.000 writer.py:25(flush)
     1336    0.001    0.000    0.001    0.000 pair.j2:4(root)
     1195    0.001    0.000    0.006    0.000 len.j2:4(root)
     3080    0.001    0.000    0.001    0.000 di.py:277(__register)
