         12545431 function calls (12180308 primitive calls) in 3.812 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3640    0.000    0.000    0.001    0.000 lexer.py:528(<genexpr>)
      644    0.000    0.000    0.028    0.000 py2cpp.py:140(to_domain_name_by_class)
      814    0.000    0.000    0.005    0.000 statement_compound.py:367(decorators)
      545    0.000    0.000    0.000    0.000 cvars.py:135(keys)
     1800    0.000    0.000    0.001    0.000 compiler.py:474(newline)
     3357    0.000    0.000    0.000    0.000 _compiler.py:428(_get_iscased)
     1356    0.000    0.000    0.003    0.000 {method 'extend' of 'collections.deque' objects}
     1126    0.000    0.000    0.012    0.000 primary.py:151(match_feature)
      209    0.000    0.000    0.001    0.000 nodes.py:588(from_untrusted)
      306    0.000    0.000    0.001    0.000 idtracking.py:86(copy)
      772    0.000    0.000    0.001    0.000 typing.py:1169(__setattr__)
      428    0.000    0.000    0.011    0.000 statement_compound.py:359(symbol)
     4386    0.000    0.000    0.000    0.000 reflection.py:343(node)
     3343    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
      316    0.000    0.000    0.001    0.000 compiler.py:1590(visit_Name)
     1147    0.000    0.000    0.008    0.000 primary.py:49(match_feature)
      541    0.000    0.000    0.000    0.000 template.py:290(__current_key)
       66    0.000    0.000    0.024    0.000 traits.py:147(try_operation)
       95    0.000    0.000    0.086    0.001 py2cpp.py:578(on_indexer)
      608    0.000    0.000    0.055    0.000 primary.py:273(receiver)
      268    0.000    0.000    0.021    0.000 terminal.py:8(match_terminal)
      487    0.000    0.000    0.019    0.000 query.py:155(expand)
      525    0.000    0.000    0.002    0.000 finder.py:223(__find_raw_recursive)
     5654    0.000    0.000    0.000    0.000 entry.py:74(empty_name)
      975    0.000    0.000    0.008    0.000 primary.py:135(match_feature)
       21    0.000    0.000    0.001    0.000 inspect.py:562(_getmembers)
      516    0.000    0.000    0.044    0.000 statement_simple.py:22(receivers)
      613    0.000    0.000    0.005    0.000 py2cpp.py:538(is_on_cvar_relay)
      182    0.000    0.000    0.086    0.000 statement_compound.py:465(match_feature)
      563    0.000    0.000    0.004    0.000 py2cpp.py:541(is_on_cvar_exchanger)
      797    0.000    0.000    0.009    0.000 lexer.py:401(expect)
 1846/590    0.000    0.000    0.001    0.000 {built-in method builtins.hash}
      195    0.000    0.000    0.001    0.000 typing.py:175(_type_check)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_dynamic}
     1064    0.000    0.000    0.005    0.000 py2cpp.py:1021(on_fallback)
      627    0.000    0.000    0.026    0.000 primary.py:104(match_feature)
      178    0.000    0.000    0.008    0.000 lexer.py:526(__init__)
       58    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
      530    0.000    0.000    0.002    0.000 module.py:15(full_join)
       58    0.000    0.000    0.012    0.000 loaders.py:192(get_source)
      295    0.000    0.000    0.001    0.000 reflection.py:265(instantiate)
     3462    0.000    0.000    0.000    0.000 lexer.py:70(_get_flags)
     2448    0.000    0.000    0.000    0.000 lexer.py:88(max_width)
      630    0.000    0.000    0.056    0.000 primary.py:278(keys)
      336    0.000    0.000    0.004    0.000 statement_compound.py:412(_has_annotation)
      865    0.000    0.000    0.002    0.000 move_assign.j2:4(root)
     2586    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
     1118    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
      613    0.000    0.000    0.004    0.000 py2cpp.py:535(is_this_relay)
      883    0.000    0.000    0.005    0.000 primary.py:165(match_feature)
      167    0.000    0.000    0.001    0.000 nodes.py:238(__eq__)
      302    0.000    0.000    0.021    0.000 naming.py:63(accessible_name)
      732    0.000    0.000    0.000    0.000 cast_bin_to_bin.j2:4(root)
  224/207    0.000    0.000    0.023    0.000 reflections.py:259(__resolve_raw_recursive)
      193    0.000    0.000    0.015    0.000 reflections.py:211(resolve_constructor)
  479/330    0.000    0.000    0.016    0.000 parser.py:555(parse_not)
      178    0.000    0.000    0.001    0.000 copy.py:61(copy)
     2330    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
      147    0.000    0.000    0.001    0.000 template.py:233(make_updates)
     2562    0.000    0.000    0.000    0.000 reflections.py:40(__procedural_resolver)
      315    0.000    0.000    0.009    0.000 class_method.j2:4(root)
      146    0.000    0.000    0.041    0.000 py2cpp.py:571(on_class_ref)
      870    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
      509    0.000    0.000    0.008    0.000 reflections.py:687(on_empty)
      372    0.000    0.000    0.001    0.000 async_utils.py:34(wrapper)
      945    0.000    0.000    0.002    0.000 primary.py:283(sliced)
      487    0.000    0.000    0.020    0.000 node.py:401(_under_expand)
      162    0.000    0.000    0.001    0.000 <frozen ntpath>:107(join)
  149/108    0.000    0.000    0.036    0.000 <frozen importlib._bootstrap>:1349(_find_and_load)
      186    0.000    0.000    0.001    0.000 {built-in method builtins.all}
      448    0.000    0.000    0.024    0.000 naming.py:75(make_manualy)
      264    0.000    0.000    0.002    0.000 statement_compound.py:578(__org_inherits)
     1045    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
  500/356    0.000    0.000    0.014    0.000 parser.py:595(parse_concat)
     1544    0.000    0.000    0.402    0.000 entrypoints.py:46(load)
        1    0.000    0.000    0.031    0.031 lark.py:508(load)
       27    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:751(_compile_bytecode)
    96/65    0.000    0.000    0.029    0.000 {built-in method builtins.exec}
    62/40    0.000    0.000    0.023    0.001 parser.py:253(parse_if)
      302    0.000    0.000    0.001    0.000 naming.py:93(__namespace)
        1    0.000    0.000    0.011    0.011 parser_frontends.py:150(create_contextual_lexer)
     2036    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
      589    0.000    0.000    0.002    0.000 literal.py:66(as_string)
  468/324    0.000    0.000    0.017    0.000 parser.py:546(parse_and)
      431    0.000    0.000    0.001    0.000 compiler.py:1431(_output_child_to_const)
      108    0.000    0.000    0.016    0.000 py2cpp.py:962(proc_binary_operator_expression)
       58    0.000    0.000    0.118    0.002 loaders.py:107(load)
      155    0.000    0.000    0.006    0.000 io.py:95(__resolve_filepath)
       58    0.000    0.000    0.005    0.000 compiler.py:538(pull_dependencies)
      305    0.000    0.000    0.001    0.000 parser.py:989(flush_data)
      124    0.000    0.000    0.001    0.000 typing.py:1223(__init__)
     1177    0.000    0.000    0.000    0.000 resolver.py:67(register)
  167/120    0.000    0.000    0.009    0.000 compiler.py:44(new_func)
       37    0.000    0.000    0.002    0.000 reflections.py:649(on_list)
       38    0.000    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:1062(get_code)
      254    0.000    0.000    0.004    0.000 statement_compound.py:532(inherits)
      379    0.000    0.000    0.002    0.000 parse_tree_builder.py:340(_init_builders)
      359    0.000    0.000    0.000    0.000 <frozen ntpath>:179(splitroot)
      146    0.000    0.000    0.008    0.000 py2cpp.py:126(to_domain_name)
      634    0.000    0.000    0.000    0.000 enum.py:197(__get__)
      975    0.000    0.000    0.002    0.000 primary.py:251(match_feature)
      174    0.000    0.000    0.000    0.000 environment.py:457(iter_extensions)
     1676    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       71    0.000    0.000    0.005    0.000 parser.py:862(parse_call_args)
      268    0.000    0.000    0.001    0.000 path.py:136(consists_of_only)
       11    0.000    0.000    0.001    0.000 resolver.py:30(load)
      853    0.000    0.000    0.000    0.000 typing.py:1117(_is_dunder)
       43    0.000    0.000    0.000    0.000 _compiler.py:243(_optimize_charset)
   116/76    0.000    0.000    0.030    0.000 parser.py:165(parse_statement)
      133    0.000    0.000    0.000    0.000 compiler.py:168(__init__)
  468/324    0.000    0.000    0.017    0.000 parser.py:537(parse_or)
       63    0.000    0.000    0.024    0.000 reflections.py:594(each_binary_operator)
      253    0.000    0.000    0.023    0.000 naming.py:164(accessible_name)
      323    0.000    0.000    0.001    0.000 filters.py:538(sync_do_join)
      541    0.000    0.000    0.001    0.000 template.py:315(schema)
      630    0.000    0.000    0.004    0.000 primary.py:183(match_feature)
    81/40    0.000    0.000    0.004    0.000 idtracking.py:252(visit_If)
      885    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
     1336    0.000    0.000    0.000    0.000 template.py:28(__getattr__)
      295    0.000    0.000    0.000    0.000 reflection.py:277(__init__)
      870    0.000    0.000    0.000    0.000 lexer.py:732(<genexpr>)
       75    0.000    0.000    0.004    0.000 cvars.py:144(key_from)
      178    0.000    0.000    0.000    0.000 copy.py:247(_reconstruct)
  364/240    0.000    0.000    0.013    0.000 parser.py:522(parse_condexpr)
      736    0.000    0.000    0.000    0.000 lexer.py:340(__bool__)
      541    0.000    0.000    0.017    0.000 traits.py:311(<lambda>)
       48    0.000    0.000    0.009    0.000 <frozen importlib._bootstrap>:1240(_find_spec)
      446    0.000    0.000    0.002    0.000 primary.py:340(type_name)
  500/356    0.000    0.000    0.014    0.000 parser.py:584(parse_math1)
       81    0.000    0.000    0.000    0.000 idtracking.py:120(branch_update)
     1014    0.000    0.000    0.000    0.000 lexer.py:111(max_width)
      378    0.000    0.000    0.000    0.000 parse_tree_builder.py:29(__init__)
      314    0.000    0.000    0.161    0.001 primary.py:488(match_feature)
      317    0.000    0.000    0.005    0.000 reflections.py:628(on_integer)
      260    0.000    0.000    0.021    0.000 literal.py:29(match_feature)
     1236    0.000    0.000    0.000    0.000 grammar.py:25(__hash__)
  158/147    0.000    0.000    0.001    0.000 reflection.py:169(to_temporary)
  500/356    0.000    0.000    0.014    0.000 parser.py:616(parse_pow)
  500/356    0.000    0.000    0.014    0.000 parser.py:605(parse_math2)
       22    0.000    0.000    0.004    0.000 compiler.py:1157(visit_For)
     1005    0.000    0.000    0.000    0.000 template.py:58(is_a)
      829    0.000    0.000    0.002    0.000 primary.py:262(match_feature)
      516    0.000    0.000    0.079    0.000 operator.py:28(elements)
    62/40    0.000    0.000    0.010    0.000 compiler.py:1296(visit_If)
       73    0.000    0.000    0.001    0.000 filters.py:784(do_indent)
      163    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
      554    0.000    0.000    0.000    0.000 py2cpp.py:544(is_class_relay)
       58    0.000    0.000    0.105    0.002 environment.py:728(compile)
   131/90    0.000    0.000    0.021    0.000 parser.py:194(parse_statements)
     1503    0.000    0.000    0.000    0.000 filters.py:822(<genexpr>)
       26    0.000    0.000    0.002    0.000 comment.py:48(parse)
      562    0.000    0.000    0.000    0.000 nodes.py:470(as_const)
     1014    0.000    0.000    0.000    0.000 lexer.py:98(to_regexp)
      230    0.000    0.000    0.020    0.000 statement_compound.py:418(match_feature)
       89    0.000    0.000    0.000    0.000 compiler.py:581(enter_frame)
      147    0.000    0.000    0.000    0.000 template.py:255(apply)
      375    0.000    0.000    0.000    0.000 doc_string.j2:4(root)
      914    0.000    0.000    0.000    0.000 db.py:128(completed)
  466/322    0.000    0.000    0.017    0.000 parser.py:513(parse_expression)
      102    0.000    0.000    0.031    0.000 py2cpp.py:635(on_var_of_type)
  511/409    0.000    0.000    0.005    0.000 parser.py:771(parse_postfix)
       84    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      127    0.000    0.000    0.325    0.003 py2cpp.py:387(on_move_assign)
      509    0.000    0.000    0.002    0.000 reflections.py:379(on_argument)
       76    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:482(cache_from_source)
      401    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
      798    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:304(acquire)
      121    0.000    0.000    0.018    0.000 node.py:119(factory)
      639    0.000    0.000    0.000    0.000 lexer.py:292(<genexpr>)
       58    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
      155    0.000    0.000    0.000    0.000 <frozen ntpath>:87(isabs)
  215/209    0.000    0.000    0.000    0.000 compiler.py:125(has_safe_repr)
      541    0.000    0.000    0.000    0.000 template.py:281(__init__)
      372    0.000    0.000    0.000    0.000 async_utils.py:24(is_async)
      302    0.000    0.000    0.001    0.000 naming.py:108(__ancestor_classes)
      209    0.000    0.000    0.008    0.000 finder.py:77(by_symbolic)
  243/120    0.000    0.000    0.003    0.000 idtracking.py:256(inner_visit)
       74    0.000    0.000    0.001    0.000 compiler.py:481(signature)
     1358    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       93    0.000    0.000    0.001    0.000 py2cpp.py:604(is_cvar)
       73    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
   189/58    0.000    0.000    0.017    0.000 compiler.py:442(blockvisit)
  620/610    0.000    0.000    0.000    0.000 idtracking.py:68(find_ref)
      193    0.000    0.000    0.015    0.000 traits.py:203(constructor)
       58    0.000    0.000    0.045    0.001 compiler.py:101(generate)
      177    0.000    0.000    0.000    0.000 compiler.py:1629(visit_Const)
      391    0.000    0.000    0.000    0.000 lexer.py:596(_normalize_newlines)
    62/57    0.000    0.000    0.000    0.000 nodes.py:748(as_const)
       72    0.000    0.000    0.000    0.000 compiler.py:1753(_filter_test_common)
      316    0.000    0.000    0.000    0.000 idtracking.py:238(visit_Name)
        4    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
      312    0.000    0.000    0.003    0.000 primary.py:309(domain_name)
       50    0.000    0.000    0.008    0.000 statement_compound.py:373(parameters)
     48/7    0.000    0.000    0.035    0.005 <frozen importlib._bootstrap>:1304(_find_and_load_unlocked)
      221    0.000    0.000    0.000    0.000 <frozen ntpath>:564(normpath)
      341    0.000    0.000    0.000    0.000 compiler.py:281(visit_Name)
      292    0.000    0.000    0.000    0.000 idtracking.py:116(load)
        1    0.000    0.000    0.002    0.002 parse_tree_builder.py:332(__init__)
      119    0.000    0.000    0.002    0.000 primary.py:69(declare)
       58    0.000    0.000    0.042    0.001 parser.py:1028(parse)
      249    0.000    0.000    0.015    0.000 primary.py:41(class_type)
      254    0.000    0.000    0.079    0.000 statement_simple.py:28(value)
       63    0.000    0.000    0.001    0.000 statement_compound.py:314(statements)
       55    0.000    0.000    0.002    0.000 parser.py:799(parse_subscript)
       21    0.000    0.000    0.017    0.001 py2cpp.py:265(on_class_method)
      246    0.000    0.000    0.021    0.000 element.py:17(symbol)
      101    0.000    0.000    0.000    0.000 filters.py:1750(<lambda>)
      206    0.000    0.000    0.000    0.000 var_of_type.j2:4(root)
      221    0.000    0.000    0.000    0.000 {built-in method nt._path_normpath}
       58    0.000    0.000    0.001    0.000 lexer.py:323(__init__)
      115    0.000    0.000    0.010    0.000 reflections.py:130(__from_declable)
      645    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       58    0.000    0.000    0.000    0.000 compiler.py:301(__init__)
       58    0.000    0.000    0.046    0.001 environment.py:613(_parse)
      583    0.000    0.000    0.000    0.000 utils.py:81(from_obj)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      436    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       52    0.000    0.000    0.001    0.000 comment.py:107(parse_attributes)
      294    0.000    0.000    0.003    0.000 statement_compound.py:487(is_property)
      138    0.000    0.000    0.000    0.000 typing.py:262(_collect_parameters)
       48    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
       35    0.000    0.000    0.000    0.000 encoder.py:205(iterencode)
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
   240/16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1353(_recalculate)
      680    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       61    0.000    0.000    0.007    0.000 traits.py:251(parameter_at)
       58    0.000    0.000    0.004    0.000 environment.py:656(_tokenize)
  500/473    0.000    0.000    0.003    0.000 parser.py:784(parse_filter_expr)
      146    0.000    0.000    0.004    0.000 naming.py:140(domain_name)
     1072    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
      456    0.000    0.000    0.000    0.000 list.j2:4(root)
       32    0.000    0.000    0.003    0.000 parser.py:918(parse_filter)
      188    0.000    0.000    0.000    0.000 dict.j2:4(root)
     1082    0.000    0.000    0.000    0.000 template.py:20(__init__)
      337    0.000    0.000    0.000    0.000 statement_compound.py:298(operations)
       18    0.000    0.000    0.020    0.001 py2cpp.py:215(on_for)
      101    0.000    0.000    0.000    0.000 environment.py:493(_filter_test_common)
      378    0.000    0.000    0.001    0.000 grammar.py:112(_deserialize)
       22    0.000    0.000    0.005    0.000 parser.py:234(parse_for)
      186    0.000    0.000    0.000    0.000 idtracking.py:50(_define_ref)
      226    0.000    0.000    0.000    0.000 parameter.j2:4(root)
       46    0.000    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:1488(_get_spec)
       59    0.000    0.000    0.000    0.000 utils.py:519(__setitem__)
      559    0.000    0.000    0.000    0.000 parse_tree_builder.py:158(_should_expand)
      177    0.000    0.000    0.000    0.000 compiler.py:1376(_make_finalize)
      100    0.000    0.000    0.001    0.000 statement_compound.py:32(domain_name)
       61    0.000    0.000    0.001    0.000 typing.py:1430(__getitem__)
      831    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       58    0.000    0.000    0.000    0.000 loaders.py:25(split_template_path)
       58    0.000    0.000    0.045    0.001 environment.py:677(_generate)
       80    0.000    0.000    0.004    0.000 compiler.py:142(find_undeclared)
       43    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
      142    0.000    0.000    0.000    0.000 if.j2:4(root)
     43/9    0.000    0.000    0.033    0.004 <frozen importlib._bootstrap>:911(_load_unlocked)
      137    0.000    0.000    0.000    0.000 comment.py:68(__trim_description)
       89    0.000    0.000    0.006    0.000 idtracking.py:46(analyze_node)
        1    0.000    0.000    0.030    0.030 lark.py:527(_load)
   106/22    0.000    0.000    0.033    0.001 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
      249    0.000    0.000    0.000    0.000 compiler.py:1424(_output_const_repr)
       70    0.000    0.000    0.003    0.000 <frozen genericpath>:65(getmtime)
       49    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1183(get_data)
      198    0.000    0.000    0.024    0.000 statement_compound.py:440(match_feature)
       66    0.000    0.000    0.006    0.000 traits.py:173(_find_method)
      336    0.000    0.000    0.000    0.000 parser.py:148(is_tuple_end)
       26    0.000    0.000    0.001    0.000 comment.py:90(split_block)
      262    0.000    0.000    0.082    0.000 statement_simple.py:15(_elements)
      100    0.000    0.000    0.000    0.000 _block.j2:4(root)
     1014    0.000    0.000    0.000    0.000 lexer.py:102(_get_width)
       58    0.000    0.000    0.000    0.000 environment.py:1210(from_code)
      238    0.000    0.000    0.001    0.000 terminal.py:17(can_expand)
      467    0.000    0.000    0.000    0.000 environment.py:480(getattr)
      318    0.000    0.000    0.000    0.000 idtracking.py:77(ref)
       11    0.000    0.000    0.191    0.017 persistent.py:89(restore)
      124    0.000    0.000    0.001    0.000 typing.py:1130(__init__)
       54    0.000    0.000    0.036    0.001 di.py:354(__bind_proxy)
    36/32    0.000    0.000    0.001    0.000 compiler.py:1795(visit_Filter)
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:372(release)
       58    0.000    0.000    0.001    0.000 lexer.py:602(tokenize)
      242    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1349(_get_parent_path)
      147    0.000    0.000    0.001    0.000 _definition.j2:4(root)
      107    0.000    0.000    0.035    0.000 module.py:19(load_module_path)
   128/67    0.000    0.000    0.001    0.000 filters.py:1753(select_or_reject)
      622    0.000    0.000    0.000    0.000 enum.py:1274(name)
       11    0.000    0.000    0.032    0.003 parser.py:47(__load_parser)
      260    0.000    0.000    0.067    0.000 literal.py:123(values)
       69    0.000    0.000    0.048    0.001 py2cpp.py:926(on_sum)
       61    0.000    0.000    0.002    0.000 template.py:136(parameter)
      244    0.000    0.000    0.000    0.000 nodes.py:612(as_const)
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:124(setdefault)
       11    0.000    0.000    0.053    0.005 parser.py:71(__load_entry)
       87    0.000    0.000    0.000    0.000 di.py:309(bind)
      182    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       11    0.000    0.000    0.010    0.001 __init__.py:274(load)
      103    0.000    0.000    0.015    0.000 reflections.py:488(on_var_of_type)
       16    0.000    0.000    0.000    0.000 typing.py:1030(_generic_class_getitem)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.eval}
       26    0.000    0.000    0.001    0.000 typing.py:673(Union)
       58    0.000    0.000    0.000    0.000 environment.py:640(preprocess)
    90/75    0.000    0.000    0.000    0.000 nodes.py:863(as_const)
       88    0.000    0.000    0.000    0.000 typing.py:1159(__getattr__)
       22    0.000    0.000    0.003    0.000 io.py:34(load)
       39    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:802(spec_from_file_location)
       63    0.000    0.000    0.000    0.000 compiler.py:219(copy)
       38    0.000    0.000    0.003    0.000 parser.py:911(parse_call)
       58    0.000    0.000    0.002    0.000 lexer.py:426(get_lexer)
       21    0.000    0.000    0.001    0.000 template.py:180(templates)
       58    0.000    0.000    0.000    0.000 environment.py:1241(_from_namespace)
       56    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
      426    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       35    0.000    0.000    0.000    0.000 __init__.py:183(dumps)
        9    0.000    0.000    0.001    0.000 reflections.py:660(on_dict)
       76    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
       65    0.000    0.000    0.024    0.000 element.py:28(default_value)
      163    0.000    0.000    0.000    0.000 <frozen ntpath>:596(abspath)
       55    0.000    0.000    0.000    0.000 nodes.py:716(args_as_const)
       30    0.000    0.000    0.020    0.001 statement_compound.py:306(comment)
       21    0.000    0.000    0.000    0.000 compiler.py:1030(visit_Include)
     38/7    0.000    0.000    0.033    0.005 <frozen importlib._bootstrap_external>:989(exec_module)
       33    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
      180    0.000    0.000    0.000    0.000 compiler.py:1452(_output_child_pre)
      196    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
       93    0.000    0.000    0.020    0.000 statement_compound.py:319(_org_statements)
       67    0.000    0.000    0.005    0.000 idtracking.py:178(_simple_visit)
      180    0.000    0.000    0.000    0.000 compiler.py:1468(_output_child_post)
       58    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
       38    0.000    0.000    0.001    0.000 compiler.py:1840(visit_Call)
      489    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
       71    0.000    0.000    0.001    0.000 typing.py:1439(copy_with)
       31    0.000    0.000    0.000    0.000 typing.py:1079(_generic_init_subclass)
      251    0.000    0.000    0.000    0.000 compiler.py:941(<genexpr>)
      178    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       22    0.000    0.000    0.082    0.004 cache.py:257(wrapper)
      107    0.000    0.000    0.035    0.000 __init__.py:73(import_module)
      111    0.000    0.000    0.000    0.000 env.py:37(paths)
      147    0.000    0.000    0.002    0.000 template.py:222(unpack_symbols)
    54/52    0.000    0.000    0.000    0.000 nodes.py:839(as_const)
       58    0.000    0.000    0.007    0.000 utils.py:155(open_if_exists)
        8    0.000    0.000    0.000    0.000 _statements_enum.j2:4(root)
      238    0.000    0.000    0.001    0.000 node.py:93(tag)
      379    0.000    0.000    0.000    0.000 typing.py:1233(__eq__)
       59    0.000    0.000    0.000    0.000 cvars.py:162(to_operator)
      347    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       93    0.000    0.000    0.001    0.000 reflections.py:345(on_fallback)
       34    0.000    0.000    0.000    0.000 cache.py:41(identifier)
        3    0.000    0.000    0.001    0.000 visitors.py:50(_apply_v_args)
      370    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       58    0.000    0.000    0.004    0.000 parser.py:51(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:355(namedtuple)
       58    0.000    0.000    0.000    0.000 environment.py:1107(make_globals)
      179    0.000    0.000    0.050    0.000 statement_compound.py:24(statements)
       22    0.000    0.000    0.010    0.000 __init__.py:299(loads)
  109/107    0.000    0.000    0.035    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
      242    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1339(_find_parent_path_names)
       58    0.000    0.000    0.001    0.000 compiler.py:720(write_commons)
    71/66    0.000    0.000    0.000    0.000 nodes.py:795(as_const)
        1    0.000    0.000    0.016    0.016 load_grammar.py:1(<module>)
      306    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
       53    0.000    0.000    0.000    0.000 type_py2cpp.j2:4(root)
       22    0.000    0.000    0.004    0.000 persistent.py:101(_gen_filepath)
       65    0.000    0.000    0.003    0.000 py2cpp.py:379(on_parameter)
      133    0.000    0.000    0.000    0.000 idtracking.py:31(__init__)
      226    0.000    0.000    0.000    0.000 typing.py:166(_type_convert)
      249    0.000    0.000    0.000    0.000 parse_tree_builder.py:166(<genexpr>)
       85    0.000    0.000    0.000    0.000 comment.py:79(__each_trim)
      102    0.000    0.000    0.000    0.000 node.py:156(id)
       11    0.000    0.000    0.402    0.037 entrypoints.py:26(handler)
       66    0.000    0.000    0.000    0.000 module.py:44(filepath)
       65    0.000    0.000    0.032    0.000 element.py:23(var_type)
       22    0.000    0.000    0.010    0.000 decoder.py:332(decode)
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:172(_path_isabs)
      108    0.000    0.000    0.000    0.000 range.j2:4(root)
       43    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:806(module_from_spec)
      102    0.000    0.000    0.000    0.000 cache.py:28(index_of)
      110    0.000    0.000    0.001    0.000 statement_compound.py:147(for_in)
       24    0.000    0.000    0.001    0.000 parser.py:471(parse_assign_target)
       95    0.000    0.000    0.001    0.000 py2cpp.py:601(is_on_cvar_relay)
        3    0.000    0.000    0.025    0.008 __init__.py:1(<module>)
       58    0.000    0.000    0.000    0.000 lexer.py:395(close)
  293/292    0.000    0.000    0.000    0.000 idtracking.py:59(find_load)
      421    0.000    0.000    0.000    0.000 parse_tree_builder.py:182(<genexpr>)
     28/1    0.000    0.000    0.636    0.636 modules.py:58(load)
   126/19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1367(__iter__)
       93    0.000    0.000    0.000    0.000 filters.py:175(do_replace)
      228    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
      105    0.000    0.000    0.000    0.000 decorator.j2:4(root)
       75    0.000    0.000    0.001    0.000 statement_compound.py:399(block)
       39    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1585(_get_spec)
      101    0.000    0.000    0.000    0.000 module.py:80(module_path_to_filepath)
       48    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:162(__enter__)
       21    0.000    0.000    0.001    0.000 parser.py:341(parse_include)
       20    0.000    0.000    0.000    0.000 parser.py:140(_analyze_entry)
       35    0.000    0.000    0.000    0.000 encoder.py:183(encode)
      527    0.000    0.000    0.000    0.000 nodes.py:92(get_eval_context)
      178    0.000    0.000    0.000    0.000 copyreg.py:98(__newobj__)
       26    0.000    0.000    0.000    0.000 comment.py:130(parse_returns)
       26    0.000    0.000    0.000    0.000 py2cpp.py:172(allow_decorators)
       21    0.000    0.000    0.003    0.000 py2cpp.py:150(fetch_function_template_names)
      446    0.000    0.000    0.000    0.000 nodes.py:585(as_const)
