         11830273 function calls (11535543 primitive calls) in 2.844 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.003    0.001 py2cpp.py:412(on_import)
    39628    0.003    0.000    0.003    0.000 implements.py:267(types)
     6502    0.002    0.000    0.003    0.000 node.py:52(__repr__)
      151    0.000    0.000    0.003    0.000 node.py:376(_ancestor)
       10    0.000    0.000    0.003    0.000 primary.py:333(key_type)
        9    0.000    0.000    0.003    0.000 parser.py:433(parse_filter_block)
  384/319    0.000    0.000    0.003    0.000 parser.py:771(parse_postfix)
       63    0.000    0.000    0.003    0.000 parser.py:862(parse_call_args)
       65    0.000    0.000    0.003    0.000 py2cpp.py:364(on_parameter)
    17108    0.003    0.000    0.003    0.000 {method 'endswith' of 'str' objects}
      128    0.000    0.000    0.003    0.000 resolve_unknown.py:75(unpack_value)
      151    0.000    0.000    0.002    0.000 query.py:93(ancestor)
     1178    0.002    0.000    0.002    0.000 nodes.py:127(__init__)
       45    0.000    0.000    0.002    0.000 cvars.py:132(key_from)
    12987    0.002    0.000    0.002    0.000 entry.py:55(value)
       39    0.000    0.000    0.002    0.000 nodes.py:229(set_environment)
     2905    0.002    0.000    0.002    0.000 implements.py:298(__init__)
     1807    0.001    0.000    0.002    0.000 implements.py:559(__init__)
       39    0.000    0.000    0.002    0.000 parser.py:51(__init__)
    21807    0.002    0.000    0.002    0.000 node.py:81(module_path)
       39    0.000    0.000    0.002    0.000 environment.py:656(_tokenize)
      263    0.000    0.000    0.002    0.000 type_py2cpp.j2:4(root)
     2836    0.001    0.000    0.002    0.000 enum.py:696(__call__)
     2830    0.001    0.000    0.002    0.000 _parser.py:230(__init__)
      315    0.000    0.000    0.002    0.000 class_method.j2:4(root)
       39    0.000    0.000    0.002    0.000 nodes.py:184(find)
      826    0.000    0.000    0.002    0.000 reflections.py:700(on_empty)
     6322    0.002    0.000    0.002    0.000 node.py:491(Proxy)
       31    0.000    0.000    0.002    0.000 parser.py:918(parse_filter)
     1217    0.001    0.000    0.002    0.000 __init__.py:168(fullmatch)
     5074    0.001    0.000    0.002    0.000 <frozen abc>:117(__instancecheck__)
     7446    0.002    0.000    0.002    0.000 {method 'extend' of 'list' objects}
     5048    0.001    0.000    0.002    0.000 resolver.py:96(resolve)
     1346    0.000    0.000    0.002    0.000 compiler.py:467(writeline)
      931    0.001    0.000    0.002    0.000 runtime.py:260(call)
    55/37    0.000    0.000    0.002    0.000 idtracking.py:252(visit_If)
      118    0.000    0.000    0.002    0.000 reflections.py:463(on_indexer)
     2745    0.000    0.000    0.002    0.000 implements.py:183(one_of)
     1050    0.000    0.000    0.002    0.000 {method 'extend' of 'collections.deque' objects}
      151    0.000    0.000    0.002    0.000 query.py:106(factory)
      236    0.000    0.000    0.002    0.000 statement_compound.py:492(__org_inherits)
    11543    0.002    0.000    0.002    0.000 {built-in method builtins.min}
        9    0.000    0.000    0.002    0.000 compiler.py:1335(visit_FilterBlock)
       53    0.000    0.000    0.002    0.000 statement_compound.py:465(template_types)
    14285    0.002    0.000    0.002    0.000 _parser.py:255(match)
     7892    0.001    0.000    0.002    0.000 implements.py:40(_actual_addr)
      806    0.000    0.000    0.002    0.000 primary.py:227(match_feature)
     7884    0.002    0.000    0.002    0.000 {method 'match' of 're.Pattern' objects}
        8    0.000    0.000    0.002    0.000 template.py:84(returns)
        3    0.000    0.000    0.002    0.001 reflections.py:641(on_tenary_operator)
       21    0.000    0.000    0.002    0.000 py2cpp.py:367(on_decorator)
  376/349    0.000    0.000    0.002    0.000 parser.py:784(parse_filter_expr)
        1    0.000    0.000    0.002    0.002 py2cpp.py:192(on_entrypoint)
        9    0.000    0.000    0.002    0.000 py2cpp.py:220(proc_for_range)
       16    0.000    0.000    0.002    0.000 reflections.py:360(resolve_method)
      463    0.000    0.000    0.002    0.000 path.py:154(relativefy)
      417    0.000    0.000    0.002    0.000 primary.py:297(type_name)
        3    0.000    0.000    0.002    0.001 py2cpp.py:229(proc_for_dict_items)
       26    0.000    0.000    0.002    0.000 literal.py:75(data)
     4453    0.001    0.000    0.002    0.000 visitor.py:28(get_visitor)
     4206    0.001    0.000    0.002    0.000 resolver.py:25(can_resolve)
        1    0.000    0.000    0.002    0.002 py2cpp.py:239(on_comp_for)
    16939    0.002    0.000    0.002    0.000 implements.py:22(_db)
        4    0.000    0.000    0.002    0.000 py2cpp.py:319(on_closure)
  165/111    0.000    0.000    0.002    0.000 idtracking.py:256(inner_visit)
      177    0.000    0.000    0.002    0.000 statement_compound.py:414(is_property)
     2577    0.001    0.000    0.002    0.000 compiler.py:453(write)
     5660    0.001    0.000    0.001    0.000 _compiler.py:568(isstring)
        6    0.000    0.000    0.001    0.000 operator.py:80(primary)
       26    0.000    0.000    0.001    0.000 comment.py:48(parse)
    13109    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
       53    0.000    0.000    0.001    0.000 statement_compound.py:262(_inherit_template_types)
      244    0.000    0.000    0.001    0.000 element.py:23(var_type)
      647    0.000    0.000    0.001    0.000 implements.py:652(literal)
        5    0.000    0.000    0.001    0.000 statement_compound.py:474(comment)
       46    0.000    0.000    0.001    0.000 parser.py:799(parse_subscript)
     2745    0.001    0.000    0.001    0.000 implements.py:173(to)
      319    0.000    0.000    0.001    0.000 element.py:17(symbol)
     9254    0.001    0.000    0.001    0.000 resolver.py:57(can_resolve)
       39    0.000    0.000    0.001    0.000 environment.py:452(lexer)
       39    0.000    0.000    0.001    0.000 lexer.py:426(get_lexer)
      975    0.001    0.000    0.001    0.000 sequence.py:22(last_index_of)
    14034    0.001    0.000    0.001    0.000 {built-in method builtins.id}
      272    0.000    0.000    0.001    0.000 naming.py:84(__namespace)
       23    0.000    0.000    0.001    0.000 implements.py:488(clone)
     2364    0.001    0.000    0.001    0.000 relay.j2:4(root)
    11263    0.001    0.000    0.001    0.000 procedure.py:267(__put_log_action)
     5716    0.001    0.000    0.001    0.000 _parser.py:82(groups)
       10    0.000    0.000    0.001    0.000 expression.py:7(expression)
     5074    0.001    0.000    0.001    0.000 {built-in method _abc._abc_instancecheck}
        1    0.000    0.000    0.001    0.001 lexer.py:477(__init__)
       30    0.000    0.000    0.001    0.000 parser.py:911(parse_call)
     1472    0.000    0.000    0.001    0.000 lexer.py:374(skip_if)
       10    0.000    0.000    0.001    0.000 lexer.py:481(c)
      368    0.000    0.000    0.001    0.000 async_utils.py:34(wrapper)
      463    0.001    0.000    0.001    0.000 dsn.py:111(relativefy)
     3138    0.001    0.000    0.001    0.000 lexer.py:275(test)
     2830    0.001    0.000    0.001    0.000 _parser.py:954(fix_flags)
     1152    0.001    0.000    0.001    0.000 procedure.py:104(__result)
      145    0.000    0.000    0.001    0.000 py2cpp.py:815(on_terminal)
       92    0.000    0.000    0.001    0.000 reflections.py:675(on_pair)
    36/31    0.000    0.000    0.001    0.000 compiler.py:1795(visit_Filter)
        1    0.000    0.000    0.001    0.001 py2cpp.py:765(proc_binary_operator_fill_list)
     7103    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
       27    0.000    0.000    0.001    0.000 py2cpp.py:707(on_factor)
       39    0.000    0.000    0.001    0.000 loaders.py:192(get_source)
      336    0.000    0.000    0.001    0.000 primary.py:55(domain_name)
       18    0.000    0.000    0.001    0.000 entrypoint.j2:4(root)
       46    0.000    0.000    0.001    0.000 statement_compound.py:72(else_statements)
     1903    0.000    0.000    0.001    0.000 {built-in method builtins.any}
       10    0.000    0.000    0.001    0.000 py2cpp.py:546(on_list_type)
      696    0.001    0.000    0.001    0.000 template.py:326(__resolve_injector)
     9381    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
      943    0.000    0.000    0.001    0.000 func_call.j2:4(root)
       33    0.000    0.000    0.001    0.000 reflections.py:493(on_custom_type)
      739    0.000    0.000    0.001    0.000 implements.py:530(__init__)
     2836    0.001    0.000    0.001    0.000 enum.py:1099(__new__)
       20    0.000    0.000    0.001    0.000 py2cpp.py:394(on_return)
        4    0.000    0.000    0.001    0.000 statement_simple.py:42(receiver)
     5219    0.001    0.000    0.001    0.000 runtime.py:227(resolve_or_missing)
     1071    0.000    0.000    0.001    0.000 translation.py:4(alias_dsn)
      818    0.000    0.000    0.001    0.000 template.py:292(schema)
        4    0.000    0.000    0.001    0.000 py2cpp.py:388(on_anno_assign)
     1472    0.000    0.000    0.001    0.000 lexer.py:365(next_if)
1394/1393    0.001    0.000    0.001    0.000 typing.py:1123(__call__)
     5757    0.001    0.000    0.001    0.000 _parser.py:112(__init__)
     1664    0.001    0.000    0.001    0.000 <frozen _collections_abc>:819(keys)
        5    0.000    0.000    0.001    0.000 py2cpp.py:549(on_dict_type)
      236    0.000    0.000    0.001    0.000 path.py:136(consists_of_only)
      277    0.000    0.000    0.001    0.000 terminal.py:17(can_expand)
      201    0.000    0.000    0.001    0.000 primary.py:37(class_type)
       43    0.000    0.000    0.001    0.000 literal.py:65(match_feature)
     2816    0.001    0.000    0.001    0.000 {built-in method fromkeys}
       63    0.000    0.000    0.001    0.000 statement_compound.py:237(statements)
    10624    0.001    0.000    0.001    0.000 implements.py:84(attrs)
      272    0.000    0.000    0.001    0.000 naming.py:99(__ancestor_classes)
      159    0.000    0.000    0.001    0.000 nodes.py:588(from_untrusted)
     1842    0.001    0.000    0.001    0.000 nodes.py:74(__init__)
     1378    0.001    0.000    0.001    0.000 {method 'remove' of 'collections.deque' objects}
       39    0.000    0.000    0.001    0.000 lexer.py:602(tokenize)
        1    0.000    0.000    0.001    0.001 py2cpp.py:535(on_relay_of_type)
     9365    0.001    0.000    0.001    0.000 implements.py:359(origin)
        2    0.000    0.000    0.001    0.000 primary.py:504(projection)
     5522    0.001    0.000    0.001    0.000 {built-in method from_iterable}
       30    0.000    0.000    0.001    0.000 primary.py:156(class_types)
      112    0.000    0.000    0.001    0.000 statement_simple.py:34(symbols)
      277    0.000    0.000    0.001    0.000 node.py:91(tag)
      323    0.000    0.000    0.001    0.000 filters.py:538(sync_do_join)
     1664    0.000    0.000    0.001    0.000 __init__.py:1032(__bool__)
      9/5    0.000    0.000    0.001    0.000 implements.py:517(clone)
       39    0.000    0.000    0.001    0.000 lexer.py:323(__init__)
      137    0.000    0.000    0.001    0.000 template.py:211(make_updates)
1769/1525    0.000    0.000    0.001    0.000 implements.py:326(decl)
       10    0.000    0.000    0.001    0.000 statement_simple.py:134(symbols)
       95    0.000    0.000    0.001    0.000 py2cpp.py:524(is_on_cvar_relay)
        3    0.000    0.000    0.001    0.000 py2cpp.py:779(on_tenary_operator)
       50    0.000    0.000    0.001    0.000 statement_compound.py:330(statements)
       19    0.000    0.000    0.001    0.000 parser.py:830(parse_subscribed)
      818    0.001    0.000    0.001    0.000 template.py:267(__current_key)
       73    0.000    0.000    0.001    0.000 filters.py:784(do_indent)
       86    0.000    0.000    0.001    0.000 statement_compound.py:135(iterates)
       25    0.000    0.000    0.001    0.000 statement_compound.py:217(access)
      104    0.000    0.000    0.001    0.000 statement_compound.py:124(for_in)
     1076    0.000    0.000    0.001    0.000 i18n.py:35(t)
     5252    0.001    0.000    0.001    0.000 {method 'write' of '_io.StringIO' objects}
       26    0.000    0.000    0.001    0.000 comment.py:90(split_block)
      141    0.000    0.000    0.001    0.000 py2cpp.py:438(on_decl_local_var)
     2830    0.001    0.000    0.001    0.000 _parser.py:76(__init__)
       72    0.000    0.000    0.001    0.000 reflections.py:678(on_list)
      353    0.000    0.000    0.001    0.000 reflections.py:522(<lambda>)
       95    0.000    0.000    0.001    0.000 primary.py:384(template_types)
        2    0.000    0.000    0.000    0.000 general.py:31(statements)
     2045    0.000    0.000    0.000    0.000 utils.py:81(from_obj)
      144    0.000    0.000    0.000    0.000 literal.py:102(second)
     4726    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
      142    0.000    0.000    0.000    0.000 nodes.py:238(__eq__)
     2367    0.000    0.000    0.000    0.000 {built-in method builtins.max}
     1357    0.000    0.000    0.000    0.000 compiler.py:474(newline)
       30    0.000    0.000    0.000    0.000 compiler.py:1840(visit_Call)
     4533    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      257    0.000    0.000    0.000    0.000 compiler.py:1590(visit_Name)
       52    0.000    0.000    0.000    0.000 comment.py:107(parse_attributes)
      208    0.000    0.000    0.000    0.000 parser.py:989(flush_data)
        3    0.000    0.000    0.000    0.000 primary.py:281(receiver)
       21    0.000    0.000    0.000    0.000 compiler.py:1698(visit_Compare)
       39    0.000    0.000    0.000    0.000 utils.py:155(open_if_exists)
      686    0.000    0.000    0.000    0.000 binary_operator.j2:4(root)
       20    0.000    0.000    0.000    0.000 parser.py:471(parse_assign_target)
      360    0.000    0.000    0.000    0.000 compiler.py:1431(_output_child_to_const)
       72    0.000    0.000    0.000    0.000 compiler.py:1753(_filter_test_common)
      137    0.000    0.000    0.000    0.000 template.py:233(apply)
      204    0.000    0.000    0.000    0.000 idtracking.py:86(copy)
        2    0.000    0.000    0.000    0.000 parser.py:223(parse_set)
     2987    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
      138    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       18    0.000    0.000    0.000    0.000 idtracking.py:202(visit_For)
     2847    0.000    0.000    0.000    0.000 _parser.py:171(__setitem__)
      128    0.000    0.000    0.000    0.000 implements.py:630(var)
       36    0.000    0.000    0.000    0.000 statement_compound.py:139(block)
     2854    0.000    0.000    0.000    0.000 _compiler.py:426(_get_iscased)
      132    0.000    0.000    0.000    0.000 reflections.py:331(on_fallback)
       16    0.000    0.000    0.000    0.000 compiler.py:1170(<genexpr>)
       84    0.000    0.000    0.000    0.000 filters.py:1753(select_or_reject)
       66    0.000    0.000    0.000    0.000 compiler.py:481(signature)
       75    0.000    0.000    0.000    0.000 statement_compound.py:337(block)
       10    0.000    0.000    0.000    0.000 proxy.py:141(clone)
     1213    0.000    0.000    0.000    0.000 environment.py:480(getattr)
    36/31    0.000    0.000    0.000    0.000 compiler.py:259(visit_Filter)
       41    0.000    0.000    0.000    0.000 {built-in method _io.open}
     1509    0.000    0.000    0.000    0.000 implements.py:273(decl)
       46    0.000    0.000    0.000    0.000 statement_compound.py:82(else_block)
      100    0.000    0.000    0.000    0.000 function_block.j2:4(root)
       66    0.000    0.000    0.000    0.000 compiler.py:581(enter_frame)
        2    0.000    0.000    0.000    0.000 compiler.py:1558(visit_Assign)
     2306    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x9e9620}
      188    0.000    0.000    0.000    0.000 dict.j2:4(root)
     1782    0.000    0.000    0.000    0.000 template.py:28(__getattr__)
       68    0.000    0.000    0.000    0.000 operator.py:21(value)
       11    0.000    0.000    0.000    0.000 py2cpp.py:555(on_custom_type)
     1842    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      702    0.000    0.000    0.000    0.000 func_call_cast_bin_to_bin.j2:4(root)
       93    0.000    0.000    0.000    0.000 reflections.py:534(<lambda>)
      157    0.000    0.000    0.000    0.000 lexer.py:290(test_any)
       22    0.000    0.000    0.000    0.000 py2cpp.py:409(on_comment)
     4050    0.000    0.000    0.000    0.000 node.py:455(match_feature)
      375    0.000    0.000    0.000    0.000 doc_string.j2:4(root)
       39    0.000    0.000    0.000    0.000 compiler.py:720(write_commons)
       22    0.000    0.000    0.000    0.000 statement_simple.py:123(text)
      257    0.000    0.000    0.000    0.000 idtracking.py:238(visit_Name)
     2905    0.000    0.000    0.000    0.000 implements.py:14(__init__)
     1124    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        3    0.000    0.000    0.000    0.000 primary.py:474(symbols)
        6    0.000    0.000    0.000    0.000 parser.py:341(parse_include)
      601    0.000    0.000    0.000    0.000 enum.py:193(__get__)
    74/66    0.000    0.000    0.000    0.000 nodes.py:795(as_const)
       21    0.000    0.000    0.000    0.000 statement_compound.py:364(is_abstract)
       36    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
       40    0.000    0.000    0.000    0.000 enum.j2:4(root)
       82    0.000    0.000    0.000    0.000 filters.py:1750(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:71(search_function)
        2    0.000    0.000    0.000    0.000 primary.py:509(fors)
     2745    0.000    0.000    0.000    0.000 implements.py:602(__init__)
     1970    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       39    0.000    0.000    0.000    0.000 environment.py:1210(from_code)
       71    0.000    0.000    0.000    0.000 implements.py:641(generic)
       21    0.000    0.000    0.000    0.000 statement_compound.py:350(_is_abstract)
       92    0.000    0.000    0.000    0.000 implements.py:663(result)
    19/18    0.000    0.000    0.000    0.000 compiler.py:1722(visit_Getitem)
       46    0.000    0.000    0.000    0.000 statement_compound.py:78(block)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.__import__}
     2530    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
    65/57    0.000    0.000    0.000    0.000 nodes.py:748(as_const)
       26    0.000    0.000    0.000    0.000 __init__.py:240(split)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1343(_find_and_load)
       36    0.000    0.000    0.000    0.000 contextlib.py:136(__enter__)
      142    0.000    0.000    0.000    0.000 if.j2:4(root)
     1664    0.000    0.000    0.000    0.000 render.py:53(__indentation)
      106    0.000    0.000    0.000    0.000 reflections.py:448(<lambda>)
       26    0.000    0.000    0.000    0.000 __init__.py:269(findall)
     1151    0.000    0.000    0.000    0.000 reflections.py:32(__procedural_resolver)
        2    0.000    0.000    0.000    0.000 parser.py:744(parse_list)
        7    0.000    0.000    0.000    0.000 class.j2:4(root)
       40    0.000    0.000    0.000    0.000 {built-in method builtins.exec}
       82    0.000    0.000    0.000    0.000 filters.py:1744(func)
       26    0.000    0.000    0.000    0.000 comment.py:130(parse_returns)
       99    0.000    0.000    0.000    0.000 reflections.py:628(<lambda>)
      668    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        6    0.000    0.000    0.000    0.000 compiler.py:60(visitor)
     1842    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      368    0.000    0.000    0.000    0.000 async_utils.py:24(is_async)
        5    0.000    0.000    0.000    0.000 statement_compound.py:272(make_type_dummy)
       13    0.000    0.000    0.000    0.000 statement_compound.py:480(statements)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1298(_find_and_load_unlocked)
      293    0.000    0.000    0.000    0.000 lexer.py:596(_normalize_newlines)
      128    0.000    0.000    0.000    0.000 implements.py:413(__init__)
     2222    0.000    0.000    0.000    0.000 implements.py:441(decl)
       55    0.000    0.000    0.000    0.000 idtracking.py:120(branch_update)
      237    0.000    0.000    0.000    0.000 idtracking.py:116(load)
      696    0.000    0.000    0.000    0.000 template.py:258(__init__)
       82    0.000    0.000    0.000    0.000 environment.py:568(call_test)
      567    0.000    0.000    0.000    0.000 statement_compound.py:221(operations)
      128    0.000    0.000    0.000    0.000 implements.py:431(__init__)
     1664    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
     1152    0.000    0.000    0.000    0.000 {built-in method _functools.cmp_to_key}
      304    0.000    0.000    0.000    0.000 lexer.py:292(<genexpr>)
      457    0.000    0.000    0.000    0.000 implements.py:391(extends)
       18    0.000    0.000    0.000    0.000 reflections.py:496(on_union_type)
      120    0.000    0.000    0.000    0.000 compiler.py:1629(visit_Const)
       39    0.000    0.000    0.000    0.000 compiler.py:232(soft)
      475    0.000    0.000    0.000    0.000 indexer.j2:4(root)
      137    0.000    0.000    0.000    0.000 comment.py:68(__trim_description)
     1421    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       48    0.000    0.000    0.000    0.000 closure.j2:4(root)
        6    0.000    0.000    0.000    0.000 py2cpp.py:710(on_not_compare)
    27/24    0.000    0.000    0.000    0.000 compiler.py:1710(visit_Getattr)
     1477    0.000    0.000    0.000    0.000 filters.py:822(<genexpr>)
      117    0.000    0.000    0.000    0.000 environment.py:457(iter_extensions)
      206    0.000    0.000    0.000    0.000 var_of_type.j2:4(root)
       82    0.000    0.000    0.000    0.000 environment.py:493(_filter_test_common)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:905(_load_unlocked)
       39    0.000    0.000    0.000    0.000 compiler.py:219(copy)
       25    0.000    0.000    0.000    0.000 accessible.py:5(to_access)
       16    0.000    0.000    0.000    0.000 reflections.py:682(on_dict)
      226    0.000    0.000    0.000    0.000 parameter.j2:4(root)
      573    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      568    0.000    0.000    0.000    0.000 lexer.py:340(__bool__)
       41    0.000    0.000    0.000    0.000 <frozen genericpath>:27(isfile)
     1392    0.000    0.000    0.000    0.000 template.py:20(__init__)
        1    0.000    0.000    0.000    0.000 writer.py:24(flush)
       39    0.000    0.000    0.000    0.000 environment.py:640(preprocess)
       80    0.000    0.000    0.000    0.000 implements.py:501(__init__)
     1636    0.000    0.000    0.000    0.000 node.py:101(domain_name)
       65    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       26    0.000    0.000    0.000    0.000 literal.py:70(plain)
       42    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
      202    0.000    0.000    0.000    0.000 compiler.py:1424(_output_const_repr)
      163    0.000    0.000    0.000    0.000 cvars.py:123(keys)
      278    0.000    0.000    0.000    0.000 compiler.py:281(visit_Name)
      264    0.000    0.000    0.000    0.000 parser.py:148(is_tuple_end)
       19    0.000    0.000    0.000    0.000 reflections.py:660(on_float)
      102    0.000    0.000    0.000    0.000 compiler.py:168(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1004(exec_module)
       73    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       41    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
        4    0.000    0.000    0.000    0.000 statement_compound.py:434(binded_this)
      199    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
       16    0.000    0.000    0.000    0.000 primary.py:328(match_feature)
       17    0.000    0.000    0.000    0.000 primary.py:499(domain_name)
       34    0.000    0.000    0.000    0.000 reflections.py:499(on_null_type)
      465    0.000    0.000    0.000    0.000 nodes.py:470(as_const)
       90    0.000    0.000    0.000    0.000 for_range.j2:4(root)
       21    0.000    0.000    0.000    0.000 statement_compound.py:368(class_types)
  165/159    0.000    0.000    0.000    0.000 compiler.py:125(has_safe_repr)
       28    0.000    0.000    0.000    0.000 _parser.py:97(closegroup)
      456    0.000    0.000    0.000    0.000 list.j2:4(root)
       20    0.000    0.000    0.000    0.000 nodes.py:204(set_ctx)
        6    0.000    0.000    0.000    0.000 compiler.py:1030(visit_Include)
        1    0.000    0.000    0.000    0.000 module.py:74(handler)
       50    0.000    0.000    0.000    0.000 list_type.j2:4(root)
      156    0.000    0.000    0.000    0.000 compiler.py:1452(_output_child_pre)
     1053    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 io.py:71(hash)
      259    0.000    0.000    0.000    0.000 idtracking.py:77(ref)
        9    0.000    0.000    0.000    0.000 literal.py:41(match_feature)
       21    0.000    0.000    0.000    0.000 py2cpp.py:432(on_decl_class_param)
       48    0.000    0.000    0.000    0.000 for.j2:4(root)
       40    0.000    0.000    0.000    0.000 utils.py:519(__setitem__)
      134    0.000    0.000    0.000    0.000 compiler.py:1376(_make_finalize)
       85    0.000    0.000    0.000    0.000 comment.py:79(__each_trim)
      156    0.000    0.000    0.000    0.000 compiler.py:1468(_output_child_post)
       39    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       63    0.000    0.000    0.000    0.000 compiler.py:226(inner)
       18    0.000    0.000    0.000    0.000 statement_compound.py:487(block)
        1    0.000    0.000    0.000    0.000 reflections.py:277(__init__)
  511/498    0.000    0.000    0.000    0.000 idtracking.py:68(find_ref)
        1    0.000    0.000    0.000    0.000 reflections.py:286(__make_procedure)
       22    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
       39    0.000    0.000    0.000    0.000 compiler.py:301(__init__)
       18    0.000    0.000    0.000    0.000 idtracking.py:291(visit_For)
       26    0.000    0.000    0.000    0.000 render.py:37(<lambda>)
      334    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 io.py:34(load)
      523    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       16    0.000    0.000    0.000    0.000 py2cpp.py:784(on_string)
      195    0.000    0.000    0.000    0.000 nodes.py:612(as_const)
       66    0.000    0.000    0.000    0.000 compiler.py:597(leave_frame)
      143    0.000    0.000    0.000    0.000 idtracking.py:50(_define_ref)
       54    0.000    0.000    0.000    0.000 nodes.py:716(args_as_const)
        9    0.000    0.000    0.000    0.000 idtracking.py:300(visit_FilterBlock)
       21    0.000    0.000    0.000    0.000 compiler.py:1706(visit_Operand)
       36    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
      826    0.000    0.000    0.000    0.000 reflections.py:545(on_argument)
      591    0.000    0.000    0.000    0.000 enum.py:1242(name)
      227    0.000    0.000    0.000    0.000 entry.py:37(has_child)
       93    0.000    0.000    0.000    0.000 filters.py:175(do_replace)
    62/57    0.000    0.000    0.000    0.000 nodes.py:863(as_const)
       11    0.000    0.000    0.000    0.000 reflections.py:484(on_list_type)
       39    0.000    0.000    0.000    0.000 environment.py:1241(_from_namespace)
       39    0.000    0.000    0.000    0.000 loaders.py:25(split_template_path)
      334    0.000    0.000    0.000    0.000 lexer.py:732(<genexpr>)
       15    0.000    0.000    0.000    0.000 py2cpp.py:444(on_import_name)
      408    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      322    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       10    0.000    0.000    0.000    0.000 primary.py:338(value_type)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
      626    0.000    0.000    0.000    0.000 py2cpp.py:699(on_argument)
      565    0.000    0.000    0.000    0.000 proxy.py:38(org_raw)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1077(get_code)
        3    0.000    0.000    0.000    0.000 compiler.py:84(visitor)
       42    0.000    0.000    0.000    0.000 <frozen posixpath>:408(normpath)
       10    0.000    0.000    0.000    0.000 primary.py:344(primary_type)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:1(<module>)
       43    0.000    0.000    0.000    0.000 cvars.py:151(to_accessor)
    45/43    0.000    0.000    0.000    0.000 nodes.py:839(as_const)
      370    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       39    0.000    0.000    0.000    0.000 environment.py:1107(make_globals)
       39    0.000    0.000    0.000    0.000 lexer.py:395(close)
       99    0.000    0.000    0.000    0.000 unary_operator.j2:4(root)
    27/19    0.000    0.000    0.000    0.000 sequence.py:66(update)
        2    0.000    0.000    0.000    0.000 typing.py:1017(_generic_class_getitem)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1234(_find_spec)
        2    0.000    0.000    0.000    0.000 idtracking.py:286(visit_Assign)
        4    0.000    0.000    0.000    0.000 reflections.py:490(on_callable_type)
      204    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       29    0.000    0.000    0.000    0.000 nodes.py:918(as_const)
       68    0.000    0.000    0.000    0.000 compiler.py:495(<genexpr>)
       21    0.000    0.000    0.000    0.000 py2cpp.py:173(<lambda>)
      189    0.000    0.000    0.000    0.000 compiler.py:941(<genexpr>)
        9    0.000    0.000    0.000    0.000 compiler.py:1743(visit_Slice)
       26    0.000    0.000    0.000    0.000 translation.py:32(to_classes_alias)
       35    0.000    0.000    0.000    0.000 dict_type.j2:4(root)
