python -m unittest tests.unit.rogw.tranp.implements.cpp.transpiler.test_py2cpp --
         6714292 function calls (6403354 primitive calls) in 2.408 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      263    0.001    0.000    0.002    0.000 template.py:323(_find_actual_path)
      151    0.001    0.000    0.281    0.002 loaders.py:107(load)
 1447/918    0.001    0.000    0.037    0.000 parser.py:618(parse_pow)
      534    0.001    0.000    0.005    0.000 statement_compound.py:427(_has_annotation)
     4597    0.001    0.000    0.001    0.000 {built-in method builtins.max}
      151    0.001    0.000    0.013    0.000 compiler.py:538(pull_dependencies)
      388    0.001    0.000    0.006    0.000 finder.py:175(__find_raw_for_type)
      824    0.001    0.000    0.724    0.001 fixture.py:84(shared_module)
  974/971    0.001    0.000    0.001    0.000 typing.py:1313(__call__)
  304/153    0.001    0.000    0.067    0.000 parser.py:167(parse_statement)
     3897    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
     1449    0.001    0.000    0.001    0.000 scanner.py:145(need_more_tokens)
  273/144    0.001    0.000    0.002    0.000 reflection.py:138(_dump)
      244    0.000    0.000    0.001    0.000 cvars.py:61(in_value)
     1768    0.000    0.000    0.001    0.000 enum.py:199(__get__)
     1644    0.000    0.000    0.034    0.000 app.py:30(resolve)
      560    0.000    0.000    0.001    0.000 dsn.py:40(left)
      410    0.000    0.000    0.033    0.000 primary.py:22(label)
     1562    0.000    0.000    0.010    0.000 primary.py:48(match_feature)
     1878    0.000    0.000    0.000    0.000 nodes.py:472(as_const)
     2785    0.000    0.000    0.000    0.000 {built-in method from_iterable}
   175/97    0.000    0.000    0.009    0.000 idtracking.py:252(visit_If)
     1609    0.000    0.000    0.005    0.000 primary.py:528(calls)
      806    0.000    0.000    0.005    0.000 primary.py:91(match_feature)
       97    0.000    0.000    0.012    0.000 reflections.py:462(on_indexer)
     1644    0.000    0.000    0.034    0.000 fixture.py:74(get)
     2852    0.000    0.000    0.457    0.000 entrypoints.py:50(load)
     1159    0.000    0.000    0.002    0.000 traits.py:171(_actualize_alt)
      183    0.000    0.000    0.007    0.000 parser.py:801(parse_subscript)
        1    0.000    0.000    2.409    2.409 helper.py:19(wrapper)
     1529    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
     1740    0.000    0.000    0.000    0.000 lexer.py:342(__bool__)
      474    0.000    0.000    0.003    0.000 naming.py:141(__namespace)
  782/746    0.000    0.000    0.000    0.000 compiler.py:125(has_safe_repr)
     3247    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
      189    0.000    0.000    0.001    0.000 compiler.py:584(enter_frame)
     1106    0.000    0.000    0.001    0.000 var.j2:4(root)
     2533    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        6    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
      151    0.000    0.000    0.256    0.002 environment.py:728(compile)
      566    0.000    0.000    0.001    0.000 compiler.py:1632(visit_Const)
 1294/790    0.000    0.000    0.047    0.000 parser.py:515(parse_expression)
     1200    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:645(parent)
  357/253    0.000    0.000    0.003    0.000 reflection.py:179(to_temporary)
      882    0.000    0.000    0.005    0.000 scanner.py:113(check_token)
      324    0.000    0.000    0.008    0.000 py2cpp.py:758(is_relay_literalizer)
 2237/751    0.000    0.000    0.001    0.000 {built-in method builtins.hash}
      553    0.000    0.000    0.012    0.000 py2cpp.py:797(<lambda>)
      175    0.000    0.000    0.001    0.000 idtracking.py:120(branch_update)
      276    0.000    0.000    0.002    0.000 query.py:166(tester)
      412    0.000    0.000    0.001    0.000 case.py:869(_getAssertEqualityFunc)
     1203    0.000    0.000    0.010    0.000 primary.py:133(match_feature)
      835    0.000    0.000    0.001    0.000 typing.py:1368(__setattr__)
     1680    0.000    0.000    0.001    0.000 resolver.py:67(register)
     3650    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
     2016    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      416    0.000    0.000    0.001    0.000 di.py:191(__pluck_annotations)
     1040    0.000    0.000    0.006    0.000 primary.py:163(match_feature)
        4    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
      461    0.000    0.000    0.002    0.000 async_utils.py:34(wrapper)
      643    0.000    0.000    0.007    0.000 statement_simple.py:24(receivers)
      236    0.000    0.000    0.001    0.000 {built-in method builtins.all}
   139/94    0.000    0.000    0.026    0.000 compiler.py:1299(visit_If)
     3886    0.000    0.000    0.000    0.000 reflection.py:91(attrs)
     5677    0.000    0.000    0.000    0.000 reader.py:87(peek)
     4002    0.000    0.000    0.000    0.000 lexer.py:70(_get_flags)
      253    0.000    0.000    0.001    0.000 template.py:355(apply)
  198/197    0.000    0.000    0.002    0.000 compiler.py:481(signature)
      412    0.000    0.000    0.001    0.000 case.py:902(assertEqual)
        1    0.000    0.000    0.036    0.036 lark.py:505(load)
      587    0.000    0.000    0.001    0.000 reflection.py:291(__init__)
   153/21    0.000    0.000    0.001    0.000 _compiler.py:37(_compile)
     2663    0.000    0.000    0.001    0.000 lexer.py:88(max_width)
     1712    0.000    0.000    0.000    0.000 db.py:125(completed)
      202    0.000    0.000    0.010    0.000 lexer.py:526(__init__)
     1529    0.000    0.000    0.001    0.000 <frozen abc>:117(__instancecheck__)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_dynamic}
     3076    0.000    0.000    0.000    0.000 <frozen _collections_abc>:850(__init__)
      160    0.000    0.000    0.006    0.000 query.py:164(factory)
  436/412    0.000    0.000    1.638    0.004 py2cpp.py:143(transpile)
       21    0.000    0.000    0.001    0.000 inspect.py:579(_getmembers)
      347    0.000    0.000    0.001    0.000 <frozen ntpath>:99(join)
  239/183    0.000    0.000    0.083    0.000 <frozen importlib._bootstrap>:1349(_find_and_load)
      151    0.000    0.000    0.001    0.000 <frozen posixpath>:72(join)
      453    0.000    0.000    0.001    0.000 environment.py:459(iter_extensions)
       42    0.000    0.000    0.042    0.001 py2cpp.py:468(on_method)
     1021    0.000    0.000    0.001    0.000 lexer.py:598(_normalize_newlines)
      246    0.000    0.000    0.001    0.000 helper.py:42(<lambda>)
      188    0.000    0.000    0.038    0.000 py2cpp.py:792(is_relay_type)
      303    0.000    0.000    0.005    0.000 _definition.j2:4(root)
      811    0.000    0.000    0.008    0.000 primary.py:84(match_feature)
      884    0.000    0.000    0.002    0.000 literal.py:68(as_string)
  262/180    0.000    0.000    0.046    0.000 parser.py:196(parse_statements)
       34    0.000    0.000    0.048    0.001 py2cpp.py:1171(on_comp_for)
      288    0.000    0.000    0.006    0.000 py2cpp.py:770(is_relay_cvar)
      202    0.000    0.000    0.001    0.000 copy.py:62(copy)
      761    0.000    0.000    0.001    0.000 idtracking.py:116(load)
      227    0.000    0.000    0.003    0.000 loader.py:93(__resolve_filepath)
  525/291    0.000    0.000    0.007    0.000 idtracking.py:256(inner_visit)
      348    0.000    0.000    0.002    0.000 statement_compound.py:569(__org_inherits)
     1201    0.000    0.000    0.000    0.000 embed.py:26(class_path)
      822    0.000    0.000    0.001    0.000 idtracking.py:238(visit_Name)
     2381    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      908    0.000    0.000    0.000    0.000 compiler.py:281(visit_Name)
  413/151    0.000    0.000    0.047    0.000 compiler.py:442(blockvisit)
      133    0.000    0.000    0.002    0.000 typing.py:1423(__init__)
      544    0.000    0.000    0.001    0.000 lexer.py:292(test_any)
      573    0.000    0.000    0.042    0.000 reflections.py:196(resolve_property)
1731/1674    0.000    0.000    0.000    0.000 idtracking.py:68(find_ref)
      468    0.000    0.000    0.000    0.000 template.py:390(__current_key)
       15    0.000    0.000    0.001    0.000 resolver.py:30(load)
      151    0.000    0.000    0.118    0.001 compiler.py:101(generate)
  306/298    0.000    0.000    0.000    0.000 nodes.py:841(as_const)
     1814    0.000    0.000    0.000    0.000 cvars.py:231(var_names)
     1260    0.000    0.000    0.001    0.000 lexer.py:294(<genexpr>)
      350    0.000    0.000    0.006    0.000 primary.py:98(match_feature)
      345    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
      250    0.000    0.000    0.009    0.000 element.py:25(var_type)
1447/1407    0.000    0.000    0.003    0.000 parser.py:786(parse_filter_expr)
      151    0.000    0.000    0.101    0.001 parser.py:1037(parse)
      187    0.000    0.000    0.004    0.000 scanner.py:156(fetch_more_tokens)
      995    0.000    0.000    0.000    0.000 typing.py:1294(_is_dunder)
      429    0.000    0.000    0.009    0.000 statement_compound.py:433(match_feature)
      151    0.000    0.000    0.000    0.000 compiler.py:301(__init__)
      201    0.000    0.000    0.001    0.000 typing.py:173(_type_check)
      474    0.000    0.000    0.001    0.000 naming.py:157(__ancestor_classes)
      228    0.000    0.000    0.020    0.000 node.py:121(factory)
      151    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
  227/190    0.000    0.000    0.024    0.000 reflections.py:255(__resolve_raw_recursive)
      244    0.000    0.000    0.012    0.000 py2cpp.py:785(is_relay_cvar_exchanger)
      326    0.000    0.000    0.004    0.000 statement_compound.py:538(inherits)
      151    0.000    0.000    0.003    0.000 lexer.py:325(__init__)
      322    0.000    0.000    0.062    0.000 py2cpp.py:702(<lambda>)
       53    0.000    0.000    0.060    0.001 <frozen importlib._bootstrap_external>:1093(get_code)
       64    0.000    0.000    0.015    0.000 traits.py:190(try_operation)
      125    0.000    0.000    0.001    0.000 parser.py:273(parse_node)
      412    0.000    0.000    0.001    0.000 case.py:1240(assertMultiLineEqual)
      151    0.000    0.000    0.006    0.000 environment.py:658(_tokenize)
     1411    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      639    0.000    0.000    0.002    0.000 py2cpp.py:1368(on_fallback)
      506    0.000    0.000    0.000    0.000 idtracking.py:50(_define_ref)
       65    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap>:1240(_find_spec)
     1339    0.000    0.000    0.000    0.000 lexer.py:111(max_width)
      239    0.000    0.000    0.001    0.000 path.py:155(relativefy)
      461    0.000    0.000    0.000    0.000 async_utils.py:24(is_async)
     1664    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      151    0.000    0.000    0.107    0.001 environment.py:615(_parse)
     1022    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       80    0.000    0.000    0.002    0.000 compiler.py:1033(visit_Include)
      780    0.000    0.000    0.034    0.000 statement_simple.py:17(_elements)
      432    0.000    0.000    0.002    0.000 parse_tree_builder.py:340(_init_builders)
      496    0.000    0.000    0.000    0.000 {built-in method nt._path_normpath}
        1    0.000    0.000    0.012    0.012 parser_frontends.py:150(create_contextual_lexer)
      610    0.000    0.000    0.004    0.000 primary.py:174(match_feature)
      468    0.000    0.000    0.028    0.000 element.py:19(symbol)
      408    0.000    0.000    0.000    0.000 finder.py:43(by)
   484/36    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1384(_recalculate)
     1503    0.000    0.000    0.000    0.000 scanner.py:279(stale_possible_simple_keys)
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:162(__enter__)
       15    0.000    0.000    0.000    0.000 db.py:114(has_module)
     1725    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      223    0.000    0.000    0.003    0.000 statement_compound.py:317(statements)
  139/123    0.000    0.000    0.001    0.000 nodes.py:750(as_const)
      152    0.000    0.000    0.000    0.000 utils.py:519(__setitem__)
     1466    0.000    0.000    0.000    0.000 grammar.py:25(__hash__)
      254    0.000    0.000    0.000    0.000 dsn.py:66(shift)
      869    0.000    0.000    0.000    0.000 idtracking.py:77(ref)
     1339    0.000    0.000    0.000    0.000 lexer.py:98(to_regexp)
      101    0.000    0.000    0.001    0.000 _definition_params.j2:4(root)
      140    0.000    0.000    0.010    0.000 parser.py:920(parse_call)
      226    0.000    0.000    0.035    0.000 py2cpp.py:704(<lambda>)
      151    0.000    0.000    0.000    0.000 loaders.py:25(split_template_path)
     1794    0.000    0.000    0.000    0.000 reflections.py:42(__procedural_resolver)
      582    0.000    0.000    0.000    0.000 compiler.py:1427(_output_const_repr)
      159    0.000    0.000    0.014    0.000 reflections.py:127(__from_declable)
       80    0.000    0.000    0.000    0.000 idtracking.py:147(dump_stores)
      120    0.000    0.000    0.002    0.000 statement_compound.py:384(parameters)
      314    0.000    0.000    0.001    0.000 filters.py:566(sync_do_join)
      313    0.000    0.000    0.030    0.000 py2cpp.py:703(<lambda>)
       15    0.000    0.000    0.042    0.003 entry.py:153(loads)
      106    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:513(cache_from_source)
      375    0.000    0.000    0.000    0.000 compiler.py:1379(_make_finalize)
      151    0.000    0.000    0.118    0.001 environment.py:679(_generate)
  881/824    0.000    0.000    0.702    0.001 modules.py:58(load)
       25    0.000    0.000    0.011    0.000 compiler.py:1160(visit_For)
      154    0.000    0.000    0.200    0.001 py2cpp.py:548(on_move_assign)
       68    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:304(acquire)
      116    0.000    0.000    0.001    0.000 compiler.py:1756(_filter_test_common)
      858    0.000    0.000    0.000    0.000 parser.py:150(is_tuple_end)
      185    0.000    0.000    0.003    0.000 primary.py:68(declare)
       15    0.000    0.000    0.213    0.014 persistent.py:89(restore)
     1019    0.000    0.000    0.000    0.000 lexer.py:734(<genexpr>)
     1458    0.000    0.000    0.000    0.000 template.py:31(__getattr__)
  140/131    0.000    0.000    0.003    0.000 compiler.py:1843(visit_Call)
      227    0.000    0.000    0.000    0.000 <frozen ntpath>:80(isabs)
      187    0.000    0.000    0.000    0.000 scanner.py:752(scan_to_next_token)
       37    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
      266    0.000    0.000    0.015    0.000 py2cpp.py:777(is_relay_cvar_link)
      239    0.000    0.000    0.000    0.000 compiler.py:168(__init__)
       96    0.000    0.000    0.030    0.000 py2cpp.py:539(on_parameter)
       39    0.000    0.000    0.049    0.001 py2cpp.py:1242(proc_binary_operator)
     1148    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
      176    0.000    0.000    0.012    0.000 compiler.py:142(find_undeclared)
        1    0.000    0.000    0.000    0.000 glob.py:527(_StringGlobber)
      573    0.000    0.000    0.000    0.000 nodes.py:614(as_const)
      404    0.000    0.000    0.039    0.000 statement_compound.py:455(match_feature)
      532    0.000    0.000    0.003    0.000 primary.py:181(match_feature)
      213    0.000    0.000    0.007    0.000 query.py:153(expand)
      121    0.000    0.000    0.001    0.000 _accessor.j2:4(root)
      151    0.000    0.000    0.003    0.000 lexer.py:604(tokenize)
      226    0.000    0.000    0.008    0.000 py2cpp.py:662(on_argument)
    62/21    0.000    0.000    0.002    0.000 _parser.py:451(_parse_sub)
      151    0.000    0.000    0.000    0.000 environment.py:1244(_from_namespace)
     65/9    0.000    0.000    0.083    0.009 <frozen importlib._bootstrap>:1304(_find_and_load_unlocked)
      488    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1380(_get_parent_path)
      468    0.000    0.000    0.001    0.000 template.py:415(schema)
      107    0.000    0.000    0.009    0.000 py2cpp.py:198(to_domain_name)
      123    0.000    0.000    0.007    0.000 terminal.py:9(match_terminal)
  203/199    0.000    0.000    0.000    0.000 nodes.py:865(as_const)
       54    0.000    0.000    0.002    0.000 template.py:187(templates)
    125/1    0.000    0.000    0.006    0.006 composer.py:63(compose_node)
      151    0.000    0.000    0.001    0.000 environment.py:1213(from_code)
      128    0.000    0.000    0.012    0.000 class.j2:4(root)
      189    0.000    0.000    0.014    0.000 idtracking.py:46(analyze_node)
      363    0.000    0.000    0.001    0.000 primary.py:362(type_name)
      744    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot_ex}
      151    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
      468    0.000    0.000    0.005    0.000 traits.py:459(<lambda>)
       48    0.000    0.000    0.051    0.001 py2cpp.py:814(on_indexer)
      151    0.000    0.000    0.000    0.000 <frozen codecs>:322(decode)
       43    0.000    0.000    0.016    0.000 reflections.py:613(each_binary_operator)
      824    0.000    0.000    0.000    0.000 case.py:1311(assertIsInstance)
      155    0.000    0.000    0.006    0.000 primary.py:318(annotation)
       15    0.000    0.000    0.012    0.001 __init__.py:274(load)
       97    0.000    0.000    0.004    0.000 py2cpp.py:1298(on_string)
      274    0.000    0.000    0.060    0.000 primary.py:544(match_feature)
      153    0.000    0.000    0.000    0.000 typing.py:260(_collect_type_parameters)
      294    0.000    0.000    0.007    0.000 statement_compound.py:322(_org_statements)
      616    0.000    0.000    0.026    0.000 statement_simple.py:30(value)
      845    0.000    0.000    0.000    0.000 _parser.py:167(__getitem__)
      418    0.000    0.000    0.000    0.000 environment.py:463(getitem)
      123    0.000    0.000    0.000    0.000 scanner.py:1311(scan_plain_spaces)
      600    0.000    0.000    0.002    0.000 primary.py:251(match_feature)
      156    0.000    0.000    0.001    0.000 compiler.py:219(copy)
      304    0.000    0.000    0.002    0.000 py2cpp.py:767(is_relay_this)
   194/97    0.000    0.000    0.000    0.000 dict.py:6(dict_pluck)
     1408    0.000    0.000    0.000    0.000 enum.py:1333(value)
   184/55    0.000    0.000    0.000    0.000 _parser.py:177(getwidth)
      202    0.000    0.000    0.000    0.000 copy.py:248(_reconstruct)
      290    0.000    0.000    0.007    0.000 primary.py:278(keys)
       54    0.000    0.000    0.003    0.000 parser.py:927(parse_filter)
      384    0.000    0.000    0.002    0.000 dict_comp.j2:4(root)
     1028    0.000    0.000    0.000    0.000 enum.py:795(<genexpr>)
      622    0.000    0.000    0.000    0.000 compiler.py:945(<genexpr>)
      152    0.000    0.000    0.004    0.000 py2cpp.py:266(allow_move_assign)
      151    0.000    0.000    0.001    0.000 environment.py:642(preprocess)
      149    0.000    0.000    0.017    0.000 constructor.j2:4(root)
      280    0.000    0.000    0.006    0.000 primary.py:40(class_type)
      452    0.000    0.000    0.000    0.000 argument.j2:4(root)
       80    0.000    0.000    0.006    0.000 parser.py:345(parse_include)
      440    0.000    0.000    0.000    0.000 compiler.py:1455(_output_child_pre)
      917    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
      185    0.000    0.000    0.002    0.000 template.py:217(has_templates)
     1449    0.000    0.000    0.000    0.000 nodes.py:587(as_const)
      136    0.000    0.000    0.000    0.000 environment.py:495(_filter_test_common)
       48    0.000    0.000    0.030    0.001 py2cpp.py:833(analyze_indexer_spec)
      164    0.000    0.000    0.012    0.000 idtracking.py:178(_simple_visit)
      408    0.000    0.000    0.001    0.000 reflections.py:88(from_fullyname)
      810    0.000    0.000    0.000    0.000 template.py:61(is_a)
      437    0.000    0.000    0.000    0.000 reader.py:114(get_mark)
       93    0.000    0.000    0.026    0.000 py2cpp.py:1061(<lambda>)
       60    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
      151    0.000    0.000    0.001    0.000 compiler.py:723(write_commons)
  108/103    0.000    0.000    0.002    0.000 compiler.py:1725(visit_Getitem)
      102    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1214(get_data)
       21    0.000    0.000    0.035    0.002 py2cpp.py:362(on_for)
     1170    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
    60/12    0.000    0.000    0.080    0.007 <frozen importlib._bootstrap>:911(_load_unlocked)
       43    0.000    0.000    0.002    0.000 reflections.py:670(on_dict)
      593    0.000    0.000    0.001    0.000 primary.py:262(match_feature)
     1600    0.000    0.000    0.000    0.000 nodes.py:94(get_eval_context)
      256    0.000    0.000    0.000    0.000 cvar_to.j2:4(root)
       63    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1522(_get_spec)
      509    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
  112/107    0.000    0.000    0.006    0.000 naming.py:243(__make_general)
      529    0.000    0.000    0.001    0.000 node.py:93(tag)
      567    0.000    0.000    0.000    0.000 runtime.py:251(get_all)
      377    0.000    0.000    0.004    0.000 statement_compound.py:498(is_property)
      182    0.000    0.000    0.083    0.000 module.py:20(load_module_path)
       72    0.000    0.000    0.002    0.000 parser.py:473(parse_assign_target)
     1316    0.000    0.000    0.000    0.000 scanner.py:264(next_possible_simple_key)
      203    0.000    0.000    0.045    0.000 reflections.py:505(on_var_of_type)
       61    0.000    0.000    0.000    0.000 block.py:342(break_separator)
      184    0.000    0.000    0.007    0.000 primary.py:273(receiver)
       62    0.000    0.000    0.000    0.000 scanner.py:545(fetch_value)
      126    0.000    0.000    0.000    0.000 nodes.py:718(args_as_const)
      435    0.000    0.000    0.001    0.000 primary.py:283(sliced)
       30    0.000    0.000    0.004    0.000 module.py:61(identity)
      151    0.000    0.000    0.007    0.000 parser.py:53(__init__)
      440    0.000    0.000    0.000    0.000 compiler.py:1471(_output_child_post)
      681    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
       71    0.000    0.000    0.007    0.000 statement_compound.py:309(comment)
       25    0.000    0.000    0.001    0.000 typing.py:1207(_generic_class_getitem)
    92/88    0.000    0.000    0.000    0.000 sequence.py:67(update)
      317    0.000    0.000    0.006    0.000 parser.py:94(check_event)
      249    0.000    0.000    0.002    0.000 primary.py:587(for_in)
      431    0.000    0.000    0.001    0.000 grammar.py:112(_deserialize)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      218    0.000    0.000    0.000    0.000 anno_assign.j2:4(root)
     1339    0.000    0.000    0.000    0.000 lexer.py:102(_get_width)
      468    0.000    0.000    0.000    0.000 template.py:381(__init__)
      151    0.000    0.000    0.000    0.000 lexer.py:397(close)
       37    0.000    0.000    0.014    0.000 traits.py:324(iterates)
      213    0.000    0.000    0.007    0.000 node.py:374(_under_expand)
      141    0.000    0.000    0.000    0.000 di.py:331(bind)
      217    0.000    0.000    0.000    0.000 compiler.py:495(<genexpr>)
      219    0.000    0.000    0.000    0.000 dict.j2:4(root)
      167    0.000    0.000    0.001    0.000 <frozen genericpath>:89(getmtime)
       47    0.000    0.000    0.000    0.000 compiler.py:784(pop_assign_tracking)
      425    0.000    0.000    0.011    0.000 primary.py:573(iterates)
      345    0.000    0.000    0.001    0.000 <frozen ntpath>:573(abspath)
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:372(release)
    58/51    0.000    0.000    0.002    0.000 compiler.py:1798(visit_Filter)
      151    0.000    0.000    0.002    0.000 lexer.py:428(get_lexer)
        7    0.000    0.000    0.024    0.003 py2cpp.py:429(on_constructor)
      366    0.000    0.000    0.007    0.000 statement_compound.py:24(statements)
      244    0.000    0.000    0.000    0.000 enum.py:791(__iter__)
      488    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1370(_find_parent_path_names)
      192    0.000    0.000    0.000    0.000 comp_for.j2:4(root)
      151    0.000    0.000    0.000    0.000 environment.py:1110(make_globals)
      647    0.000    0.000    0.000    0.000 parse_tree_builder.py:158(_should_expand)
      124    0.000    0.000    0.000    0.000 composer.py:88(compose_scalar_node)
      107    0.000    0.000    0.005    0.000 py2cpp.py:1292(on_integer)
       47    0.000    0.000    0.009    0.000 parser.py:225(parse_set)
  769/755    0.000    0.000    0.000    0.000 idtracking.py:59(find_load)
      118    0.000    0.000    0.001    0.000 _block.j2:4(root)
      193    0.000    0.000    0.001    0.000 statement_compound.py:410(block)
       96    0.000    0.000    0.084    0.001 di.py:376(__bind_proxy)
       56    0.000    0.000    0.008    0.000 py2cpp.py:244(fetch_function_template_names)
       25    0.000    0.000    0.012    0.000 parser.py:236(parse_for)
      123    0.000    0.000    0.000    0.000 path.py:136(consists_of_only)
      952    0.000    0.000    0.000    0.000 template.py:23(__init__)
       54    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:833(spec_from_file_location)
       34    0.000    0.000    0.007    0.000 py2cpp.py:584(on_anno_assign)
      374    0.000    0.000    0.000    0.000 reader.py:94(prefix)
      388    0.000    0.000    0.000    0.000 string.j2:4(root)
      105    0.000    0.000    0.001    0.000 filters.py:1779(select_or_reject)
        8    0.000    0.000    0.018    0.002 py2cpp.py:492(proc_class)
      133    0.000    0.000    0.001    0.000 typing.py:1307(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.eval}
   106/73    0.000    0.000    0.000    0.000 nodes.py:499(as_const)
       18    0.000    0.000    0.000    0.000 block.py:311(break_last_block)
      239    0.000    0.000    0.000    0.000 idtracking.py:31(__init__)
      132    0.000    0.000    0.000    0.000 decorator.py:138(parse)
      132    0.000    0.000    0.009    0.000 statement_compound.py:654(match_feature)
      151    0.000    0.000    0.000    0.000 <frozen codecs>:312(__init__)
      160    0.000    0.000    0.000    0.000 typing.py:1358(__getattr__)
       61    0.000    0.000    0.001    0.000 typing.py:1634(__getitem__)
       76    0.000    0.000    0.009    0.000 traits.py:309(constructor)
       36    0.000    0.000    0.020    0.001 py2cpp.py:1272(proc_binary_operator_expression)
      136    0.000    0.000    0.000    0.000 filters.py:1776(<lambda>)
      151    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.036    0.036 lark.py:524(_load)
       75    0.000    0.000    0.000    0.000 py2cpp.py:290(to_accessor)
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:124(setdefault)
      108    0.000    0.000    0.003    0.000 parser.py:832(parse_subscribed)
       31    0.000    0.000    0.004    0.000 loader.py:32(load)
      252    0.000    0.000    0.000    0.000 scanner.py:135(get_token)
     53/9    0.000    0.000    0.080    0.009 <frozen importlib._bootstrap_external>:1020(exec_module)
      166    0.000    0.000    0.001    0.000 primary.py:113(tokens_without_this)
       51    0.000    0.000    0.000    0.000 filters.py:812(do_indent)
      257    0.000    0.000    0.000    0.000 scanner.py:1416(scan_line_break)
      162    0.000    0.000    0.003    0.000 reflections.py:700(on_empty)
      189    0.000    0.000    0.000    0.000 idtracking.py:175(__init__)
      116    0.000    0.000    0.007    0.000 literal.py:31(match_feature)
  152/136    0.000    0.000    0.001    0.000 nodes.py:797(as_const)
      667    0.000    0.000    0.000    0.000 compiler.py:414(indent)
      106    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:137(_path_split)
       66    0.000    0.000    0.000    0.000 nodes.py:206(set_ctx)
       46    0.000    0.000    0.000    0.000 cache.py:40(identifier)
       39    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
      182    0.000    0.000    0.083    0.000 __init__.py:71(import_module)
      291    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:145(_path_stat)
       84    0.000    0.000    0.001    0.000 class_method.j2:4(root)
      324    0.000    0.000    0.001    0.000 list_comp.j2:4(root)
   256/41    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1398(__iter__)
  185/182    0.000    0.000    0.083    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
    66/42    0.000    0.000    0.005    0.000 reflections.py:272(__resolve_raw_fallback)
      525    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
       80    0.000    0.000    0.000    0.000 compiler.py:716(dump_local_context)
      175    0.000    0.000    0.002    0.000 statement_simple.py:57(receiver)
      667    0.000    0.000    0.000    0.000 compiler.py:418(outdent)
       38    0.000    0.000    0.000    0.000 typing.py:1256(_generic_init_subclass)
       27    0.000    0.000    0.001    0.000 typing.py:753(Union)
       16    0.000    0.000    0.000    0.000 {built-in method nt._path_exists}
        3    0.000    0.000    0.000    0.000 __init__.py:358(namedtuple)
      123    0.000    0.000    0.002    0.000 scanner.py:668(fetch_plain)
      176    0.000    0.000    0.000    0.000 compiler.py:277(__init__)
       47    0.000    0.000    0.006    0.000 compiler.py:1561(visit_Assign)
       24    0.000    0.000    0.004    0.000 template.py:108(returns)
